count_index,name_item_prop,parsing_day,Нозология,Действующее вещество,Группа товара,Бренд,Производитель,Страна,Форма выпуска,Рецепт,Условия хранения,"Действующее вещество, сборное название","Состав, вес (кратко)",Фармакотерапевтическая группа,Количество в упаковке,Other,nosology_1,nosology_2,nosology_3,nosology_4,nosology_5,active_ingredient_1,active_ingredient_2,active_ingredient_3,active_ingredient_4,active_ingredient_5,active_ingredient_6,active_ingredient_7,active_ingredient_8,active_ingredient_9,active_ingredient_10,active_ingredient_11,product_group_1,product_group_2,product_group_3,product_group_4,product_group_5,product_group_6,product_group_7,product_group_8,product_group_9,product_group_10,product_group_11,product_group_12,product_group_13,product_group_14,product_group_15,product_group_16,product_group_17,product_group_18,product_group_19,product_group_20,product_group_21,product_group_22
1945_2023-05-07,Экватор таблетки 10мг+20мг №30,2023-05-07,['Эссенциальная [первичная] гипертензия'],"['Амлодипин', 'Лизиноприл']",[],['Экватор'],['Gedeon Richter/ Гедеон Рихтер'],['Германия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Амлодипин+Лизиноприл'],['10мг+20мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946_2023-05-07,"Конкор кор таблетки 2,5мг №60",2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Застойная сердечная недостаточность']",['Бисопролол'],[],['Конкор'],"['ООО ""Нанолек""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Бисопролол'],['2.5мг'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947_2023-05-07,Телзап таблетки 80мг №90,2023-05-07,"['Инфаркт мозга', 'Эссенциальная [первичная] гипертензия', 'Стенокардия [грудная жаба]', 'Гломерулярные поражения при сахарном диабете (E10-E14+ с общим четвертым знаком .2)']",['Телмисартан'],"['Телзап', 'Телмиста', 'Телпрес']",['Телзап'],['Zentiva/ Зентива'],['Турция'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Телмисартан'],['80мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948_2023-05-07,Энам таблетки 5мг №20,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Реноваскулярная гипертензия', 'Нестабильная стенокардия', 'Острый инфаркт миокарда', 'Застойная сердечная недостаточность']",['Эналаприл'],[],['Энам'],['Dr. Reddys Lab./ Доктор Реддис Лаб.'],['Индия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Эналаприл'],['5мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949_2023-05-07,"Фозикард Н таблетки 20мг+12,5мг №28",2023-05-07,['Эссенциальная [первичная] гипертензия'],"['Гидрохлоротиазид', 'Фозиноприл']",[],['Фозикард Н'],['Actavis Group/Актавис'],['Исландия'],['Таблетки'],['Рецептурный'],['Не выше 30 С'],['Фозиноприл+Гидрохлоротиазид'],['20мг+12.5мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950_2023-05-07,Энам таблетки 10мг №20,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Реноваскулярная гипертензия', 'Нестабильная стенокардия', 'Острый инфаркт миокарда', 'Застойная сердечная недостаточность']",['Эналаприл'],[],['Энам'],['Dr. Reddys Lab./ Доктор Реддис Лаб.'],['Индия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Эналаприл'],['10мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951_2023-05-07,Телзап таблетки 80мг №30,2023-05-07,"['Инфаркт мозга', 'Эссенциальная [первичная] гипертензия', 'Стенокардия [грудная жаба]', 'Гломерулярные поражения при сахарном диабете (E10-E14+ с общим четвертым знаком .2)']",['Телмисартан'],"['Телзап', 'Телмиста', 'Телпрес']",['Телзап'],['Zentiva/ Зентива'],['Турция'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Телмисартан'],['80мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952_2023-05-07,Папазол таблетки №20,2023-05-07,"['Холецистит', 'Последствия полиомиелита', 'Преходящие транзиторные церебральные ишемические приступы [атаки] и родственные синдромы', 'Эссенциальная [первичная] гипертензия', 'Болезнь периферических сосудов неуточненная']","['Бендазол', 'Папаверин']",[],['Папазол'],"['ОАО ""Фармстандарт-Лексредства""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Бендазол+Папаверин'],['30мг+30мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953_2023-05-07,Телзап АМ таблетки 10мг+80мг №56,2023-05-07,['Эссенциальная [первичная] гипертензия'],"['Амлодипин', 'Телмисартан']",[],['Телзап АМ'],['Zentiva/ Зентива'],['Чехия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Амлодипин+Телмисартан'],['10мг+80мг'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954_2023-05-07,"Лозап плюс таблетки 50мг+12,5мг №90",2023-05-07,"['Инфаркт мозга', 'Эссенциальная [первичная] гипертензия', 'Острый инфаркт миокарда']","['Гидрохлоротиазид', 'Лозартан']",[],['Лозап Плюс'],['Zentiva/ Зентива'],['Чехия'],['Таблетки'],['Рецептурный'],['Не выше 30 С'],['Лозартан+Гидрохлоротиазид'],['50мг+12.5мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955_2023-05-07,Дилтиазем ретард таблетки 180мг №30,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Стенокардия [грудная жаба]', 'Стенокардия с документально подтвержденным спазмом', 'Наджелудочковая тахикардия', 'Фибрилляция и трепетание предсердий']",['Дилтиазем'],[],['Дилтиазем'],['Lannacher Heilmittel GmbH/ Ланнахер'],['Австрия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Дилтиазем'],['180мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956_2023-05-07,Нипертен таблетки 5мг №100,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Стенокардия [грудная жаба]', 'Застойная сердечная недостаточность']",['Бисопролол'],[],['Нипертен'],['KRKA d.d./ КРКА'],['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Бисопролол'],['5мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957_2023-05-07,Лозап таблетки 50мг №60,2023-05-07,"['Инфаркт мозга', 'Эссенциальная [первичная] гипертензия', 'Острый инфаркт миокарда', 'Застойная сердечная недостаточность', 'Гломерулярные поражения при сахарном диабете (E10-E14+ с общим четвертым знаком .2)']",['Лозартан'],[],['Лозап'],['Zentiva/ Зентива'],['Словения'],['Таблетки'],['Рецептурный'],['Не выше 30 С'],['Лозартан'],['50мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958_2023-05-07,Лортенза таблетки 10мг+100мг №30,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Вторичная гипертензия']","['Амлодипин', 'Лозартан']",[],['Лортенза'],['KRKA d.d./ КРКА'],['Россия'],['Таблетки'],['Рецептурный'],['Не выше 30 С'],['Амлодипин+Лозартан'],['10мг+100мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959_2023-05-07,Лозап таблетки 100мг №30,2023-05-07,"['Инфаркт мозга', 'Эссенциальная [первичная] гипертензия', 'Острый инфаркт миокарда', 'Застойная сердечная недостаточность', 'Гломерулярные поражения при сахарном диабете (E10-E14+ с общим четвертым знаком .2)']",['Лозартан'],[],['Лозап'],['Zentiva/ Зентива'],['Чехия'],['Таблетки'],['Рецептурный'],['Не выше 30 С'],['Лозартан'],['100мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960_2023-05-07,"Энап HL таблетки 20мг+12,5мг №20",2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Застойная сердечная недостаточность']","['Гидрохлоротиазид', 'Эналаприл']",[],['Энап НL'],['KRKA d.d./ КРКА'],['Словения'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Эналаприл+Гидрохлоротиазид'],['20мг+12.5мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961_2023-05-07,"Телзап плюс таблетки 80мг+12,5мг №30",2023-05-07,['Эссенциальная [первичная] гипертензия'],"['Гидрохлоротиазид', 'Телмисартан']",[],['Телзап плюс'],['Sanofi Ilac Sanofi ve Ticaret A.S./ Санофи Илач Санайи ве Тиджарет А.Ш.'],['Турция'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Телмисартан+Гидрохлоротиазид'],['80мг+12.5мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_2023-05-07,Дальнева таблетки 10мг+8мг №30,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Стенокардия [грудная жаба]']","['Амлодипин', 'Периндоприл']",[],['Дальнева'],['KRKA d.d./ КРКА'],['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Амлодипин+Периндоприл'],['10мг+8мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963_2023-05-07,Папазол таблетки №10,2023-05-07,"['Холецистит', 'Последствия полиомиелита', 'Преходящие транзиторные церебральные ишемические приступы [атаки] и родственные синдромы', 'Эссенциальная [первичная] гипертензия', 'Болезнь периферических сосудов неуточненная']","['Бендазол', 'Папаверин']",[],['Папазол'],"['ОАО ""Фармстандарт-Лексредства""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Бендазол+Папаверин'],['30мг+30мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964_2023-05-07,Экватор таблетки 5мг+20мг №30,2023-05-07,['Эссенциальная [первичная] гипертензия'],"['Амлодипин', 'Лизиноприл']",[],['Экватор'],['Gedeon Richter/ Гедеон Рихтер'],['Германия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Амлодипин+Лизиноприл'],['5мг+20мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965_2023-05-07,"Диротон Плюс МВ капсулы 10мг+1,5мг №28",2023-05-07,['Эссенциальная [первичная] гипертензия'],"['Индапамид', 'Лизиноприл']",[],['Диротон Плюс'],['Gedeon Richter/ Гедеон Рихтер'],['Венгрия'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Лизиноприл+Индапамид'],['10мг+1.5мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966_2023-05-07,"Диротон Плюс МВ капсулы 5мг+1,5мг №28",2023-05-07,['Эссенциальная [первичная] гипертензия'],"['Индапамид', 'Лизиноприл']",[],['Диротон Плюс'],['Gedeon Richter/ Гедеон Рихтер'],['Венгрия'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Лизиноприл+Индапамид'],['5мг+1.5мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967_2023-05-07,Анаприлин Реневал таблетки 10мг №112,2023-05-07,"['Мигрень', 'Гемангиома любой локализации', 'Доброкачественное новообразование надпочечника', 'Тиреотоксикоз [гипертиреоз]', 'Дисфункция гипоталамуса, не классифицированная в других рубриках']",['Пропранолол'],[],['Анаприлин'],"['ЗАО ""ПФК Обновление""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Пропранолол'],['10мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968_2023-05-07,Эквакард таблетки 5мг+10мг №30,2023-05-07,['Эссенциальная [первичная] гипертензия'],"['Амлодипин', 'Лизиноприл']",[],['Эквакард'],['Micro Labs Ltd./ Микро Лаб'],['Индия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Амлодипин+Лизиноприл'],['5мг+10мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969_2023-05-07,Нипертен таблетки 5мг №30,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Стенокардия [грудная жаба]', 'Застойная сердечная недостаточность']",['Бисопролол'],[],['Нипертен'],['KRKA d.d./ КРКА'],['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Бисопролол'],['5мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970_2023-05-07,Энам таблетки 2.5мг №20,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Реноваскулярная гипертензия', 'Нестабильная стенокардия', 'Острый инфаркт миокарда', 'Застойная сердечная недостаточность']",['Эналаприл'],[],['Энам'],['Dr. Reddys Lab./ Доктор Реддис Лаб.'],['Индия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Эналаприл'],['2.5мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971_2023-05-07,Периндоприл таблетки 4мг №30 Северная Звезда,2023-05-07,"['Инфаркт мозга', 'Преходящие транзиторные церебральные ишемические приступы [атаки] и родственные синдромы', 'Эссенциальная [первичная] гипертензия', 'Стенокардия [грудная жаба]', 'Застойная сердечная недостаточность']",['Периндоприл'],"['Перинева', 'Престариум']",['Периндоприл'],"['ЗАО ""Северная Звезда""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Периндоприл'],['4мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972_2023-05-07,Дальнева таблетки 10мг+4мг №30,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Стенокардия [грудная жаба]']","['Амлодипин', 'Периндоприл']",[],['Дальнева'],['KRKA d.d./ КРКА'],['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Амлодипин+Периндоприл'],['10мг+4мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973_2023-05-07,"Эквапресс МВ капсулы 5мг+1,5мг+10мг №28",2023-05-07,['Эссенциальная [первичная] гипертензия'],"['Амлодипин', 'Индапамид', 'Лизиноприл']",[],['Эквапресс'],['Gedeon Richter/ Гедеон Рихтер'],['Венгрия'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Амлодипин+Индапамид+Лизиноприл'],['5мг+1.5мг+10мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974_2023-05-07,Раунатин таблетки 2мг №50,2023-05-07,['Эссенциальная [первичная] гипертензия'],['Раувольфии алколоиды'],[],['Раунатин'],"['ЗАО ""Вифитех""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Раувольфии алколоиды'],['Отсутствует'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975_2023-05-07,Атенолол таблетки 50мг №40,2023-05-07,"['Мигрень', 'Злокачественное новообразование мозгового слоя надпочечника', 'Доброкачественное новообразование надпочечника', 'Тиреотоксикоз [гипертиреоз]', 'Психическое и поведенческое расстройство, вызванное употреблением алкоголя. Абстинентное состояние']",['Атенолол'],[],['Атенолол'],"['ОАО ""Марбиофарм""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Атенолол'],['50мг'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976_2023-05-07,Энам таблетки 20мг №20,2023-05-07,"['Эссенциальная [первичная] гипертензия', 'Реноваскулярная гипертензия', 'Нестабильная стенокардия', 'Острый инфаркт миокарда', 'Застойная сердечная недостаточность']",['Эналаприл'],[],['Энам'],['Dr. Reddys Lab./ Доктор Реддис Лаб.'],['Индия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Эналаприл'],['20мг'],['Средства снижающие давление'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977_2023-05-07,Белластезин таблетки №10,2023-05-07,[],"['Белладонны экстракт', 'Бензокаин']",[],['Белластезин'],"['ЗАО ""Вифитех""']",['Россия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Белладонны экстракт+Бензокаин'],['15мг+300мг'],['Противоязвенные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978_2023-05-07,Солгар Бромелайн таблетки №60,2023-05-07,[],['Бромелайн'],[],['Solgar/ Солгар'],['Solgar Vitamin/ Солгар'],['США'],['Таблетки'],['Без рецепта'],['15-30 С'],['Бромелайн'],['Отсутствует'],['Моновитамины'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979_2023-05-07,Де-нол таблетки 120мг №112,2023-05-07,"['Синдром раздраженного кишечника', 'Язва желудка', 'Язва двенадцатиперстной кишки', 'Гастрит и дуоденит', 'Диспепсия']",['Висмута трикалия дицитрат'],[],['Де-Нол'],['Astellas Pharma Europe B.D./ Астеллас'],['Нидерланды'],['Таблетки'],['Без рецепта'],['15-25 С'],['Висмута трикалия дицитрат'],['120мг'],['Противоязвенные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980_2023-05-07,Солгар Комфорт Зон капсулы №90,2023-05-07,[],['Смесь ферментов'],['Домашняя аптечка'],['Solgar/ Солгар'],['Solgar Vitamin/ Солгар'],['США'],['Капсулы'],['Без рецепта'],['15-30 С'],['Смесь ферментов'],['Отсутствует'],['Ферментные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981_2023-05-07,Фосфоглив капсулы №50,2023-05-07,"['Псориаз', 'Острый гепатит A', 'Острый гепатит B', 'Острый гепатит C', 'Хронический вирусный гепатит B без дельта-агента']","['Глицирризиновая кислота', 'Эссенциальные фосфолипиды']",[],['Фосфоглив'],"['ОАО ""Фармстандарт-Лексредства""']",['Россия'],['Капсулы'],['Без рецепта'],['Не выше 25 С'],['Эссенциальные фосфолипиды+Глицирризиновая кислота'],['65мг+35мг'],['Гепатопротекторы'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982_2023-05-07,БиоГая Пробиотик капли флакон 5мл,2023-05-07,[],['Лактобактерии ацидофильные'],[],['БиоГая'],['BioGaia AB/БиоГайа АБ'],['Швеция'],['Капли для приема внутрь'],['Без рецепта'],['Не выше 25 С'],['Лактобактерии ацидофильные'],['100КОЕ'],['Регуляторы кишечной микрофлоры'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983_2023-05-07,Экурохол капсулы 250мг №100,2023-05-07,"['Острый гепатит A', 'Острый гепатит B', 'Острый гепатит C', 'Хронический вирусный гепатит', 'Кистозный фиброз']",['Урсодезоксихолевая кислота'],[],['Экурохол'],"['ООО ""Озон""']",['Россия'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Урсодезоксихолевая кислота'],['250мг'],['Гепатопротекторы'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984_2023-05-07,Омепразол Тева капсулы 40мг №28,2023-05-07,"['Другие уточненные нарушения внутренней секреции поджелудочной железы', 'Гастроэзофагеальный рефлюкс с эзофагитом', 'Гастроэзофагеальный рефлюкс без эзофагита', 'Язва желудка', 'Язва двенадцатиперстной кишки']",['Омепразол'],"['Омез', 'Ультоп', 'Лосек']",['Омепразол'],['Teva Pharm. Industries/ Тева Фарм. Предприятие'],['Испания'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Омепразол'],['40мг'],['Противоязвенные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985_2023-05-07,Бифидобактерии бифидум-СМ порошок 2г саше №30,2023-05-07,[],['Бифидобактерии бифидум'],"['Бифиформ', 'Максилак', 'Аципол']",['Бифидобактерии бифидум'],"['ООО ""В-Мин+""/ООО ""БиоВид""']",['Россия'],['Порошок для приготовления раствора для внутреннего применения'],[],['Не выше 25 С'],['Бифидобактерии бифидум'],['Отсутствует'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986_2023-05-07,Бифидобактерии бифидум-СМ порошок 2г саше №10,2023-05-07,[],['Бифидобактерии бифидум'],"['Бифиформ', 'Максилак', 'Аципол']",['Бифидобактерии бифидум'],"['ООО ""В-Мин+""/ООО ""БиоВид""']",['Россия'],['Порошок для приготовления раствора для внутреннего применения'],[],['Не выше 25 С'],['Бифидобактерии бифидум'],['Отсутствует'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987_2023-05-07,Омепразол Тева капсулы 10мг №28,2023-05-07,[],['Омепразол'],"['Омез', 'Ультоп', 'Лосек']",['Омепразол'],['Teva Pharm. Industries/ Тева Фарм. Предприятие'],['Испания'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Омепразол'],['10мг'],['Противоязвенные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_2023-05-07,Урсофальк суспензия 250мг/5мл флакон 250мл №1,2023-05-07,"['Острый гепатит A', 'Острый гепатит B', 'Острый гепатит C', 'Хронический вирусный гепатит B без дельта-агента', 'Хронический вирусный гепатит C']",['Урсодезоксихолевая кислота'],[],['Урсофальк'],['Dr. Falk Pharma GmbH/ Доктор Фальк Фарма'],['Германия'],['Суспензия для приема внутрь'],['Рецептурный'],['Не выше 25 С'],['Урсодезоксихолевая кислота'],['50мг/мл'],['Гепатопротекторы'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_2023-05-07,Омепразол капсулы 20мг №30,2023-05-07,[],['Омепразол'],"['Омез', 'Ультоп', 'Лосек']",['Омепразол'],"['ООО ""Производство медикаментов""']",['Россия'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Омепразол'],['20мг'],['Противоязвенные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_2023-05-07,"Регидрон Био порошок 2х6,4 №5",2023-05-07,['Уменьшение объема жидкости'],"['Декстроза', 'Калия хлорид', 'Натрия хлорид', 'Натрия цитрат']",[],['Регидрон'],"['Sinsin Pharmaceutical Co., Ltd']",['Италия'],['Порошок для приготовления раствора для внутреннего применения'],['Без рецепта'],['15-25 С'],['Декстроза+Калия хлорид+Натрия хлорид+Натрия цитрат'],['10г+2.5г+3.5г+2.9г'],['Прочие средства в гастроэнтерологии'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_2023-05-07,Салофальк суппозитории ректальные 500мг №10,2023-05-07,"['Болезнь Крона [регионарный энтерит]', 'Язвенный колит']",['Месалазин'],[],['Салофальк'],['Dr. Falk Pharma GmbH/ Доктор Фальк Фарма'],['Германия'],['Суппозитории ректальные'],['Рецептурный'],['Не выше 25 С'],['Месалазин'],['500мг'],['Противоязвенные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992_2023-05-07,Мятные таблетки №10 Московская ФФ,2023-05-07,['Тошнота и рвота'],"['Мелиссы экстракт', 'Мяты перечной масло', 'Пустырника эк-т']",[],['Мятные таблетки'],"['ЗАО ""Московская ФФ""']",['Россия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Мяты перечной масло+Мелиссы экстракт+Пустырника эк-т'],['Отсутствует'],['Противорвотные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993_2023-05-07,Мотилиум таблетки лингвальные 10мг №10,2023-05-07,"['Эзофагит', 'Изжога', 'Тошнота и рвота', 'Гастроэзофагеальный рефлюкс', 'Гастроэзофагеальный рефлюкс с эзофагитом']",['Домперидон'],[],['Мотилиум'],['Janssen-Cilag/ Янссен Силаг'],['Бельгия'],['Таблетки для рассасывания'],['Рецептурный'],['15-30 С'],['Домперидон'],['10мг'],['Противорвотные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994_2023-05-07,Комбифлокс таблетки 500/200мг №10,2023-05-07,"['Цистит', 'Острый тубулоинтерстициальный нефрит', 'Хронический тубулоинтерстициальный нефрит', 'Уретрит и уретральный синдром', 'Воспалительные болезни предстательной железы']","['Орнидазол', 'Офлоксацин']",[],['Комбифлокс'],['Micro Labs Ltd./ Микро Лабс Лимитед'],['Индия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Орнидазол+Офлоксацин'],['500мг+200мг'],['Противопротозойные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995_2023-05-07,Холос сироп флакон 140мл,2023-05-07,['Холецистит'],['Шиповника плодов экстракт'],['Аллохол (ФГА)'],['Холос'],"['ЗАО ""Вифитех""']",['Россия'],['Сироп для приема внутрь'],['Без рецепта'],['Не выше 25 С'],['Шиповника плодов экстракт'],['40г'],['Желчегонные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996_2023-05-07,Аципол капсулы №30,2023-05-07,"['Кишечные инфекции', 'Другие сальмонеллезные инфекции', 'Шигеллез', 'Энтеропатогенная инфекция, вызванная Escherichia coli', 'Другие бактериальные пищевые отравления']","['Грибка кефирного полисахарид', 'Лактобактерии ацидофильные']",[],['Аципол'],"['ЗАО ""Лекко""']",['Россия'],['Капсулы'],['Без рецепта'],['2-8 С'],['Грибка кефирного полисахарид+Лактобактерии ацидофильные'],['400мкг+107КОЕ'],['Регуляторы кишечной микрофлоры'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997_2023-05-07,Микразим капсулы 10000 ЕД №20,2023-05-07,"['Кистозный фиброз', 'Диспепсия', 'Функциональная диарея', 'Другие хронические панкреатиты', 'Панкреатическая стеаторея']",['Панкреатин'],"['Домашняя аптечка', 'Аптечка путешественника']",['Микразим'],['Авва-Рус/Сти-Мед-Сорб'],['Россия'],['Капсулы'],['Без рецепта'],['Не выше 25 С'],['Панкреатин'],['10000ЕД'],['Ферментные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998_2023-05-07,Креон капсулы 40000 ЕД №50 Германия,2023-05-07,"['Кистозный фиброз', 'Гастрит и дуоденит', 'Диспепсия', 'Неинфекционный гастроэнтерит и колит неуточненный', 'Функциональная диарея']",['Панкреатин'],['Домашняя аптечка'],['Креон'],['Abbott Laboratories GmbH/Эббот Лэбораториз ГмбХ'],['Германия'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Панкреатин'],['40000ЕД'],['Ферментные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
