count_index,name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
1802_2022-12-28,Люголя раствор для местного применения с глицерином флакон 25мл Тульская ФФ,2022-12-28,0,0,0
1803_2022-12-28,"Мелбек раствор 15мг/мл ампулы 1,5мл №3",2022-12-28,0,0,0
1804_2022-12-28,Мелбек таблетки 15мг №10,2022-12-28,0,0,0
1805_2022-12-28,"Мелоксикам раствор 10мг/мл ампулы 1,5мл №5",2022-12-28,0,0,0
1806_2022-12-28,"Мелоксикам раствор для инъекций 10мг/мл ампулы 1,5мл №5",2022-12-28,204.0,136.0,204.0
1807_2022-12-28,Мелоксикам таблетки15мг №10,2022-12-28,277.0,185.0,277.0
1808_2022-12-28,Мелоксикам таблетки 15мг №20,2022-12-28,277.0,185.0,277.0
1809_2022-12-28,Меновазин раствор для наружного применения флакон 25мл,2022-12-28,0,0,0
1810_2022-12-28,"Мовалис раствор15мг/мл ампулы 1,5мл №3",2022-12-28,980.0,705.0,980.0
1811_2022-12-28,"Мовалис раствор 15мг/мл ампулы 1,5мл №5",2022-12-28,1291.0,970.0,1291.0
1812_2022-12-28,Мовалис таблетки 15мг №10,2022-12-28,731.0,526.0,731.0
1813_2022-12-28,Мовалис таблетки 15мг №20,2022-12-28,1168.0,840.0,1168.0
1814_2022-12-28,"Мовалис таблетки 7,5мг №20",2022-12-28,0,0,0
1815_2022-12-28,Мукосат Ананас таблетки шипучие №20,2022-12-28,0,0,0
1816_2022-12-28,Мукосат Апельсин таблетки шипучие №20,2022-12-28,0,0,0
1817_2022-12-28,Найз Активгель 1% 100г,2022-12-28,0,0,0
1818_2022-12-28,Найз таблетки 100мг №30,2022-12-28,385.0,258.0,385.0
1819_2022-12-28,Нимесулид-Вертекс гель 1% 50г,2022-12-28,0,0,0
1820_2022-12-28,Нимесулид гран. 100мг пак. №9,2022-12-28,0,0,0
1821_2022-12-28,Нимесулид гранулы 100мг пакет №10,2022-12-28,304.0,203.0,304.0
1822_2022-12-28,Нимесулид гранулы100мг пакет №30,2022-12-28,0,0,0
1823_2022-12-28,Нимесулид таблетки 100мг №20,2022-12-28,226.0,151.0,226.0
1824_2022-12-28,Нимесулид таблетки 100мг №30,2022-12-28,292.0,195.0,292.0
1825_2022-12-28,Нимулид суспензия для приема внутрь 10мг/мл флакон 60мл,2022-12-28,0,0,0
1826_2022-12-28,Нимулид таблетки 100мг №30,2022-12-28,0,0,0
1827_2022-12-28,Нимулид таблетки лингвальные 100мг №10,2022-12-28,0,0,0
1828_2022-12-28,Нобедолак таблетки 400мг №28,2022-12-28,0,0,0
1829_2022-12-28,"Новокаин раствор для инъекций 0,5% ампулы 10мл №10",2022-12-28,141.0,109.0,141.0
1830_2022-12-28,"Новокаин раствор для инъекций 0,5% ампулы 10мл №10",2022-12-28,49.0,38.0,49.0
1831_2022-12-28,"Новокаин раствор для инъекций 0,5% ампулы 5мл №10",2022-12-28,130.0,102.0,130.0
1832_2022-12-28,Нурофен таблетки 200мг №12,2022-12-28,0,0,0
1833_2022-12-28,Нурофен экспресс гель 5% 50г,2022-12-28,0,0,0
1834_2022-12-28,Нурофен экспресс Леди таблетки 400мг №12,2022-12-28,238.0,167.0,238.0
1835_2022-12-28,Нэйчес Баунти/Nature's Bounty Глюкозамин/Хондроитин плюс Кальций и витамином Д таблетки №120,2022-12-28,0,0,0
1836_2022-12-28,Оки суппозитории ректальные 160мг №10,2022-12-28,0,0,0
1837_2022-12-28,Ортофен мазь 2% 100г,2022-12-28,0,0,0
1838_2022-12-28,Панадол суппозитории ректальные 125мг №10,2022-12-28,0,0,0
1839_2022-12-28,Панадол суппозитории ректальные 250мг №10,2022-12-28,0,0,0
1840_2022-12-28,Панадол суспензия для приема внутрь флакон 100мл,2022-12-28,0,0,0
1841_2022-12-28,Панадол таблетки 500мг №12,2022-12-28,0,0,0
1842_2022-12-28,Папаверина гидрохлорид раствор для инъекций 2% ампулы 2мл №10,2022-12-28,112.0,87.0,112.0
1843_2022-12-28,Папаверина гидрохлорид раствор для инъекций 2% ампулы 2мл №10,2022-12-28,81.0,53.0,81.0
1844_2022-12-28,Парацетамол раствор для приема внутрь 25мг/мл флакон 100мл,2022-12-28,59.0,49.0,59.0
1845_2022-12-28,Парацетамол суппозитории ректальные 100мг №10,2022-12-28,0,0,0
1846_2022-12-28,Парацетамол суппозитории ректальные 100мг №10,2022-12-28,0,0,0
1847_2022-12-28,"Парацетамол суспензия для приема внутрь 2,4% Апельсин флакон 200мл",2022-12-28,0,0,0
1848_2022-12-28,Парацетамол таблетки 200мг №10,2022-12-28,0,0,0
1849_2022-12-28,Парацетамол таблетки 200мг №10 Ирбитский ХФЗ,2022-12-28,0,0,0
1850_2022-12-28,Парацетамол таблетки 500мг №20,2022-12-28,81.0,72.0,81.0
1851_2022-12-28,Парацетамол таблетки 500мг №20,2022-12-28,27.0,25.0,27.0
1852_2022-12-28,Парацетамол таблетки 500мг №20,2022-12-28,0,0,0
1853_2022-12-28,Парацетамол Экстратаб таблетки №10,2022-12-28,118.0,94.0,118.0
1854_2022-12-28,Парацетамол Экстратаб таблетки №20,2022-12-28,184.0,153.0,184.0
1855_2022-12-28,Пектусин таблетки №20,2022-12-28,0,0,0
1856_2022-12-28,Пиаскледин капсулы 300мг №30,2022-12-28,1460.0,1460.0,2246.0
1857_2022-12-28,Пиаск Остео капсулы №30,2022-12-28,0,0,0
1858_2022-12-28,Пластырь EXTRAPLAST медицинский гелевый Охлаждающий от головной боли №2,2022-12-28,0,0,0
1859_2022-12-28,Солгар Коэнзим Q-10 капсулы 60мг №30,2022-12-28,1690.0,1358.0,1690.0
1860_2022-12-28,Периндоприл таблетки 4мг №90,2022-12-28,317.0,282.0,317.0
1861_2022-12-28,Флебодиа крем 50г,2022-12-28,733.0,399.0,733.0
1862_2022-12-28,Коронал таблетки 10мг №60,2022-12-28,312.0,227.0,312.0
1863_2022-12-28,Липобон таблетки 10мг №30,2022-12-28,646.0,448.0,646.0
1864_2022-12-28,"Раеном таблетки 7,5мг №56",2022-12-28,856.0,626.0,856.0
1865_2022-12-28,Аторвастатин таблетки 40мг №30,2022-12-28,308.0,276.0,308.0
1866_2022-12-28,"Бравадин таблетки 7,5мг №28",2022-12-28,549.0,364.0,549.0
1867_2022-12-28,Солгар L-Аргинин капсулы 500мг №50,2022-12-28,1168.0,973.0,1168.0
1868_2022-12-28,Нанотропил ново таблетки 100мг №30,2022-12-28,1099.0,840.0,1099.0
1869_2022-12-28,"Телпрес плюс таблетки 40мг+12,5мг №98",2022-12-28,1106.0,833.0,1106.0
1870_2022-12-28,Амлодипин таблетки 5мг №60,2022-12-28,114.0,103.0,114.0
1871_2022-12-28,Бисопролол таблетки 5мг №30,2022-12-28,99.0,94.0,99.0
1872_2022-12-28,Амлодипин таблетки 10мг №60,2022-12-28,165.0,153.0,165.0
1873_2022-12-28,Амлодипин таблетки 5мг №30,2022-12-28,63.0,57.0,63.0
1874_2022-12-28,Крем-гель для ног ТонусАктив с диосмином 75мл,2022-12-28,228.0,188.0,228.0
1875_2022-12-28,Гинкго билоба 40мг и глицин таблетки №30,2022-12-28,170.0,133.0,170.0
1876_2022-12-28,Мексикор капсулы 100мг №20,2022-12-28,153.0,134.0,153.0
1877_2022-12-28,Кавинтон форте таблетки 10мг №90,2022-12-28,404.0,272.0,404.0
1878_2022-12-28,Лозап таблетки 50мг №90,2022-12-28,653.0,463.0,653.0
1879_2022-12-28,Неовен 500мг таблетки №30,2022-12-28,498.0,398.0,498.0
1880_2022-12-28,Кардикет ретард таблетки 40мг №50,2022-12-28,244.0,164.0,244.0
1881_2022-12-28,Метопролол таблетки 50мг №30,2022-12-28,54.0,50.0,54.0
1882_2022-12-28,Лозап таблетки 50мг №30,2022-12-28,220.0,148.0,220.0
1883_2022-12-28,Глицин форте 300мг таблетки №30,2022-12-28,138.0,108.0,138.0
1884_2022-12-28,Пирацетам капсулы 400мг №60,2022-12-28,184.0,168.0,184.0
1885_2022-12-28,Кордафлекс ретард таблетки 20мг №60,2022-12-28,131.0,88.0,131.0
1886_2022-12-28,Энап таблетки 20мг №20,2022-12-28,137.0,92.0,137.0
1887_2022-12-28,Торасемид таблетки 5мг №30,2022-12-28,247.0,193.0,247.0
1888_2022-12-28,Лозап таблетки 100мг №30,2022-12-28,194.0,131.0,194.0
1889_2022-12-28,Гинкоум капсулы 40мг №60,2022-12-28,694.0,469.0,694.0
1890_2022-12-28,Лориста таблетки 50мг №60,2022-12-28,375.0,248.0,375.0
1891_2022-12-28,"Лозап плюс таблетки 50мг+12,5мг №30",2022-12-28,509.0,306.0,509.0
1892_2022-12-28,Тригрим таблетки 10мг №30,2022-12-28,665.0,456.0,665.0
1893_2022-12-28,Бравадин таблетки 5мг №56,2022-12-28,905.0,602.0,905.0
1894_2022-12-28,Торасемид таблетки 10мг №30,2022-12-28,320.0,244.0,320.0
1895_2022-12-28,Телзап таблетки 40мг №30,2022-12-28,500.0,291.0,500.0
1896_2022-12-28,"Нипертен таблетки 2,5мг №30",2022-12-28,125.0,83.0,125.0
1897_2022-12-28,Глицивит Глицин и витамин Д3  со вкусом Ананас порошок в саше №10,2022-12-28,185.0,185.0,307.0
1898_2022-12-28,Ордисс таблетки 16мг №30,2022-12-28,804.0,468.0,804.0
1899_2022-12-28,Энам таблетки 5мг №20,2022-12-28,38.0,29.0,38.0
1900_2022-12-28,"Телпрес плюс таблетки 80мг+12,5мг №28",2022-12-28,555.0,348.0,555.0
1901_2022-12-28,Лозап таблетки 100мг №90,2022-12-28,586.0,454.0,586.0
1902_2022-12-28,Кортексин лиофилизат для внутримышечного введения 5мг №10,2022-12-28,1034.0,707.0,1034.0
1903_2022-12-28,Метопролол таблетки 100мг №30,2022-12-28,66.0,62.0,66.0
1904_2022-12-28,Телпрес таблетки 80мг №28,2022-12-28,527.0,304.0,527.0
1905_2022-12-28,Тригрим таблетки 5мг №30,2022-12-28,509.0,335.0,509.0
1906_2022-12-28,Троксевазин Нео гель 2% 40г,2022-12-28,554.0,333.0,554.0
1907_2022-12-28,Липримар таблетки 10мг №100,2022-12-28,703.0,506.0,703.0
1908_2022-12-28,Лошадиная сила Гель тонизирующий с конским каштаном и экстрактом пиявки 125мл,2022-12-28,493.0,393.0,493.0
1909_2022-12-28,Бравадин таблетки 5мг №28,2022-12-28,490.0,370.0,490.0
1910_2022-12-28,Аторис таблетки 40мг №30,2022-12-28,413.0,276.0,413.0
1911_2022-12-28,Телзап таблетки 40мг №90,2022-12-28,840.0,599.0,840.0
1912_2022-12-28,Аторвастатин таблетки 20мг №90,2022-12-28,986.0,821.0,986.0
1913_2022-12-28,Телзап таблетки 80мг №90,2022-12-28,1090.0,774.0,1090.0
1914_2022-12-28,Аскорутин таблетки №50 Алтайвитамины,2022-12-28,100.0,80.0,100.0
1915_2022-12-28,Розувастатин таблетки 20мг №90,2022-12-28,924.0,765.0,924.0
1916_2022-12-28,Пикамилон таблетки 20мг №30,2022-12-28,141.0,92.0,141.0
1917_2022-12-28,Розукард таблетки 10мг №90,2022-12-28,1912.0,1533.0,1912.0
1918_2022-12-28,"Телпрес плюс таблетки 80мг+12,5мг №98",2022-12-28,1304.0,916.0,1304.0
1919_2022-12-28,Аторвастатин таблетки 20мг №30,2022-12-28,221.0,184.0,221.0
1920_2022-12-28,Роксера таблетки 5мг №30,2022-12-28,614.0,443.0,614.0
1921_2022-12-28,Эналаприл таблетки 10мг №20,2022-12-28,18.0,16.0,18.0
1922_2022-12-28,Аторвастатин таблетки 10мг №30,2022-12-28,146.0,123.0,146.0
1923_2022-12-28,Вамлосет таблетки 5мг+80мг №90,2022-12-28,985.0,615.0,985.0
1924_2022-12-28,Коронал таблетки 10мг №30,2022-12-28,199.0,149.0,199.0
1925_2022-12-28,Глицин таблетки 100мг №100,2022-12-28,75.0,46.0,75.0
1926_2022-12-28,Троксерутин гель 2% 40г,2022-12-28,89.0,64.0,89.0
1927_2022-12-28,Глицин Актив с 3-х лет таблетки 100мг №100,2022-12-28,94.0,78.0,94.0
1928_2022-12-28,Глицин Актив с 3-х лет таблетки 100мг №50,2022-12-28,49.0,39.0,49.0
1929_2022-12-28,Гепариновая мазь 25г,2022-12-28,121.0,85.0,121.0
1930_2022-12-28,Глицин таблетки 100мг №50,2022-12-28,48.0,45.0,48.0
1931_2022-12-28,Глицин Эко 350мг таблетки №50,2022-12-28,47.0,37.0,47.0
1932_2022-12-28,"Моксонидин таблетки 0,2мг №30",2022-12-28,241.0,204.0,241.0
1933_2022-12-28,Верошпилактон таблетки 25мг №20,2022-12-28,84.0,64.0,84.0
1934_2022-12-28,Троксевазин гель 2% 100г,2022-12-28,729.0,438.0,729.0
1935_2022-12-28,Церебролизин раствор для инъекций ампулы 5мл №5,2022-12-28,1217.0,878.0,1217.0
1936_2022-12-28,Верошпилактон капсулы 50мг №30,2022-12-28,208.0,141.0,208.0
1937_2022-12-28,Кавинтон форте таблетки 10мг №30,2022-12-28,180.0,139.0,180.0
1938_2022-12-28,Глицин с витаминами В1 и В6 таблетки 900мг №60,2022-12-28,158.0,128.0,158.0
1939_2022-12-28,Гель для ног Тонусгель+ с троксерутином 2% 75мл,2022-12-28,248.0,198.0,248.0
1940_2022-12-28,Пикамилон таблетки 50мг №30,2022-12-28,176.0,128.0,176.0
1941_2022-12-28,"Моксонидин таблетки 0,4мг №30",2022-12-28,385.0,326.0,385.0
1942_2022-12-28,Лориста таблетки 50мг №30,2022-12-28,207.0,138.0,207.0
1943_2022-12-28,Метопролол таблетки 50мг №30,2022-12-28,33.0,31.0,33.0
1944_2022-12-28,Розувастатин таблетки 20мг №30,2022-12-28,450.0,375.0,450.0
1945_2022-12-28,Венарус таблетки 1000мг №30,2022-12-28,1565.0,1180.0,1565.0
1946_2022-12-28,Винпоцетин форте таблетки 10мг №30,2022-12-28,165.0,142.0,165.0
1947_2022-12-28,Лориста таблетки 50мг №90,2022-12-28,485.0,322.0,485.0
1948_2022-12-28,Ангиорус таблетки 1000мг №60 Алиум,2022-12-28,1807.0,1544.0,1807.0
1949_2022-12-28,Липримар таблетки 40мг №30,2022-12-28,467.0,316.0,467.0
1950_2022-12-28,Лизиноприл таблетки 20мг №30,2022-12-28,197.0,181.0,197.0
1951_2022-12-28,Элтацин таблетки подъязычные №30,2022-12-28,373.0,216.0,373.0
1952_2022-12-28,Верошпилактон капсулы 100мг №30,2022-12-28,305.0,212.0,305.0
1953_2022-12-28,Рамиприл таблетки 10мг №30,2022-12-28,238.0,188.0,238.0
1954_2022-12-28,Метопролол ретард таблетки 25мг №30,2022-12-28,197.0,184.0,197.0
1955_2022-12-28,Липримар таблетки 20мг №30,2022-12-28,429.0,289.0,429.0
1956_2022-12-28,Венарус таблетки 500мг №60,2022-12-28,1484.0,1237.0,1484.0
1957_2022-12-28,Лориста таблетки 100мг №30,2022-12-28,189.0,126.0,189.0
1958_2022-12-28,Норваск таблетки 10мг №30,2022-12-28,208.0,149.0,208.0
1959_2022-12-28,Мезавант таблетки 1200мг №60,2022-12-28,4677.0,3748.0,4677.0
1960_2022-12-28,Метилурацил суппозитории ректальные 500мг №10,2022-12-28,107.0,85.0,107.0
1961_2022-12-28,Метоклопрамид раствор 5мг/мл ампулы 2мл №10,2022-12-28,67.0,51.0,67.0
1962_2022-12-28,Метронидазол таблетки 250мг №20,2022-12-28,40.0,31.0,40.0
1963_2022-12-28,Микролакс микроклизма 5мл №12,2022-12-28,1273.0,972.0,1273.0
1964_2022-12-28,Мовипреп порошок для приготовления раствора для приема внутрь пакеты №2 + №2,2022-12-28,0,0,0
1965_2022-12-28,Мотилиум суспензия для приема внутрь 1мг/мл флакон 100мл,2022-12-28,1334.0,779.0,1334.0
1966_2022-12-28,Мотилиум таблетки лингвальные 10мг №10,2022-12-28,0,0,0
1967_2022-12-28,Мукофальк гранулы для приготовления суспензии Апельсин 5г пакеты №20,2022-12-28,662.0,476.0,662.0
1968_2022-12-28,Мятные таблетки №10,2022-12-28,0,0,0
1969_2022-12-28,Мятные таблетки №10 Московская ФФ,2022-12-28,0,0,0
1970_2022-12-28,Натрия альгинат суппозитории ректальные №15,2022-12-28,0,0,0
1971_2022-12-28,Необиотик Лактобаланс Бэби порошок 1г саше №10,2022-12-28,498.0,498.0,767.0
1972_2022-12-28,Необутин таблетки 100мг №10,2022-12-28,0,0,0
1973_2022-12-28,Облепиховое масло суппозитории ректальные 500мг №10,2022-12-28,0,0,0
1974_2022-12-28,Одестон таблетки 200мг №100,2022-12-28,0,0,0
1975_2022-12-28,Одестон таблетки 200мг №20,2022-12-28,0,0,0
1976_2022-12-28,Одестон таблетки 200мг №50,2022-12-28,0,0,0
1977_2022-12-28,Одестон Форте таблетки 400мг №50,2022-12-28,0,0,0
1978_2022-12-28,Омегабактерин D3 капли флакон 5мл,2022-12-28,0,0,0
1979_2022-12-28,Омепразол капсулы 20мг №30,2022-12-28,70.0,55.0,70.0
1980_2022-12-28,Омепразол-Тева капсулы 10мг №28,2022-12-28,81.0,63.0,81.0
1981_2022-12-28,Омепразол-Тева капсулы 20мг №28,2022-12-28,92.0,71.0,92.0
1982_2022-12-28,Омепразол-Тева капсулы 40мг №28,2022-12-28,154.0,117.0,154.0
1983_2022-12-28,Ондансетрон раствор 2мг/мл ампулы 4мл №5,2022-12-28,200.0,156.0,200.0
1984_2022-12-28,Ондансетрон таблетки 8мг №10,2022-12-28,0,0,0
1985_2022-12-28,Панкреатин таблетки 10000 ЕД №20,2022-12-28,0,0,0
1986_2022-12-28,Панкреатин таблетки 20000 ЕД №20,2022-12-28,260.0,220.0,260.0
1987_2022-12-28,Панкреатин таблетки 25 ЕД №60,2022-12-28,0,0,0
1988_2022-12-28,Панкреатин таблетки 30 ЕД №50,2022-12-28,0,0,0
1989_2022-12-28,Панум таблетки 20мг №14,2022-12-28,0,0,0
1990_2022-12-28,Париет таблетки 20мг №14,2022-12-28,0,0,0
1991_2022-12-28,Париет таблетки 20мг №28,2022-12-28,5630.0,4212.0,5630.0
1992_2022-12-28,Пепсан Р капсулы №30,2022-12-28,0,0,0
1993_2022-12-28,Полисорб МП порошок для суспензии 3г пакет №1,2022-12-28,0,0,0
1994_2022-12-28,Полифильтрин Форте таблетки №50,2022-12-28,0,0,0
1995_2022-12-28,Порталак сироп флакон 250мл,2022-12-28,0,0,0
1996_2022-12-28,Порталак сироп флакон 500мл,2022-12-28,0,0,0
1997_2022-12-28,ПробиоЛог капсулы №30,2022-12-28,0,0,0
1998_2022-12-28,ПробиоЛог Форте капсулы №30,2022-12-28,0,0,0
1999_2022-12-28,Рабевита таблетки 20мг №14,2022-12-28,0,0,0
2000_2022-12-28,Рабевита таблетки 20мг №28,2022-12-28,0,0,0
2001_2022-12-28,Рабепразол-Вертекс капсулы 20мг №14,2022-12-28,0,0,0
2002_2022-12-28,Рабепразол-Вертекс капсулы 20мг №28,2022-12-28,0,0,0
2003_2022-12-28,Рабепразол капсулы 20мг №28,2022-12-28,509.0,357.0,509.0
2004_2022-12-28,Расторопша экстракт таблетки №20,2022-12-28,0,0,0
2005_2022-12-28,Расторопши семена 150г,2022-12-28,0,0,0
2006_2022-12-28,Расторопши шрот 100г,2022-12-28,0,0,0
2007_2022-12-28,"Регидрон Био порошок 2х6,4 №5",2022-12-28,1460.0,969.0,1460.0
2008_2022-12-28,Регидрон порошок для внутреннего применения №20,2022-12-28,0,0,0
2009_2022-12-28,РегидроСтандарт пакетики-стики №10,2022-12-28,0,0,0
2010_2022-12-28,Релиф Адванс суппозитории ректальные №12,2022-12-28,0,0,0
2011_2022-12-28,Релиф суппозитории ректальные №12,2022-12-28,0,0,0
2012_2022-12-28,Релиф Ультра суппозитории ректальные №12,2022-12-28,0,0,0
2013_2022-12-28,Салофальк суппозитории ректальные 250мг №10,2022-12-28,0,0,0
2014_2022-12-28,Салофальк суппозитории ректальные 500мг №10,2022-12-28,0,0,0
2015_2022-12-28,Санпраз таблетки 40мг №30,2022-12-28,0,0,0
2016_2022-12-28,Солгар Артишока листьев эсктракт капсулы №60,2022-12-28,0,0,0
2017_2022-12-28,Солгар Ацидофилус капсулы №60,2022-12-28,0,0,0
2018_2022-12-28,Солгар Бромелайн таблетки №60,2022-12-28,0,0,0
2019_2022-12-28,Солгар Комплекс для пищеварения таблетки №100,2022-12-28,0,0,0
2020_2022-12-28,Солгар Комфорт Зон капсулы №90,2022-12-28,0,0,0
2021_2022-12-28,Солгар Лактаза 3500 таблетки жевательные №30,2022-12-28,0,0,0
2022_2022-12-28,Солгар Мультидофилус плюс капсулы №60,2022-12-28,0,0,0
2023_2022-12-28,Сорбектин порошок саше для взрослых 4г №10,2022-12-28,0,0,0
2024_2022-12-28,Стопдиар суспензия для приема внутрь 220мг/5мл фл. 90мл,2022-12-28,696.0,532.0,696.0
2025_2022-12-28,Стопдиар таблетки 100мг №24,2022-12-28,448.0,330.0,448.0
2026_2022-12-28,ТрэвелДрим браслет ХL №2 0935,2022-12-28,0,0,0
2027_2022-12-28,Уголь активированный таблетки 250мг №10,2022-12-28,0,0,0
2028_2022-12-28,Уголь активированный таблетки 250мг №30,2022-12-28,71.0,46.0,71.0
2029_2022-12-28,Урсодез капсулы 250мг №100,2022-12-28,0,0,0
2030_2022-12-28,Урсодез капсулы 250мг №50,2022-12-28,781.0,575.0,781.0
2031_2022-12-28,Урсофальк капсулы 250мг №100,2022-12-28,1888.0,1500.0,1888.0
2032_2022-12-28,Урсофальк суспензия 250мг/5мл флакон 250мл №1,2022-12-28,0,0,0
2033_2022-12-28,Урсофальк таблетки 500мг №50,2022-12-28,0,0,0
2034_2022-12-28,Фамотидин таблетки 20мг №20,2022-12-28,42.0,32.0,42.0
2035_2022-12-28,Фамотидин таблетки 20мг №30,2022-12-28,0,0,0
2036_2022-12-28,Фамотидин таблетки 40мг №20,2022-12-28,75.0,58.0,75.0
2037_2022-12-28,Ферментозим Форте таблетки №25,2022-12-28,0,0,0
2038_2022-12-28,Фестал драже №40,2022-12-28,0,0,0
2039_2022-12-28,Фибралакс порошок для приготовления раствора для приема внутрь 5г пакеты №20,2022-12-28,0,0,0
2040_2022-12-28,Фитобаланс капсулы №14,2022-12-28,0,0,0
2041_2022-12-28,Фитомуцил Слим Смарт порошок для приготовления раствора для приема внутрь 5г саше №30,2022-12-28,0,0,0
2042_2022-12-28,Фитомуцил Сорбент Форте порошок для приготовления раствора для приема внутрь 5г саше №10,2022-12-28,0,0,0
2043_2022-12-28,Фламин таблетки 50мг №30,2022-12-28,369.0,272.0,369.0
2044_2022-12-28,Фламин таблетки 50мг №30,2022-12-28,0,0,0
2045_2022-12-28,Фуразолидон таблетки 50мг №10,2022-12-28,92.0,63.0,92.0
2046_2022-12-28,Хилак форте капли флакон 100мл,2022-12-28,0,0,0
2047_2022-12-28,Хилак форте капли флакон 30мл,2022-12-28,0,0,0
2048_2022-12-28,Холос сироп флакон 140мл,2022-12-28,0,0,0
2049_2022-12-28,Церукал раствор 10мг ампулы 2мл №10,2022-12-28,0,0,0
2050_2022-12-28,Церукал таблетки 10мг №50,2022-12-28,124.0,90.0,124.0
2051_2022-12-28,Экофурил Нифуроксазид капсулы 200мг №30,2022-12-28,0,0,0
2052_2022-12-28,Экспортал детский порошок для приготовления раствора 5г пак. №6,2022-12-28,0,0,0
2053_2022-12-28,Экурохол капсулы 250мг №100,2022-12-28,0,0,0
2054_2022-12-28,Эманера капсулы 40мг №14,2022-12-28,0,0,0
2055_2022-12-28,Энтеродез порошок для приема внутрь 5г,2022-12-28,187.0,125.0,187.0
2056_2022-12-28,Энтерол порошок для приготовления суспензии для приема внутрь 100мг №20,2022-12-28,0,0,0
2057_2022-12-28,Галидор раствор для инъекций 25мг/мл ампулы 2мл №10,2022-12-28,0,0,0
2058_2022-12-28,Пластырь EXTRAPLAST медицинский гелевый Охлаждающий при температуре №2,2022-12-28,0,0,0
2059_2022-12-28,Протекта таблетки шипучие №20,2022-12-28,0,0,0
2060_2022-12-28,Ринза таблетки №10,2022-12-28,249.0,168.0,249.0
2061_2022-12-28,Сапплимент Коллаген таблетки №30,2022-12-28,0,0,0
2062_2022-12-28,Симкоксиб капсулы 200мг №10,2022-12-28,0,0,0
2063_2022-12-28,Скипар Эмульсия скипидарная белая 200мл,2022-12-28,0,0,0
2064_2022-12-28,Солгар Глюкозамин Хондроитин плюс таблетки №150,2022-12-28,0,0,0
2065_2022-12-28,Спазган раствор 5мл ампулы №5,2022-12-28,0,0,0
2066_2022-12-28,Спазган таблетки №20,2022-12-28,198.0,132.0,198.0
2067_2022-12-28,"Спазгель гель 2,5% 50г",2022-12-28,0,0,0
2068_2022-12-28,Стопгрипан порошок для приготовления раствора для приема внутрь Лимон пакетки №10,2022-12-28,0,0,0
2069_2022-12-28,Тантум верде раствор для местного применения флакон 120мл,2022-12-28,0,0,0
2070_2022-12-28,Тантум верде форте спрей флакон 15мл,2022-12-28,0,0,0
2071_2022-12-28,Темпалгин Трио таблетки №10,2022-12-28,0,0,0
2072_2022-12-28,Терафлекс Плюс капсулы №120,2022-12-28,0,0,0
2073_2022-12-28,Терафлекс Плюс капсулы №60,2022-12-28,0,0,0
2074_2022-12-28,Терафлю Экстратаб таблетки №10,2022-12-28,0,0,0
2075_2022-12-28,Тонзилгон Н капли для приема внутрь флакон 100мл,2022-12-28,603.0,431.0,603.0
2076_2022-12-28,Тонзилгон Н таблетки №50,2022-12-28,527.0,377.0,527.0
2077_2022-12-28,Тофф плюс капсулы №10,2022-12-28,302.0,209.0,302.0
2078_2022-12-28,Финалгон крем 35г,2022-12-28,0,0,0
2079_2022-12-28,Фламакс капсулы 50мг №25,2022-12-28,0,0,0
2080_2022-12-28,Хондроитин капсулы 250мг №50,2022-12-28,0,0,0
2081_2022-12-28,Хондроитин капсулы 250мг №50,2022-12-28,0,0,0
2082_2022-12-28,Целебрекс капсулы 400мг №1+200мг №5,2022-12-28,0,0,0
2083_2022-12-28,Цитрамон П таблетки №10,2022-12-28,28.0,18.0,28.0
2084_2022-12-28,Цитрамон П таблетки №20,2022-12-28,125.0,82.0,125.0
2085_2022-12-28,Цитрамон П таблетки №20,2022-12-28,78.0,59.0,78.0
2086_2022-12-28,Шалфей Премиум 550мг таблетки №20,2022-12-28,0,0,0
2087_2022-12-28,Экседрин таблетки №10,2022-12-28,0,0,0
2088_2022-12-28,Этория таблетки 120 мг №7,2022-12-28,0,0,0
2089_2022-12-28,Этория таблетки 90 мг №28,2022-12-28,0,0,0
2090_2022-12-28,Фенибут таблетки 250мг №20,2022-12-28,363.0,298.0,363.0
2091_2022-12-28,Телзап таблетки 80мг №30,2022-12-28,628.0,378.0,628.0
2092_2022-12-28,Гель-бальзам для ног с экстрактом пиявки и конским каштаном 100мл,2022-12-28,138.0,118.0,138.0
2093_2022-12-28,Фенибут таблетки 250мг №20,2022-12-28,190.0,157.0,190.0
2094_2022-12-28,Лизиноприл таблетки 10мг №30,2022-12-28,98.0,76.0,98.0
2095_2022-12-28,Каптоприл таблетки 25мг №40,2022-12-28,186.0,161.0,186.0
2096_2022-12-28,Розувастатин-Алиум таблетки 10мг №30,2022-12-28,469.0,383.0,469.0
2097_2022-12-28,Бисопролол таблетки 5мг №50,2022-12-28,112.0,106.0,112.0
2098_2022-12-28,Ангиорус таблетки 500мг №30,2022-12-28,611.0,495.0,611.0
2099_2022-12-28,Липримар таблетки 10мг №30,2022-12-28,205.0,138.0,205.0
2100_2022-12-28,Аторис таблетки 20мг №30,2022-12-28,378.0,252.0,378.0
2101_2022-12-28,"Глицин форте 500мг с витаминами С, В6 и В12 со вкусом вишни таблетки №30",2022-12-28,188.0,148.0,188.0
2102_2022-12-28,Церебролизин раствор для инъекций ампулы 2мл №10,2022-12-28,1199.0,863.0,1199.0
