name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
Лозап таблетки 50мг №30,2022-12-28,220.0,148.0,220.0
Глицин форте 300мг таблетки №30,2022-12-28,138.0,108.0,138.0
Пирацетам капсулы 400мг №60,2022-12-28,184.0,168.0,184.0
Кордафлекс ретард таблетки 20мг №60,2022-12-28,131.0,88.0,131.0
Энап таблетки 20мг №20,2022-12-28,137.0,92.0,137.0
Торасемид таблетки 5мг №30,2022-12-28,247.0,193.0,247.0
Лозап таблетки 100мг №30,2022-12-28,194.0,131.0,194.0
Гинкоум капсулы 40мг №60,2022-12-28,694.0,469.0,694.0
Лориста таблетки 50мг №60,2022-12-28,375.0,248.0,375.0
"Лозап плюс таблетки 50мг+12,5мг №30",2022-12-28,509.0,306.0,509.0
Тригрим таблетки 10мг №30,2022-12-28,665.0,456.0,665.0
Бравадин таблетки 5мг №56,2022-12-28,905.0,602.0,905.0
Торасемид таблетки 10мг №30,2022-12-28,320.0,244.0,320.0
Телзап таблетки 40мг №30,2022-12-28,500.0,291.0,500.0
"Нипертен таблетки 2,5мг №30",2022-12-28,125.0,83.0,125.0
Глицивит Глицин и витамин Д3  со вкусом Ананас порошок в саше №10,2022-12-28,185.0,185.0,307.0
Ордисс таблетки 16мг №30,2022-12-28,804.0,468.0,804.0
Энам таблетки 5мг №20,2022-12-28,38.0,29.0,38.0
"Телпрес плюс таблетки 80мг+12,5мг №28",2022-12-28,555.0,348.0,555.0
Лозап таблетки 100мг №90,2022-12-28,586.0,454.0,586.0
Кортексин лиофилизат для внутримышечного введения 5мг №10,2022-12-28,1034.0,707.0,1034.0
Метопролол таблетки 100мг №30,2022-12-28,66.0,62.0,66.0
Телпрес таблетки 80мг №28,2022-12-28,527.0,304.0,527.0
Тригрим таблетки 5мг №30,2022-12-28,509.0,335.0,509.0
Троксевазин Нео гель 2% 40г,2022-12-28,554.0,333.0,554.0
Липримар таблетки 10мг №100,2022-12-28,703.0,506.0,703.0
Лошадиная сила Гель тонизирующий с конским каштаном и экстрактом пиявки 125мл,2022-12-28,493.0,393.0,493.0
Бравадин таблетки 5мг №28,2022-12-28,490.0,370.0,490.0
Аторис таблетки 40мг №30,2022-12-28,413.0,276.0,413.0
Телзап таблетки 40мг №90,2022-12-28,840.0,599.0,840.0
Аторвастатин таблетки 20мг №90,2022-12-28,986.0,821.0,986.0
Телзап таблетки 80мг №90,2022-12-28,1090.0,774.0,1090.0
Аскорутин таблетки №50 Алтайвитамины,2022-12-28,100.0,80.0,100.0
Розувастатин таблетки 20мг №90,2022-12-28,924.0,765.0,924.0
Пикамилон таблетки 20мг №30,2022-12-28,141.0,92.0,141.0
Розукард таблетки 10мг №90,2022-12-28,1912.0,1533.0,1912.0
"Телпрес плюс таблетки 80мг+12,5мг №98",2022-12-28,1304.0,916.0,1304.0
Аторвастатин таблетки 20мг №30,2022-12-28,221.0,184.0,221.0
Роксера таблетки 5мг №30,2022-12-28,614.0,443.0,614.0
Эналаприл таблетки 10мг №20,2022-12-28,18.0,16.0,18.0
Аторвастатин таблетки 10мг №30,2022-12-28,146.0,123.0,146.0
Вамлосет таблетки 5мг+80мг №90,2022-12-28,985.0,615.0,985.0
Коронал таблетки 10мг №30,2022-12-28,199.0,149.0,199.0
Глицин таблетки 100мг №100,2022-12-28,75.0,46.0,75.0
Троксерутин гель 2% 40г,2022-12-28,89.0,64.0,89.0
Глицин Актив с 3-х лет таблетки 100мг №100,2022-12-28,94.0,78.0,94.0
Глицин Актив с 3-х лет таблетки 100мг №50,2022-12-28,49.0,39.0,49.0
Гепариновая мазь 25г,2022-12-28,121.0,85.0,121.0
Глицин таблетки 100мг №50,2022-12-28,48.0,45.0,48.0
Глицин Эко 350мг таблетки №50,2022-12-28,47.0,37.0,47.0
"Моксонидин таблетки 0,2мг №30",2022-12-28,241.0,204.0,241.0
Верошпилактон таблетки 25мг №20,2022-12-28,84.0,64.0,84.0
Троксевазин гель 2% 100г,2022-12-28,729.0,438.0,729.0
Церебролизин раствор для инъекций ампулы 5мл №5,2022-12-28,1217.0,878.0,1217.0
Верошпилактон капсулы 50мг №30,2022-12-28,208.0,141.0,208.0
Кавинтон форте таблетки 10мг №30,2022-12-28,180.0,139.0,180.0
Глицин с витаминами В1 и В6 таблетки 900мг №60,2022-12-28,158.0,128.0,158.0
Гель для ног Тонусгель+ с троксерутином 2% 75мл,2022-12-28,248.0,198.0,248.0
Пикамилон таблетки 50мг №30,2022-12-28,176.0,128.0,176.0
"Моксонидин таблетки 0,4мг №30",2022-12-28,385.0,326.0,385.0
Лориста таблетки 50мг №30,2022-12-28,207.0,138.0,207.0
Метопролол таблетки 50мг №30,2022-12-28,33.0,31.0,33.0
Розувастатин таблетки 20мг №30,2022-12-28,450.0,375.0,450.0
Венарус таблетки 1000мг №30,2022-12-28,1565.0,1180.0,1565.0
Винпоцетин форте таблетки 10мг №30,2022-12-28,165.0,142.0,165.0
Лориста таблетки 50мг №90,2022-12-28,485.0,322.0,485.0
Ангиорус таблетки 1000мг №60 Алиум,2022-12-28,1807.0,1544.0,1807.0
Липримар таблетки 40мг №30,2022-12-28,467.0,316.0,467.0
Лизиноприл таблетки 20мг №30,2022-12-28,197.0,181.0,197.0
Элтацин таблетки подъязычные №30,2022-12-28,373.0,216.0,373.0
Верошпилактон капсулы 100мг №30,2022-12-28,305.0,212.0,305.0
Рамиприл таблетки 10мг №30,2022-12-28,238.0,188.0,238.0
Метопролол ретард таблетки 25мг №30,2022-12-28,197.0,184.0,197.0
Липримар таблетки 20мг №30,2022-12-28,429.0,289.0,429.0
Венарус таблетки 500мг №60,2022-12-28,1484.0,1237.0,1484.0
Лориста таблетки 100мг №30,2022-12-28,189.0,126.0,189.0
Норваск таблетки 10мг №30,2022-12-28,208.0,149.0,208.0
Мезавант таблетки 1200мг №60,2022-12-28,4677.0,3748.0,4677.0
Метилурацил суппозитории ректальные 500мг №10,2022-12-28,107.0,85.0,107.0
Метоклопрамид раствор 5мг/мл ампулы 2мл №10,2022-12-28,67.0,51.0,67.0
Метронидазол таблетки 250мг №20,2022-12-28,40.0,31.0,40.0
Микролакс микроклизма 5мл №12,2022-12-28,1273.0,972.0,1273.0
Мовипреп порошок для приготовления раствора для приема внутрь пакеты №2 + №2,2022-12-28,0,0,0
Мотилиум суспензия для приема внутрь 1мг/мл флакон 100мл,2022-12-28,1334.0,779.0,1334.0
Мотилиум таблетки лингвальные 10мг №10,2022-12-28,0,0,0
Мукофальк гранулы для приготовления суспензии Апельсин 5г пакеты №20,2022-12-28,662.0,476.0,662.0
Мятные таблетки №10,2022-12-28,0,0,0
Мятные таблетки №10 Московская ФФ,2022-12-28,0,0,0
Натрия альгинат суппозитории ректальные №15,2022-12-28,0,0,0
Необиотик Лактобаланс Бэби порошок 1г саше №10,2022-12-28,498.0,498.0,767.0
Необутин таблетки 100мг №10,2022-12-28,0,0,0
Облепиховое масло суппозитории ректальные 500мг №10,2022-12-28,0,0,0
Одестон таблетки 200мг №100,2022-12-28,0,0,0
Одестон таблетки 200мг №20,2022-12-28,0,0,0
Одестон таблетки 200мг №50,2022-12-28,0,0,0
Одестон Форте таблетки 400мг №50,2022-12-28,0,0,0
Омегабактерин D3 капли флакон 5мл,2022-12-28,0,0,0
Омепразол капсулы 20мг №30,2022-12-28,70.0,55.0,70.0
Омепразол-Тева капсулы 10мг №28,2022-12-28,81.0,63.0,81.0
Омепразол-Тева капсулы 20мг №28,2022-12-28,92.0,71.0,92.0
Омепразол-Тева капсулы 40мг №28,2022-12-28,154.0,117.0,154.0
Ондансетрон раствор 2мг/мл ампулы 4мл №5,2022-12-28,200.0,156.0,200.0
Ондансетрон таблетки 8мг №10,2022-12-28,0,0,0
Панкреатин таблетки 10000 ЕД №20,2022-12-28,0,0,0
Панкреатин таблетки 20000 ЕД №20,2022-12-28,260.0,220.0,260.0
Панкреатин таблетки 25 ЕД №60,2022-12-28,0,0,0
Панкреатин таблетки 30 ЕД №50,2022-12-28,0,0,0
Панум таблетки 20мг №14,2022-12-28,0,0,0
Париет таблетки 20мг №14,2022-12-28,0,0,0
Париет таблетки 20мг №28,2022-12-28,5630.0,4212.0,5630.0
Пепсан Р капсулы №30,2022-12-28,0,0,0
Полисорб МП порошок для суспензии 3г пакет №1,2022-12-28,0,0,0
Полифильтрин Форте таблетки №50,2022-12-28,0,0,0
Порталак сироп флакон 250мл,2022-12-28,0,0,0
Порталак сироп флакон 500мл,2022-12-28,0,0,0
ПробиоЛог капсулы №30,2022-12-28,0,0,0
ПробиоЛог Форте капсулы №30,2022-12-28,0,0,0
Рабевита таблетки 20мг №14,2022-12-28,0,0,0
Рабевита таблетки 20мг №28,2022-12-28,0,0,0
Рабепразол-Вертекс капсулы 20мг №14,2022-12-28,0,0,0
Рабепразол-Вертекс капсулы 20мг №28,2022-12-28,0,0,0
Рабепразол капсулы 20мг №28,2022-12-28,509.0,357.0,509.0
Расторопша экстракт таблетки №20,2022-12-28,0,0,0
Расторопши семена 150г,2022-12-28,0,0,0
Расторопши шрот 100г,2022-12-28,0,0,0
"Регидрон Био порошок 2х6,4 №5",2022-12-28,1460.0,969.0,1460.0
Регидрон порошок для внутреннего применения №20,2022-12-28,0,0,0
РегидроСтандарт пакетики-стики №10,2022-12-28,0,0,0
Релиф Адванс суппозитории ректальные №12,2022-12-28,0,0,0
Релиф суппозитории ректальные №12,2022-12-28,0,0,0
Релиф Ультра суппозитории ректальные №12,2022-12-28,0,0,0
Салофальк суппозитории ректальные 250мг №10,2022-12-28,0,0,0
Салофальк суппозитории ректальные 500мг №10,2022-12-28,0,0,0
Санпраз таблетки 40мг №30,2022-12-28,0,0,0
Солгар Артишока листьев эсктракт капсулы №60,2022-12-28,0,0,0
Солгар Ацидофилус капсулы №60,2022-12-28,0,0,0
Солгар Бромелайн таблетки №60,2022-12-28,0,0,0
Солгар Комплекс для пищеварения таблетки №100,2022-12-28,0,0,0
Солгар Комфорт Зон капсулы №90,2022-12-28,0,0,0
Солгар Лактаза 3500 таблетки жевательные №30,2022-12-28,0,0,0
Солгар Мультидофилус плюс капсулы №60,2022-12-28,0,0,0
Сорбектин порошок саше для взрослых 4г №10,2022-12-28,0,0,0
Стопдиар суспензия для приема внутрь 220мг/5мл фл. 90мл,2022-12-28,696.0,532.0,696.0
Стопдиар таблетки 100мг №24,2022-12-28,448.0,330.0,448.0
ТрэвелДрим браслет ХL №2 0935,2022-12-28,0,0,0
Уголь активированный таблетки 250мг №10,2022-12-28,0,0,0
Уголь активированный таблетки 250мг №30,2022-12-28,71.0,46.0,71.0
Урсодез капсулы 250мг №100,2022-12-28,0,0,0
Урсодез капсулы 250мг №50,2022-12-28,781.0,575.0,781.0
Урсофальк капсулы 250мг №100,2022-12-28,1888.0,1500.0,1888.0
Урсофальк суспензия 250мг/5мл флакон 250мл №1,2022-12-28,0,0,0
Урсофальк таблетки 500мг №50,2022-12-28,0,0,0
Фамотидин таблетки 20мг №20,2022-12-28,42.0,32.0,42.0
Фамотидин таблетки 20мг №30,2022-12-28,0,0,0
Фамотидин таблетки 40мг №20,2022-12-28,75.0,58.0,75.0
Ферментозим Форте таблетки №25,2022-12-28,0,0,0
Фестал драже №40,2022-12-28,0,0,0
Фибралакс порошок для приготовления раствора для приема внутрь 5г пакеты №20,2022-12-28,0,0,0
Фитобаланс капсулы №14,2022-12-28,0,0,0
Фитомуцил Слим Смарт порошок для приготовления раствора для приема внутрь 5г саше №30,2022-12-28,0,0,0
Фитомуцил Сорбент Форте порошок для приготовления раствора для приема внутрь 5г саше №10,2022-12-28,0,0,0
Фламин таблетки 50мг №30,2022-12-28,369.0,272.0,369.0
Фламин таблетки 50мг №30,2022-12-28,0,0,0
Фуразолидон таблетки 50мг №10,2022-12-28,92.0,63.0,92.0
Хилак форте капли флакон 100мл,2022-12-28,0,0,0
Хилак форте капли флакон 30мл,2022-12-28,0,0,0
Холос сироп флакон 140мл,2022-12-28,0,0,0
Церукал раствор 10мг ампулы 2мл №10,2022-12-28,0,0,0
Церукал таблетки 10мг №50,2022-12-28,124.0,90.0,124.0
Экофурил Нифуроксазид капсулы 200мг №30,2022-12-28,0,0,0
Экспортал детский порошок для приготовления раствора 5г пак. №6,2022-12-28,0,0,0
Экурохол капсулы 250мг №100,2022-12-28,0,0,0
Эманера капсулы 40мг №14,2022-12-28,0,0,0
Энтеродез порошок для приема внутрь 5г,2022-12-28,187.0,125.0,187.0
Энтерол порошок для приготовления суспензии для приема внутрь 100мг №20,2022-12-28,0,0,0
Галидор раствор для инъекций 25мг/мл ампулы 2мл №10,2022-12-28,0,0,0
Пластырь EXTRAPLAST медицинский гелевый Охлаждающий при температуре №2,2022-12-28,0,0,0
Протекта таблетки шипучие №20,2022-12-28,0,0,0
Ринза таблетки №10,2022-12-28,249.0,168.0,249.0
Сапплимент Коллаген таблетки №30,2022-12-28,0,0,0
Симкоксиб капсулы 200мг №10,2022-12-28,0,0,0
Скипар Эмульсия скипидарная белая 200мл,2022-12-28,0,0,0
Солгар Глюкозамин Хондроитин плюс таблетки №150,2022-12-28,0,0,0
Спазган раствор 5мл ампулы №5,2022-12-28,0,0,0
Спазган таблетки №20,2022-12-28,198.0,132.0,198.0
"Спазгель гель 2,5% 50г",2022-12-28,0,0,0
Стопгрипан порошок для приготовления раствора для приема внутрь Лимон пакетки №10,2022-12-28,0,0,0
Тантум верде раствор для местного применения флакон 120мл,2022-12-28,0,0,0
Тантум верде форте спрей флакон 15мл,2022-12-28,0,0,0
Темпалгин Трио таблетки №10,2022-12-28,0,0,0
Терафлекс Плюс капсулы №120,2022-12-28,0,0,0
Терафлекс Плюс капсулы №60,2022-12-28,0,0,0
Терафлю Экстратаб таблетки №10,2022-12-28,0,0,0
Тонзилгон Н капли для приема внутрь флакон 100мл,2022-12-28,603.0,431.0,603.0
Тонзилгон Н таблетки №50,2022-12-28,527.0,377.0,527.0
Тофф плюс капсулы №10,2022-12-28,302.0,209.0,302.0
Финалгон крем 35г,2022-12-28,0,0,0
Фламакс капсулы 50мг №25,2022-12-28,0,0,0
Хондроитин капсулы 250мг №50,2022-12-28,0,0,0
Хондроитин капсулы 250мг №50,2022-12-28,0,0,0
Целебрекс капсулы 400мг №1+200мг №5,2022-12-28,0,0,0
Цитрамон П таблетки №10,2022-12-28,28.0,18.0,28.0
Цитрамон П таблетки №20,2022-12-28,125.0,82.0,125.0
Цитрамон П таблетки №20,2022-12-28,78.0,59.0,78.0
Шалфей Премиум 550мг таблетки №20,2022-12-28,0,0,0
Экседрин таблетки №10,2022-12-28,0,0,0
Этория таблетки 120 мг №7,2022-12-28,0,0,0
Этория таблетки 90 мг №28,2022-12-28,0,0,0
Фенибут таблетки 250мг №20,2022-12-28,363.0,298.0,363.0
Телзап таблетки 80мг №30,2022-12-28,628.0,378.0,628.0
Гель-бальзам для ног с экстрактом пиявки и конским каштаном 100мл,2022-12-28,138.0,118.0,138.0
Фенибут таблетки 250мг №20,2022-12-28,190.0,157.0,190.0
Лизиноприл таблетки 10мг №30,2022-12-28,98.0,76.0,98.0
Каптоприл таблетки 25мг №40,2022-12-28,186.0,161.0,186.0
Розувастатин-Алиум таблетки 10мг №30,2022-12-28,469.0,383.0,469.0
Бисопролол таблетки 5мг №50,2022-12-28,112.0,106.0,112.0
Ангиорус таблетки 500мг №30,2022-12-28,611.0,495.0,611.0
Липримар таблетки 10мг №30,2022-12-28,205.0,138.0,205.0
Аторис таблетки 20мг №30,2022-12-28,378.0,252.0,378.0
"Глицин форте 500мг с витаминами С, В6 и В12 со вкусом вишни таблетки №30",2022-12-28,188.0,148.0,188.0
Церебролизин раствор для инъекций ампулы 2мл №10,2022-12-28,1199.0,863.0,1199.0
Нипертен таблетки 5мг №30,2022-12-28,157.0,111.0,157.0
Комбитропил капсулы 400мг+25мг №30,2022-12-28,184.0,120.0,184.0
Розувастатин таблетки 20мг №30,2022-12-28,728.0,568.0,728.0
Мельдоний капсулы 500мг №60,2022-12-28,748.0,623.0,748.0
Аторис таблетки 10мг №30,2022-12-28,175.0,116.0,175.0
Метопролол таблетки 100мг №30,2022-12-28,69.0,51.0,69.0
Лориста таблетки 100мг №90,2022-12-28,588.0,395.0,588.0
Гинкго билоба 40мг комплекс с глицином таблетки №30,2022-12-28,178.0,138.0,178.0
Рамиприл таблетки 5мг №30,2022-12-28,216.0,169.0,216.0
Метопролол таблетки 50мг №60,2022-12-28,110.0,102.0,110.0
Валсартан таблетки 80мг №30,2022-12-28,346.0,288.0,346.0
Мельдоний капсулы 250мг №40,2022-12-28,348.0,290.0,348.0
Роксера таблетки 10мг №30,2022-12-28,760.0,475.0,760.0
Масло зародышей пшеницы капсулы №100,2022-12-28,122.0,101.0,122.0
Венарус гель 2% 100г,2022-12-28,717.0,597.0,717.0
Аторис таблетки 20мг №90,2022-12-28,1111.0,921.0,1111.0
Метопролол ретард таблетки 50мг №30,2022-12-28,227.0,217.0,227.0
"Индапамид ретард таблетки 1,5мг №30",2022-12-28,96.0,88.0,96.0
Розувастатин таблетки 10мг №30,2022-12-28,300.0,246.0,300.0
Периндоприл таблетки 4мг №30,2022-12-28,191.0,151.0,191.0
Венарус гель 2% 40г,2022-12-28,446.0,372.0,446.0
Ангиорус таблетки 500мг №60,2022-12-28,1090.0,876.0,1090.0
Липримар таблетки 20мг №100,2022-12-28,1450.0,1019.0,1450.0
Триметазидин МВ таблетки 35мг №30,2022-12-28,234.0,191.0,234.0
Бисопролол таблетки 10мг №30,2022-12-28,122.0,87.0,122.0
Дилтиазем ретард таблетки 90мг №20,2022-12-28,243.0,133.0,243.0
Боярышник настойка флакон 25мл,2022-12-28,38.0,26.0,38.0
Моноприл таблетки 20мг №28,2022-12-28,740.0,508.0,740.0
Розарт таблетки 20мг №30,2022-12-28,1218.0,761.0,1218.0
Розукард таблетки 20мг №30,2022-12-28,1102.0,760.0,1102.0
Проинин раствор для инъекций 50мг/мл ампулы 2мл №10,2022-12-28,187.0,122.0,187.0
Акримекс таблетки 125мг №50,2022-12-28,260.0,216.0,260.0
Бисопролол таблетки 5мг №30,2022-12-28,91.0,71.0,91.0
Бисопролол таблетки 5мг №50,2022-12-28,136.0,113.0,136.0
Розувастатин таблетки 10мг №30,2022-12-28,530.0,387.0,530.0
Розарт таблетки 10мг №30,2022-12-28,808.0,505.0,808.0
Триметазидин МВ таблетки 35мг №60,2022-12-28,362.0,301.0,362.0
Лизиноприл таблетки 20мг №30,2022-12-28,142.0,109.0,142.0
Папазол таблетки №10,2022-12-28,25.0,16.0,25.0
Рибоксин раствор для инъекций 2% ампулы 5мл №10,2022-12-28,110.0,85.0,110.0
Ангиорус таблетки 1000мг №60 Синтез,2022-12-28,1807.0,1544.0,1807.0
"Велкардио таблетки 12,5мг №30",2022-12-28,312.0,260.0,312.0
Тромбогель 1000 гель 30г,2022-12-28,375.0,375.0,500.0
"Физиотенз таблетки 0,4мг №28",2022-12-28,1043.0,790.0,1043.0
Валсартан таблетки 160мг №30,2022-12-28,368.0,303.0,368.0
Лизиноприл таблетки 10мг №20,2022-12-28,80.0,61.0,80.0
Лозартан таблетки 100мг №30,2022-12-28,128.0,119.0,128.0
Крем для ног тонизирующий 75мл,2022-12-28,80.0,80.0,132.0
Карведилол таблетки 6.25мг №30,2022-12-28,201.0,168.0,201.0
Троксерутин капсулы 300мг №100,2022-12-28,933.0,661.0,933.0
"Физиотенз таблетки 0,2мг №14",2022-12-28,328.0,220.0,328.0
Глицин с витаминами группы В таблетки для рассасывания  №20,2022-12-28,66.0,66.0,101.0
Кардиолип таблетки 20мг №30,2022-12-28,666.0,521.0,666.0
Кардиолип таблетки 10мг №30,2022-12-28,550.0,414.0,550.0
Акримекс таблетки 125мг №30,2022-12-28,174.0,139.0,174.0
Бисопролол-АКОС таблетки 10мг №30,2022-12-28,150.0,118.0,150.0
Валсартан таблетки 160мг №30,2022-12-28,401.0,301.0,401.0
Корвалол капли для приема внутрь фл. 25мл,2022-12-28,34.0,24.0,34.0
Эналаприл таблетки 5мг №20,2022-12-28,27.0,20.0,27.0
Валсартан таблетки 80мг №30,2022-12-28,348.0,290.0,348.0
Ангиорус гель для ног 1% 60мл,2022-12-28,350.0,350.0,700.0
Ангиорус гель для ног 1% 120мл,2022-12-28,495.0,495.0,989.0
Велкардио таблетки 25мг №30,2022-12-28,183.0,183.0,367.0
Крестор таблетки 20мг №28,2022-12-28,4766.0,3461.0,4766.0
Мемоплант таблетки 80мг №30,2022-12-28,825.0,825.0,1100.0
Венам с экстрактом конского каштана капсулы №30,2022-12-28,141.0,141.0,235.0
Омакор капсулы №28,2022-12-28,2240.0,1791.0,2240.0
Симвастатин таблетки 20мг №30,2022-12-28,197.0,173.0,197.0
Амлодипин Кардио таблетки 5мг №30,2022-12-28,114.0,100.0,114.0
"Ко-Периндоприл таблетки 2,5мг+8мг №30",2022-12-28,532.0,430.0,532.0
Лизиноприл таблетки 20мг №20,2022-12-28,188.0,148.0,188.0
Сульфокамфокаин раствор 10% ампулы 2мл №10,2022-12-28,213.0,177.0,213.0
Ангиорус таблетки 500мг №30,2022-12-28,596.0,495.0,596.0
Венолайф гель 100г,2022-12-28,1069.0,857.0,1069.0
Кокарбоксилаза лиофилизат для приготовления раствора для инъекций 50мг ампулы 2мл №5,2022-12-28,198.0,148.0,198.0
"Ко-Периндоприл таблетки 2,5мг+8мг №90",2022-12-28,997.0,816.0,997.0
Мемоплант таблетки 120мг №30,2022-12-28,1423.0,1005.0,1423.0
Венолайф гель 40г,2022-12-28,637.0,375.0,637.0
"Моксонидин таблетки 0,4мг №30",2022-12-28,418.0,335.0,418.0
Телсартан таблетки 80мг №30,2022-12-28,418.0,348.0,418.0
Амлодипин таблетки 10мг №90,2022-12-28,170.0,157.0,170.0
Медомекси таблетки 125мг №30,2022-12-28,176.0,167.0,176.0
"Нитроспрей аэрозоль 0,4мг/доза 200 доз флакон 10мл",2022-12-28,136.0,115.0,136.0
Ницерголин таблетки 10мг №30,2022-12-28,641.0,462.0,641.0
Ницерголин таблетки 5мг №30,2022-12-28,481.0,384.0,481.0
Дилтиазем ретард таблетки 180мг №30,2022-12-28,474.0,284.0,474.0
Капозид таблетки 50мг+25мг №28,2022-12-28,663.0,427.0,663.0
Кокарбоксилаза лиофилизат для приготовления раствора для инъекций 50мг ампулы 2мл №5,2022-12-28,187.0,148.0,187.0
Ко-ренитек таблетки 20мг+12.5мг №28,2022-12-28,796.0,486.0,796.0
Лизиноприл таблетки 20мг №20,2022-12-28,106.0,78.0,106.0
Магния сульфат раствор для инъекций 25% ампулы 10мл №10,2022-12-28,77.0,57.0,77.0
Панангин таблетки №50,2022-12-28,176.0,106.0,176.0
"Физиотенз таблетки 0,4мг №14",2022-12-28,537.0,354.0,537.0
Бисопролол таблетки 5мг №30,2022-12-28,95.0,76.0,95.0
Калий Магний таблетки №30,2022-12-28,204.0,184.0,204.0
Лизиноприл таблетки 10мг №20,2022-12-28,84.0,71.0,84.0
Сувардио таблетки 10мг №90,2022-12-28,1520.0,1002.0,1520.0
Торасемид таблетки 5мг №30,2022-12-28,238.0,198.0,238.0
Амлодипин Кардио таблетки 10мг №30,2022-12-28,164.0,142.0,164.0
Лозартан таблетки 50мг №30,2022-12-28,101.0,93.0,101.0
Дигоксин таблетки 0.25мг №56,2022-12-28,66.0,55.0,66.0
Метопролол таблетки 50мг №60,2022-12-28,123.0,111.0,123.0
Атероклефит капли для приема внутрь флакон 100мл,2022-12-28,235.0,235.0,392.0
Валсартан таблетки 160мг №30,2022-12-28,352.0,229.0,352.0
Каптоприл таблетки 50мг №40,2022-12-28,55.0,47.0,55.0
Периндоприл таблетки 4мг №30 Северная Звезда,2022-12-28,192.0,160.0,192.0
Торасемид таблетки 10мг №30,2022-12-28,288.0,240.0,288.0
Гопантомид таблетки 500мг №50,2022-12-28,544.0,436.0,544.0
Периндоприл таблетки 8мг №30,2022-12-28,179.0,159.0,179.0
"Физиотенз таблетки 0,2мг №28",2022-12-28,631.0,446.0,631.0
Ангиорус таблетки 500мг №60,2022-12-28,1054.0,876.0,1054.0
Бисопролол таблетки 10мг №50,2022-12-28,293.0,227.0,293.0
Доппельгерц Актив Коэнзим Q10 капсулы №30,2022-12-28,806.0,580.0,806.0
Кардионат раствор для инъекций 100мг/мл ампулы 5мл №10,2022-12-28,264.0,246.0,264.0
Метопролол таблетки 50мг №30 Акрихин ХФК,2022-12-28,53.0,41.0,53.0
Супрозафен таблетки 10мг+145мг №30,2022-12-28,1586.0,1256.0,1586.0
Анаприлин таблетки 10мг №112,2022-12-28,52.0,46.0,52.0
Комплекс экстракт листьев красного винограда/гинкго билоба капсулы №30,2022-12-28,107.0,107.0,178.0
Крем для ног с экстрактом пиявки 75мл,2022-12-28,68.0,68.0,112.0
Нобен капсулы 30мг №30,2022-12-28,739.0,503.0,739.0
Папазол таблетки №20,2022-12-28,85.0,58.0,85.0
Периндоприл таблетки 8мг №30,2022-12-28,307.0,217.0,307.0
Престанс таблетки 10мг+5мг №30,2022-12-28,1101.0,785.0,1101.0
Розувастатин таблетки 5мг №30,2022-12-28,256.0,168.0,256.0
Телсартан таблетки 40мг №30,2022-12-28,315.0,218.0,315.0
Анаприлин таблетки 10мг №50,2022-12-28,18.0,17.0,18.0
Винпоцетин таблетки 5мг №50,2022-12-28,116.0,100.0,116.0
Кавинтон комфорте таблетки диспергируемые 10мг №30,2022-12-28,306.0,209.0,306.0
"Калия оротат таблетки 0,5г №20",2022-12-28,308.0,206.0,308.0
Бисопролол таблетки 10мг №60,2022-12-28,299.0,283.0,299.0
Гепарин гель 1000 МЕ 30г,2022-12-28,308.0,308.0,410.0
Карведилол таблетки 25мг №30,2022-12-28,72.0,60.0,72.0
Кордиамин капли для приема внутрь фл. 30мл,2022-12-28,120.0,85.0,120.0
Периндоприл таблетки 4мг №90,2022-12-28,527.0,317.0,527.0
Сувардио таблетки 20мг №28,2022-12-28,1008.0,616.0,1008.0
Эналаприл таблетки 20мг №20,2022-12-28,60.0,56.0,60.0
Атенолол таблетки 100мг №30,2022-12-28,48.0,41.0,48.0
Детравенол таблетки 1000мг №18,2022-12-28,907.0,580.0,907.0
"Моксонидин таблетки 0,2мг №30",2022-12-28,272.0,224.0,272.0
Бипрол таблетки 5мг №30,2022-12-28,122.0,93.0,122.0
Верапамил таблетки 80мг №50,2022-12-28,99.0,85.0,99.0
Пирацетам таблетки 200мг №60,2022-12-28,89.0,75.0,89.0
Сувардио таблетки 10мг №28,2022-12-28,742.0,453.0,742.0
Амлотоп таблетки 10мг №30,2022-12-28,185.0,139.0,185.0
Дикардплюс таблетки 25мг №30,2022-12-28,414.0,269.0,414.0
Зеленина капли фл. 25мл,2022-12-28,125.0,82.0,125.0
"Индапамид таблетки 1,5мг №30",2022-12-28,149.0,120.0,149.0
Коронал таблетки 5мг №30,2022-12-28,122.0,80.0,122.0
"Коэнзим композитум раствор для инъекций ампулы 2,2мл №5",2022-12-28,1444.0,1086.0,1444.0
Лизиноприл таблетки 20мг №30,2022-12-28,137.0,97.0,137.0
Метопролол таблетки 50мг №30,2022-12-28,54.0,48.0,54.0
"Моксонидин таблетки 0,4мг №28",2022-12-28,288.0,199.0,288.0
Нитроглицерин таблетки 0.5мг №40,2022-12-28,58.0,55.0,58.0
Периндоприл таблетки 4мг №30,2022-12-28,155.0,114.0,155.0
"Роксатенз-инда таблетки 1,25мг+4мг+20мг №30",2022-12-28,768.0,538.0,768.0
Ангиорус таблетки 1000мг №30,2022-12-28,1184.0,895.0,1184.0
Аскорутин таблетки №50,2022-12-28,112.0,80.0,112.0
Аторвастатин таблетки 20мг №30,2022-12-28,435.0,363.0,435.0
Гинкоум капсулы 80мг №60,2022-12-28,935.0,571.0,935.0
