count_index,name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
1745_2023-05-07,Розукард таблетки 10мг №30,2023-05-07,995.0,617.0,995.0
1746_2023-05-07,Ко-Перинева таблетки 1.25мг+4мг №30,2023-05-07,734.0,455.0,734.0
1747_2023-05-07,"Юперио таблетки 50мг (25,7мг+24,3мг) №28",2023-05-07,2566.0,2100.0,2566.0
1748_2023-05-07,Телмиста таблетки 80мг №84,2023-05-07,1280.0,884.0,1280.0
1749_2023-05-07,Перинева таблетки 4мг №90,2023-05-07,656.0,418.0,656.0
1750_2023-05-07,Вальсакор таблетки 160мг №30,2023-05-07,509.0,291.0,509.0
1751_2023-05-07,Вальсакор Н таблетки 160мг+12.5мг №30,2023-05-07,629.0,355.0,629.0
1752_2023-05-07,Каптоприл таблетки 50мг №30,2023-05-07,192.0,159.0,192.0
1753_2023-05-07,Вальсакор таблетки 80мг №30,2023-05-07,449.0,274.0,449.0
1754_2023-05-07,Лориста Н таблетки 50мг+12.5мг №30,2023-05-07,462.0,282.0,462.0
1755_2023-05-07,"Юперио таблетки 100мг (51,4мг+48,6мг) №28",2023-05-07,2596.0,2181.0,2596.0
1756_2023-05-07,"Лориста Н таблетки 50мг+12,5мг №90",2023-05-07,935.0,594.0,935.0
1757_2023-05-07,Вальсакор Н таблетки 80мг+12.5мг №28,2023-05-07,493.0,301.0,493.0
1758_2023-05-07,Лориста таблетки 50мг №90,2023-05-07,506.0,339.0,506.0
1759_2023-05-07,Лориста таблетки 50мг №60,2023-05-07,393.0,263.0,393.0
1760_2023-05-07,Лориста таблетки 50мг №30,2023-05-07,211.0,141.0,211.0
1761_2023-05-07,Лориста Н таблетки 50мг+12.5мг №60,2023-05-07,784.0,498.0,784.0
1762_2023-05-07,Перинева таблетки 8мг №90,2023-05-07,806.0,472.0,806.0
1763_2023-05-07,Капотен таблетки 25мг №28,2023-05-07,200.0,135.0,200.0
1764_2023-05-07,Норваск таблетки 5мг №30,2023-05-07,207.0,165.0,207.0
1765_2023-05-07,"Ко-Перинева таблетки 0,625мг+2мг №30",2023-05-07,460.0,295.0,460.0
1766_2023-05-07,Телпрес таблетки 40мг №28,2023-05-07,397.0,233.0,397.0
1767_2023-05-07,"Фелодип таблетки 2,5мг №30",2023-05-07,655.0,525.0,655.0
1768_2023-05-07,Лориста таблетки 25мг №30,2023-05-07,106.0,71.0,106.0
1769_2023-05-07,Капотен таблетки 25мг №56,2023-05-07,378.0,254.0,378.0
1770_2023-05-07,"Юперио таблетки 200мг (102,8мг+97,2мг) №28",2023-05-07,2598.0,2100.0,2598.0
1771_2023-05-07,Вальсакор НД таблетки 160мг+25мг №30,2023-05-07,778.0,445.0,778.0
1772_2023-05-07,"Телпрес плюс таблетки 40мг+12,5мг №28",2023-05-07,467.0,374.0,467.0
1773_2023-05-07,Лориста таблетки 100мг №30,2023-05-07,194.0,130.0,194.0
1774_2023-05-07,"Ко - Дальнева таблетки 5мг+1,25мг+4мг №30",2023-05-07,728.0,508.0,728.0
1775_2023-05-07,Эквамер капсулы 5мг+10мг+10мг №30,2023-05-07,1292.0,893.0,1292.0
1776_2023-05-07,"Небилонг таблетки 2,5мг №30",2023-05-07,589.0,375.0,589.0
1777_2023-05-07,Панкреатин таблетки 25 ЕД №60,2023-05-07,0,0,0
1778_2023-05-07,Уголь активированный таблетки 250мг №50,2023-05-07,82.0,62.0,82.0
1779_2023-05-07,Феназалгин таблетки 100мг №10,2023-05-07,0,0,0
1780_2023-05-07,Полисорб МП порошок для суспензии 3г пакет №1,2023-05-07,0,0,0
1781_2023-05-07,Омегабактерин D3 капли флакон 5мл,2023-05-07,0,0,0
1782_2023-05-07,Масло расторопши капсулы №100,2023-05-07,0,0,0
1783_2023-05-07,Омевел капсулы 20мг №30,2023-05-07,0,0,0
1784_2023-05-07,Комплекс экстрактов расторопши/овса капсулы №30,2023-05-07,0,0,0
1785_2023-05-07,Тиотриазолин раствор для инъекций 25мг/мл ампулы 4мл №10,2023-05-07,0,0,0
1786_2023-05-07,Вазелиновое масло флакон 100мл,2023-05-07,0,0,0
1787_2023-05-07,Расторопши шрот 100г,2023-05-07,0,0,0
1788_2023-05-07,Комплекс экстрактов сенны/фенхеля/абрикоса таблетки №30,2023-05-07,0,0,0
1789_2023-05-07,Лактобаланс капсулы №28,2023-05-07,890.0,890.0,1190.0
1790_2023-05-07,Магния сульфат порошок для приготовления раствора для приема внутрь 25г,2023-05-07,0,0,0
1791_2023-05-07,Сорбектин порошок саше для взрослых 4г №10,2023-05-07,0,0,0
1792_2023-05-07,Омепразол капсулы 20мг №30,2023-05-07,81.0,70.0,81.0
1793_2023-05-07,Экспортал детский порошок для приготовления раствора 5г пак. №6,2023-05-07,0,0,0
1794_2023-05-07,Панум таблетки 40мг №28,2023-05-07,0,0,0
1795_2023-05-07,Расторопши семена 150г,2023-05-07,0,0,0
1796_2023-05-07,Вазелиновое масло флакон 100мл Аромасинтез,2023-05-07,0,0,0
1797_2023-05-07,Магния сульфат порошок для приготовления раствора для приема внутрь 20г,2023-05-07,0,0,0
1798_2023-05-07,Панум таблетки 20мг №14,2023-05-07,0,0,0
1799_2023-05-07,Микроферменты 25 000 ЕД капсулы №50,2023-05-07,0,0,0
1800_2023-05-07,Легалон капсулы 140мг №60,2023-05-07,0,0,0
1801_2023-05-07,Микроферменты 25 000 ЕД капсулы №20,2023-05-07,0,0,0
1802_2023-05-07,Лив 52 таблетки №100,2023-05-07,609.0,428.0,609.0
1803_2023-05-07,Лактулоза с экстрактом фенхеля жевательные пастилки №30,2023-05-07,0,0,0
1804_2023-05-07,Ферментозим Форте таблетки №25,2023-05-07,71.0,60.0,71.0
1805_2023-05-07,Бефунгин раствор для приема внутрь флакон 100мл,2023-05-07,281.0,191.0,281.0
1806_2023-05-07,Гринтерол капсулы 250мг №100,2023-05-07,0,0,0
1807_2023-05-07,Даларгин лиофилизат для приготовления раствора для инъекций 1мг ампулы №10,2023-05-07,0,0,0
1808_2023-05-07,Даларгин лиофилизат для приготовления раствора для инъекций 1мг ампулы №10,2023-05-07,0,0,0
1809_2023-05-07,Гринтерол капсулы 250мг №50,2023-05-07,0,0,0
1810_2023-05-07,Рабевита таблетки 20мг №28,2023-05-07,0,0,0
1811_2023-05-07,Рабевита таблетки 20мг №14,2023-05-07,0,0,0
1812_2023-05-07,Хит Сорбент таблетки №60,2023-05-07,0,0,0
1813_2023-05-07,Масло облепиховое капсулы 300мг №100,2023-05-07,0,0,0
1814_2023-05-07,Пантопразол Вертекс таблетки 40мг №30,2023-05-07,0,0,0
1815_2023-05-07,ТрэвелДрим браслет для беременных №2 0737,2023-05-07,0,0,0
1816_2023-05-07,Регидрон порошок для внутреннего применения №20,2023-05-07,0,0,0
1817_2023-05-07,Бейби Калм капли флакон 15мл,2023-05-07,0,0,0
1818_2023-05-07,Фламин таблетки 50мг №30,2023-05-07,366.0,283.0,366.0
1819_2023-05-07,Церукал раствор 10мг ампулы 2мл №10,2023-05-07,0,0,0
1820_2023-05-07,Салофальк суппозитории ректальные 250мг №10,2023-05-07,0,0,0
1821_2023-05-07,Фестал драже №40,2023-05-07,0,0,0
1822_2023-05-07,Церукал таблетки 10мг №50,2023-05-07,122.0,95.0,122.0
1823_2023-05-07,Секнидокс таблетки 1г №2,2023-05-07,0,0,0
1824_2023-05-07,Фестал драже №20,2023-05-07,0,0,0
1825_2023-05-07,Трихопол таблетки 250мг №20,2023-05-07,86.0,69.0,86.0
1826_2023-05-07,Мотилиум суспензия для приема внутрь 1мг/мл флакон 100мл,2023-05-07,1465.0,966.0,1465.0
1827_2023-05-07,Бак-Сет Форте капсулы №20,2023-05-07,666.0,479.0,666.0
1828_2023-05-07,Лоперамид таблетки 2мг №20,2023-05-07,28.0,26.0,28.0
1829_2023-05-07,Солгар Комплекс для пищеварения таблетки №100,2023-05-07,0,0,0
1830_2023-05-07,Одестон таблетки 200мг №50,2023-05-07,0,0,0
1831_2023-05-07,Комбифлокс таблетки 500/200мг №20,2023-05-07,1196.0,874.0,1196.0
1832_2023-05-07,Имодиум Экспресс таблетки лиофилизированные 2мг №20,2023-05-07,0,0,0
1833_2023-05-07,Хилак форте капли флакон 100мл,2023-05-07,0,0,0
1834_2023-05-07,Одестон таблетки 200мг №20,2023-05-07,0,0,0
1835_2023-05-07,Имодиум Экспресс таблетки лиофилизированные 2мг №10,2023-05-07,0,0,0
1836_2023-05-07,Солгар Лактаза 3500 таблетки жевательные №30,2023-05-07,0,0,0
1837_2023-05-07,Имодиум Экспресс таблетки лиофилизированные 2мг №6,2023-05-07,0,0,0
1838_2023-05-07,Лопедиум капсулы 2мг №10,2023-05-07,0,0,0
1839_2023-05-07,Панкреатин таблетки 30 ЕД №60,2023-05-07,0,0,0
1840_2023-05-07,Креон капсулы 25000 ЕД №50 Германия,2023-05-07,0,0,0
1841_2023-05-07,Аллохол таблетки №50,2023-05-07,0,0,0
1842_2023-05-07,Хилак форте капли флакон 100мл Вишня,2023-05-07,0,0,0
1843_2023-05-07,Лоперамид Реневал капсулы 2мг №10,2023-05-07,48.0,43.0,48.0
1844_2023-05-07,Хилак форте капли флакон 30мл,2023-05-07,0,0,0
1845_2023-05-07,Креон капсулы 25000 ЕД №20 Германия,2023-05-07,0,0,0
1846_2023-05-07,ПробиоЛог Форте капсулы №30,2023-05-07,0,0,0
1847_2023-05-07,Лоперамид Реневал капсулы 2мг №20,2023-05-07,92.0,78.0,92.0
1848_2023-05-07,Панкреатин таблетки 20000 ЕД №20,2023-05-07,253.0,216.0,253.0
1849_2023-05-07,Панкреатин таблетки 30 ЕД №50,2023-05-07,0,0,0
1850_2023-05-07,Облепиховое масло суппозитории ректальные 500мг №10,2023-05-07,0,0,0
1851_2023-05-07,Солгар Мультидофилус плюс капсулы №60,2023-05-07,0,0,0
1852_2023-05-07,Солгар Ацидофилус капсулы №60,2023-05-07,0,0,0
1853_2023-05-07,Домперидон таблетки 10мг №30,2023-05-07,316.0,214.0,316.0
1854_2023-05-07,ПробиоЛог капсулы №30,2023-05-07,0,0,0
1855_2023-05-07,Ондансетрон таблетки 8мг №10,2023-05-07,0,0,0
1856_2023-05-07,Энтеросгель паста 225г,2023-05-07,610.0,460.0,610.0
1857_2023-05-07,Мезим форте таблетки №20,2023-05-07,89.0,70.0,89.0
1858_2023-05-07,Фитомуцил Слим Смарт порошок для приготовления раствора для приема внутрь 5г саше №30,2023-05-07,0,0,0
1859_2023-05-07,Дриптан таблетки 5мг №30,2023-05-07,0,0,0
1860_2023-05-07,Одестон Форте таблетки 400мг №50,2023-05-07,0,0,0
1861_2023-05-07,Тиотриазолин таблетки 200мг №60,2023-05-07,0,0,0
1862_2023-05-07,Микролакс микроклизма 5мл №12,2023-05-07,1267.0,1006.0,1267.0
1863_2023-05-07,Фосфоглив Форте капсулы №50,2023-05-07,0,0,0
1864_2023-05-07,Париет таблетки 10мг №14,2023-05-07,0,0,0
1865_2023-05-07,Энтеродез порошок для приема внутрь 5г,2023-05-07,0,0,0
1866_2023-05-07,Де-нол таблетки 120мг №56,2023-05-07,0,0,0
1867_2023-05-07,Бифидумбактерин жидкий концентрат флакон 10мл №10 + Лактобактерин жидкий концентрат флакон 10мл №10,2023-05-07,0,0,0
1868_2023-05-07,Омепразол капсулы 20мг №30,2023-05-07,75.0,58.0,75.0
1869_2023-05-07,"Глицерин суппозитории ректальные 1,24г №10",2023-05-07,0,0,0
1870_2023-05-07,Омез лиофилизат для приготовления раствора для инфузий 40мг флакон №1,2023-05-07,0,0,0
1871_2023-05-07,Урсосан капсулы 250мг №100,2023-05-07,1788.0,1418.0,1788.0
1872_2023-05-07,Бисакодил-Хемофарм таблетки 5мг №30,2023-05-07,29.0,23.0,29.0
1873_2023-05-07,"Глицерин суппозитории ректальные 2,11г №10",2023-05-07,205.0,156.0,205.0
1874_2023-05-07,Мукофальк гранулы для приготовления суспензии Апельсин 5г пакеты №20,2023-05-07,636.0,447.0,636.0
1875_2023-05-07,Бифидумбактерин порошок 5 доз флакон №10,2023-05-07,0,0,0
1876_2023-05-07,Урсофальк капсулы 250мг №50,2023-05-07,0,0,0
1877_2023-05-07,Занидип рекордати таблетки 10мг №56,2023-05-07,749.0,535.0,749.0
1878_2023-05-07,Ордисс таблетки 16мг №30,2023-05-07,840.0,533.0,840.0
1879_2023-05-07,Энап H таблетки 10мг+25мг N60,2023-05-07,874.0,555.0,874.0
1880_2023-05-07,Перинева таблетки 8мг №30,2023-05-07,322.0,195.0,322.0
1881_2023-05-07,Лориста Н таблетки 100мг+12.5мг №90,2023-05-07,1158.0,741.0,1158.0
1882_2023-05-07,Телпрес таблетки 80мг №28,2023-05-07,510.0,288.0,510.0
1883_2023-05-07,Ко - Вамлосет таблетки 10мг+160мг+25мг №30,2023-05-07,801.0,508.0,801.0
1884_2023-05-07,Лориста таблетки 100мг №90,2023-05-07,583.0,391.0,583.0
1885_2023-05-07,Вамлосет таблетки 10мг+160мг №90,2023-05-07,1285.0,840.0,1285.0
1886_2023-05-07,Телпрес таблетки 80мг №98,2023-05-07,1281.0,966.0,1281.0
1887_2023-05-07,Норваск таблетки 10мг №30,2023-05-07,205.0,182.0,205.0
1888_2023-05-07,Вамлосет таблетки 5мг+80мг №30,2023-05-07,469.0,287.0,469.0
1889_2023-05-07,Телпрес таблетки 40мг №98,2023-05-07,1033.0,626.0,1033.0
1890_2023-05-07,Вамлосет таблетки 5мг+160мг №30,2023-05-07,591.0,361.0,591.0
1891_2023-05-07,"Лориста таблетки 12,5мг №30",2023-05-07,54.0,36.0,54.0
1892_2023-05-07,Анаприлин таблетки 10мг №50,2023-05-07,22.0,21.0,22.0
1893_2023-05-07,Фелодип таблетки 5мг №30,2023-05-07,704.0,447.0,704.0
1894_2023-05-07,Телпрес таблетки 40мг №56,2023-05-07,693.0,420.0,693.0
1895_2023-05-07,Энап Н таблетки 10мг+25мг №20,2023-05-07,372.0,219.0,372.0
1896_2023-05-07,Гипосарт таблетки 16мг №28,2023-05-07,542.0,331.0,542.0
1897_2023-05-07,"Энап таблетки 2,5мг №20",2023-05-07,21.0,17.0,21.0
1898_2023-05-07,Гипосарт таблетки 32мг №28,2023-05-07,648.0,366.0,648.0
1899_2023-05-07,"Телпрес плюс таблетки 40мг+12,5мг №98",2023-05-07,1145.0,888.0,1145.0
1900_2023-05-07,Гипосарт таблетки 8мг №28,2023-05-07,406.0,239.0,406.0
1901_2023-05-07,Телпрес плюс таблетки 80мг+25мг №28,2023-05-07,670.0,425.0,670.0
1902_2023-05-07,"Рамазид Н таблетки 5мг+12,5мг №30",2023-05-07,513.0,347.0,513.0
1903_2023-05-07,Телпрес таблетки 80мг №56,2023-05-07,814.0,514.0,814.0
1904_2023-05-07,"Тенорик таблетки 50мг+12,5мг №28",2023-05-07,245.0,140.0,245.0
1905_2023-05-07,Энап таблетки 10мг №60,2023-05-07,253.0,169.0,253.0
1906_2023-05-07,Лориста НД таблетки 100мг+25мг №30,2023-05-07,710.0,451.0,710.0
1907_2023-05-07,Тенорик таблетки 100мг+25мг №28,2023-05-07,327.0,184.0,327.0
1908_2023-05-07,Телпрес таблетки 20мг №28,2023-05-07,370.0,206.0,370.0
1909_2023-05-07,Телзап таблетки 40мг №30,2023-05-07,520.0,335.0,520.0
1910_2023-05-07,Лозап таблетки 50мг №30,2023-05-07,215.0,148.0,215.0
1911_2023-05-07,Ордисс таблетки 8мг №30,2023-05-07,637.0,432.0,637.0
1912_2023-05-07,Небилонг таблетки 5мг №50,2023-05-07,1000.0,704.0,1000.0
1913_2023-05-07,Лортенза таблетки 5мг+50мг №30,2023-05-07,500.0,320.0,500.0
1914_2023-05-07,Рамазид Н таблетки 5мг+25мг №30,2023-05-07,548.0,340.0,548.0
1915_2023-05-07,Энап таблетки 10мг №20,2023-05-07,84.0,56.0,84.0
1916_2023-05-07,"Ко - Дальнева таблетки 5мг+0,625мг+2мг №30",2023-05-07,443.0,306.0,443.0
1917_2023-05-07,Дилтиазем ретард таблетки 90мг №20,2023-05-07,245.0,131.0,245.0
1918_2023-05-07,"Роксатенз-инда таблетки 1,25мг+4мг+10мг №30",2023-05-07,670.0,471.0,670.0
1919_2023-05-07,Лозап таблетки 50мг №90,2023-05-07,653.0,453.0,653.0
1920_2023-05-07,Моноприл таблетки 20мг №28,2023-05-07,728.0,523.0,728.0
1921_2023-05-07,Фозикард таблетки 10мг №28,2023-05-07,492.0,330.0,492.0
1922_2023-05-07,Энап таблетки 5мг №20,2023-05-07,48.0,28.0,48.0
1923_2023-05-07,Дальнева таблетки 5мг+4мг №90,2023-05-07,1256.0,868.0,1256.0
1924_2023-05-07,Эдарби таблетки 20мг №28,2023-05-07,740.0,588.0,740.0
1925_2023-05-07,Фозикард таблетки 5мг №28,2023-05-07,330.0,203.0,330.0
1926_2023-05-07,Эгилок таблетки 25мг №60,2023-05-07,70.0,56.0,70.0
1927_2023-05-07,Эквамер капсулы 5мг+10мг+20мг №30,2023-05-07,1291.0,892.0,1291.0
1928_2023-05-07,Энап таблетки 5мг №60,2023-05-07,128.0,88.0,128.0
1929_2023-05-07,Эквамер капсулы 10мг+20мг+20мг №30,2023-05-07,1355.0,978.0,1355.0
1930_2023-05-07,"Роксатенз-инда таблетки 2,5мг+8мг+10мг №30",2023-05-07,783.0,551.0,783.0
1931_2023-05-07,Коринфар таблетки 10мг №100,2023-05-07,131.0,98.0,131.0
1932_2023-05-07,"Рамазид Н таблетки 2,5мг+12,5мг №30",2023-05-07,405.0,290.0,405.0
1933_2023-05-07,Дальнева таблетки 5мг+8мг №30,2023-05-07,819.0,520.0,819.0
1934_2023-05-07,Коринфар таблетки 10мг №50,2023-05-07,70.0,55.0,70.0
1935_2023-05-07,Анаприлин таблетки 10мг №50 Биосинтез,2023-05-07,22.0,20.0,22.0
1936_2023-05-07,Лортенза таблетки 10мг+50мг №30,2023-05-07,642.0,438.0,642.0
1937_2023-05-07,"Лозап плюс таблетки 50мг+12,5мг №30",2023-05-07,502.0,300.0,502.0
1938_2023-05-07,Экватор таблетки 5мг+10мг №30,2023-05-07,869.0,552.0,869.0
1939_2023-05-07,"Лозап плюс таблетки 50мг+12,5мг №60",2023-05-07,824.0,616.0,824.0
1940_2023-05-07,"Энап HL таблетки 10мг+12,5мг №20",2023-05-07,345.0,203.0,345.0
1941_2023-05-07,"Телпрес плюс таблетки 40мг+12,5мг №56",2023-05-07,738.0,508.0,738.0
1942_2023-05-07,"Роксатенз-инда таблетки 2,5мг+8мг+20мг №30",2023-05-07,1024.0,721.0,1024.0
1943_2023-05-07,Энап таблетки 20мг №20,2023-05-07,139.0,93.0,139.0
1944_2023-05-07,"Нипертен таблетки 2,5мг №30",2023-05-07,126.0,84.0,126.0
1945_2023-05-07,Экватор таблетки 10мг+20мг №30,2023-05-07,1138.0,723.0,1138.0
1946_2023-05-07,"Конкор кор таблетки 2,5мг №60",2023-05-07,312.0,233.0,312.0
1947_2023-05-07,Телзап таблетки 80мг №90,2023-05-07,1267.0,922.0,1267.0
1948_2023-05-07,Энам таблетки 5мг №20,2023-05-07,38.0,29.0,38.0
1949_2023-05-07,"Фозикард Н таблетки 20мг+12,5мг №28",2023-05-07,774.0,492.0,774.0
1950_2023-05-07,Энам таблетки 10мг №20,2023-05-07,59.0,46.0,59.0
1951_2023-05-07,Телзап таблетки 80мг №30,2023-05-07,649.0,388.0,649.0
1952_2023-05-07,Папазол таблетки №20,2023-05-07,81.0,58.0,81.0
1953_2023-05-07,Телзап АМ таблетки 10мг+80мг №56,2023-05-07,1263.0,955.0,1263.0
1954_2023-05-07,"Лозап плюс таблетки 50мг+12,5мг №90",2023-05-07,1172.0,833.0,1172.0
1955_2023-05-07,Дилтиазем ретард таблетки 180мг №30,2023-05-07,471.0,284.0,471.0
1956_2023-05-07,Нипертен таблетки 5мг №100,2023-05-07,331.0,220.0,331.0
1957_2023-05-07,Лозап таблетки 50мг №60,2023-05-07,436.0,293.0,436.0
1958_2023-05-07,Лортенза таблетки 10мг+100мг №30,2023-05-07,661.0,438.0,661.0
1959_2023-05-07,Лозап таблетки 100мг №30,2023-05-07,191.0,134.0,191.0
1960_2023-05-07,"Энап HL таблетки 20мг+12,5мг №20",2023-05-07,406.0,239.0,406.0
1961_2023-05-07,"Телзап плюс таблетки 80мг+12,5мг №30",2023-05-07,662.0,438.0,662.0
1962_2023-05-07,Дальнева таблетки 10мг+8мг №30,2023-05-07,833.0,466.0,833.0
1963_2023-05-07,Папазол таблетки №10,2023-05-07,23.0,15.0,23.0
1964_2023-05-07,Экватор таблетки 5мг+20мг №30,2023-05-07,1020.0,693.0,1020.0
1965_2023-05-07,"Диротон Плюс МВ капсулы 10мг+1,5мг №28",2023-05-07,528.0,337.0,528.0
1966_2023-05-07,"Диротон Плюс МВ капсулы 5мг+1,5мг №28",2023-05-07,510.0,356.0,510.0
1967_2023-05-07,Анаприлин Реневал таблетки 10мг №112,2023-05-07,53.0,47.0,53.0
1968_2023-05-07,Эквакард таблетки 5мг+10мг №30,2023-05-07,555.0,376.0,555.0
1969_2023-05-07,Нипертен таблетки 5мг №30,2023-05-07,155.0,111.0,155.0
1970_2023-05-07,Энам таблетки 2.5мг №20,2023-05-07,23.0,18.0,23.0
1971_2023-05-07,Периндоприл таблетки 4мг №30 Северная Звезда,2023-05-07,203.0,160.0,203.0
1972_2023-05-07,Дальнева таблетки 10мг+4мг №30,2023-05-07,738.0,468.0,738.0
1973_2023-05-07,"Эквапресс МВ капсулы 5мг+1,5мг+10мг №28",2023-05-07,919.0,647.0,919.0
1974_2023-05-07,Раунатин таблетки 2мг №50,2023-05-07,120.0,78.0,120.0
1975_2023-05-07,Атенолол таблетки 50мг №40,2023-05-07,26.0,23.0,26.0
1976_2023-05-07,Энам таблетки 20мг №20,2023-05-07,103.0,81.0,103.0
1977_2023-05-07,Белластезин таблетки №10,2023-05-07,81.0,54.0,81.0
1978_2023-05-07,Солгар Бромелайн таблетки №60,2023-05-07,0,0,0
1979_2023-05-07,Де-нол таблетки 120мг №112,2023-05-07,0,0,0
1980_2023-05-07,Солгар Комфорт Зон капсулы №90,2023-05-07,0,0,0
1981_2023-05-07,Фосфоглив капсулы №50,2023-05-07,604.0,486.0,604.0
1982_2023-05-07,БиоГая Пробиотик капли флакон 5мл,2023-05-07,0,0,0
1983_2023-05-07,Экурохол капсулы 250мг №100,2023-05-07,0,0,0
1984_2023-05-07,Омепразол Тева капсулы 40мг №28,2023-05-07,156.0,119.0,156.0
1985_2023-05-07,Бифидобактерии бифидум-СМ порошок 2г саше №30,2023-05-07,0,0,0
1986_2023-05-07,Бифидобактерии бифидум-СМ порошок 2г саше №10,2023-05-07,0,0,0
1987_2023-05-07,Омепразол Тева капсулы 10мг №28,2023-05-07,81.0,63.0,81.0
1988_2023-05-07,Урсофальк суспензия 250мг/5мл флакон 250мл №1,2023-05-07,0,0,0
1989_2023-05-07,Омепразол капсулы 20мг №30,2023-05-07,0,0,0
1990_2023-05-07,"Регидрон Био порошок 2х6,4 №5",2023-05-07,0,0,0
1991_2023-05-07,Салофальк суппозитории ректальные 500мг №10,2023-05-07,0,0,0
1992_2023-05-07,Мятные таблетки №10 Московская ФФ,2023-05-07,0,0,0
1993_2023-05-07,Мотилиум таблетки лингвальные 10мг №10,2023-05-07,0,0,0
1994_2023-05-07,Комбифлокс таблетки 500/200мг №10,2023-05-07,0,0,0
1995_2023-05-07,Холос сироп флакон 140мл,2023-05-07,0,0,0
1996_2023-05-07,Аципол капсулы №30,2023-05-07,597.0,398.0,597.0
1997_2023-05-07,Микразим капсулы 10000 ЕД №20,2023-05-07,274.0,186.0,274.0
1998_2023-05-07,Креон капсулы 40000 ЕД №50 Германия,2023-05-07,0,0,0
1999_2023-05-07,Уголь активированный таблетки 250мг №30,2023-05-07,75.0,51.0,75.0
2000_2023-05-07,Микразим капсулы 25000 ЕД №20,2023-05-07,484.0,355.0,484.0
2001_2023-05-07,Креон капсулы 10000 ЕД №20 Германия,2023-05-07,0,0,0
2002_2023-05-07,Полифильтрин Форте таблетки №50,2023-05-07,0,0,0
2003_2023-05-07,Линекс капсулы №16,2023-05-07,693.0,506.0,693.0
2004_2023-05-07,Бифидумбактерин порошок 5 доз пакетики №10,2023-05-07,114.0,90.0,114.0
2005_2023-05-07,Уголь активированный таблетки 250мг №10,2023-05-07,0,0,0
2006_2023-05-07,Де-нол таблетки 120мг №32,2023-05-07,0,0,0
2007_2023-05-07,Фосфоглив Урсо капсулы №50,2023-05-07,1090.0,774.0,1090.0
2008_2023-05-07,Фамотидин таблетки 20мг №20,2023-05-07,43.0,33.0,43.0
2009_2023-05-07,Фамотидин таблетки 20мг №30,2023-05-07,0,0,0
2010_2023-05-07,Санпраз таблетки 40мг №30,2023-05-07,0,0,0
2011_2023-05-07,Урсосан капсулы 250мг №50,2023-05-07,900.0,726.0,900.0
2012_2023-05-07,Порталак сироп флакон 250мл,2023-05-07,0,0,0
2013_2023-05-07,Урсосан капсулы 250мг №10,2023-05-07,174.0,135.0,174.0
2014_2023-05-07,Порталак сироп флакон 500мл,2023-05-07,449.0,379.0,449.0
2015_2023-05-07,Даларгин раствор для внутривенного и внутримышечного введения 1мг/мл ампулы 1мл №10,2023-05-07,0,0,0
2016_2023-05-07,Бекарбон таблетки №6,2023-05-07,69.0,45.0,69.0
2017_2023-05-07,Фамотидин таблетки 40мг №20,2023-05-07,0,0,0
2018_2023-05-07,Омепразол Тева капсулы 20мг №28,2023-05-07,92.0,71.0,92.0
2019_2023-05-07,Урсофальк капсулы 250мг №100,2023-05-07,0,0,0
2020_2023-05-07,Урсофальк таблетки 500мг №50,2023-05-07,0,0,0
2021_2023-05-07,Дюфалак сироп со вкусом сливы флакон 500мл,2023-05-07,0,0,0
2022_2023-05-07,Креон капсулы 40000 ЕД №50 Россия,2023-05-07,0,0,0
2023_2023-05-07,Атенолол таблетки 50мг №30,2023-05-07,49.0,43.0,49.0
2024_2023-05-07,Амлодипин Кардио таблетки 5мг №30,2023-05-07,114.0,100.0,114.0
2025_2023-05-07,Эгипрес капсулы 10мг+5мг №30,2023-05-07,739.0,616.0,739.0
2026_2023-05-07,Зеленина капли фл. 25мл,2023-05-07,134.0,90.0,134.0
2027_2023-05-07,Аллапинин таблетки 25мг №30,2023-05-07,741.0,559.0,741.0
2028_2023-05-07,Сиднофарм таблетки 2мг №30,2023-05-07,373.0,220.0,373.0
2029_2023-05-07,"Нитроминт спрей 0,4мг/доза 180 доз флакон 10г",2023-05-07,161.0,115.0,161.0
2030_2023-05-07,Нитросорбид таблетки 10мг №60,2023-05-07,33.0,25.0,33.0
2031_2023-05-07,Сотагексал таблетки 160мг №20,2023-05-07,147.0,101.0,147.0
2032_2023-05-07,Кординик таблетки 10мг №60,2023-05-07,657.0,461.0,657.0
2033_2023-05-07,Кордарон таблетки 200мг №30,2023-05-07,205.0,138.0,205.0
2034_2023-05-07,Аллафорте таблетки 25мг №20,2023-05-07,598.0,405.0,598.0
2035_2023-05-07,Моносан таблетки 20мг №30,2023-05-07,83.0,65.0,83.0
2036_2023-05-07,Пропанорм таблетки 150мг №50,2023-05-07,375.0,282.0,375.0
2037_2023-05-07,Кардикет ретард таблетки 20мг №50,2023-05-07,138.0,99.0,138.0
2038_2023-05-07,Бравадин таблетки 5мг №56,2023-05-07,928.0,620.0,928.0
2039_2023-05-07,Этацизин таблетки 50мг №50,2023-05-07,3249.0,2245.0,3249.0
2040_2023-05-07,"Бравадин таблетки 7,5мг №56",2023-05-07,928.0,640.0,928.0
2041_2023-05-07,Моночинкве таблетки 40мг №30,2023-05-07,178.0,129.0,178.0
2042_2023-05-07,Кардикет ретард таблетки 40мг №50,2023-05-07,249.0,185.0,249.0
