count_index,name,price_withCard,price_withPeriod,price_withoutCard,allowOnlinePayment,isInStock,name_latin,bonuses,averageRating,isAvailable,allowDelivery,isRecipe,group,parsing_day_x,Nosology,Active_ingredient,Product_Group,Brand,Manufacturer,Country,Form_release,Form_release_common,Prescription,Conditions_of_storage,Active_ingredient_compound_name_composition,weight_briefly,Pharmacotherapeutic_group
1719_2023-05-07,"Адреналина гидрохлорид раствор для инъекций 0,1% ампулы 1мл №5",93.0,87.0,93.0,0,1,adrenalina_ghl_amp_0_1_1ml_5,2.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Крапивница, Гипогликемия неуточненная, Предсердно-желудочковая атриовентрикулярная блокада и блокада левой ножки пучка Гиса, Нарушение проводимости неуточненное, Остановка сердца",Эпинефрин,Not value,Адреналина гидрохлорид,"ФГУП ""Московский эндокринный з-д""",Россия,Раствор для инъекций,Растворы,Рецептурный,12-15 C,Эпинефрин,10мг/мл,Прочие средства в кардиологии
1720_2023-05-07,Фуросемид раствор для инъекций 10мг/мл ампулы 2мл №10,54.0,50.0,54.0,0,1,furosemid_rastvor_dlya_inekcij_1_ampuly_2ml_10,0.3,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Нарушения обмена кальция, Отек мозга, Эссенциальная первичная гипертензия, Застойная сердечная недостаточность, Левожелудочковая недостаточность",Фуросемид,Not value,Фуросемид,"ОАО ЗМП ""Борисовский""",Беларусь,Раствор для инъекций,Растворы,Рецептурный,Не выше 25 С,Фуросемид,10мг/мл,Мочегонные средства (Диуретики)
1721_2023-05-07,Кокарбоксилаза лиофилизат для приготовления раствора для инъекций 50мг ампулы 2мл №5,185.0,148.0,185.0,0,1,kokarboksilaza_liof_50mg_amp_2ml_5,0.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,"Хроническая болезнь почек, Инсулинзависимый сахарный диабет с комой, Инсулинзависимый сахарный диабет с кетоацидозом, Инсулиннезависимый сахарный диабет с комой, Инсулиннезависимый сахарный диабет с кетоацидозом",Кокарбоксилаза,Not value,Кокарбоксилаза,"ФКП ""Армавирская биофабрика""",Россия,Лиофилизат для приготовления раствора для инъекций,Лиофилизат,Рецептурный,Не выше 25 С,Кокарбоксилаза,50мг,Not value
1722_2023-05-07,Липримар таблетки 40мг №30,473.0,313.0,473.0,0,1,liprimar_tabletki_40mg_30,21.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Инфаркт мозга, Чистая гиперхолестеринемия, Смешанная гиперлипидемия, Стенокардия грудная жаба, Острый инфаркт миокарда",Аторвастатин,Not value,Липримар,Pfizer PGM/ Пфайзер,Германия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Аторвастатин,40мг,Гиполипидемические средства (Статины)
1723_2023-05-07,Липримар таблетки 10мг №100,698.0,483.0,698.0,0,1,liprimar_tabletki_10mg_100,24.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Инфаркт мозга, Чистая гиперхолестеринемия, Смешанная гиперлипидемия, Стенокардия грудная жаба, Острый инфаркт миокарда",Аторвастатин,Not value,Липримар,Pfizer PGM/ Пфайзер,Германия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Аторвастатин,10мг,Гиполипидемические средства (Статины)
1724_2023-05-07,Липримар таблетки 20мг №30,443.0,294.0,443.0,0,1,liprimar_tabletki_20mg_30,17.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Инфаркт мозга, Чистая гиперхолестеринемия, Смешанная гиперлипидемия, Стенокардия грудная жаба, Острый инфаркт миокарда",Аторвастатин,Not value,Липримар,Pfizer PGM/ Пфайзер,Германия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Аторвастатин,20мг,Гиполипидемические средства (Статины)
1725_2023-05-07,Актовегин раствор для инъекций 40мг/мл ампулы 10мл №5,1817.0,1478.0,1817.0,0,1,aktovegin_rr_40mgml_amp_10ml_5,24.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Цистит, Сосудистая деменция, Инфаркт мозга, Деменция неуточненная, Расстройства личности и поведения, обусловленные болезнью, повреждением или дисфункцией головного мозга",Гемодериват крови телят депротеинизированный,Not value,Актовегин,"ООО ""Такеда Фармасьютикалс""",Россия,Раствор для инъекций,Растворы,Рецептурный,Не выше 25 С,Гемодериват крови телят депротеинизированный,40мг/мл,Прочие средства в кардиологии
1726_2023-05-07,Актовегин таблетки 200мг №50,1836.0,1493.0,1836.0,0,1,aktovegin_tabletki_200mg_50,30.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,"Сосудистая деменция, Инфаркт мозга, Деменция неуточненная, Расстройства личности и поведения, обусловленные болезнью, повреждением или дисфункцией головного мозга, Преходящие транзиторные церебральные ишемические приступы атаки и родственные синдромы",Гемодериват крови телят депротеинизированный,Not value,Актовегин,"ООО ""Такеда Фармасьютикалс""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Гемодериват крови телят депротеинизированный,200мг,Прочие средства в кардиологии
1727_2023-05-07,Липримар таблетки 10мг №30,210.0,143.0,210.0,0,1,liprimar_tabletki_10mg_30,7.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Инфаркт мозга, Чистая гиперхолестеринемия, Смешанная гиперлипидемия, Стенокардия грудная жаба, Острый инфаркт миокарда",Аторвастатин,Not value,Липримар,Pfizer PGM/ Пфайзер,Германия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Аторвастатин,10мг,Гиполипидемические средства (Статины)
1728_2023-05-07,Актовегин раствор для инъекций 40мг/мл ампулы 2мл №25,1981.0,1611.0,1981.0,0,1,aktovegin_rastvor_40mgml_ampuly_2ml_25,35.0,4.0,1,0,1,serdechnososudistaya,2023-05-07,"Сосудистая деменция, Инфаркт мозга, Деменция неуточненная, Расстройства личности и поведения, обусловленные болезнью, повреждением или дисфункцией головного мозга, Преходящие транзиторные церебральные ишемические приступы атаки и родственные синдромы",Гемодериват крови телят депротеинизированный,Not value,Актовегин,Nycomed GmbH/ Никомед,Австрия,Раствор для инъекций,Растворы,Рецептурный,Не выше 25 С,Гемодериват крови телят депротеинизированный,40мг/мл,Прочие средства в кардиологии
1729_2023-05-07,Диоридинвел таблетки 500мг №60,908.0,755.0,908.0,1,1,dioridinvel_tab_500mg_60,0.0,0.0,1,1,0,serdechnososudistaya,2023-05-07,"Венозная недостаточность (хроническая) (периферическая), Геморрой и перианальный венозный тромбоз","Гесперидин, Диосмин",Венотоники,Диоридинвел,"ООО ""Велфарм""",Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Гесперидин+Диосмин,50мг+450мг,Not value
1730_2023-05-07,Отрио таблетки 10мг №30,769.0,488.0,769.0,0,1,otrio_tabletki_10mg_30,14.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Инфаркт мозга, Чистая гиперхолестеринемия, Смешанная гиперлипидемия, Нестабильная стенокардия, Острый инфаркт миокарда",Эзетимиб,Not value,Отрио,"АО ""Акрихин ХФК""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Эзетимиб,10мг,Гиполипидемические средства (Статины)
1731_2023-05-07,"Ко-Перинева таблетки 2,5мг+8мг №90",1729.0,1195.0,1729.0,0,1,koperineva_tabletki_2_58mg_90,34.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,"Индапамид, Периндоприл",Not value,Ко-Перинева,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Индапамид+Периндоприл,2.5мг+8мг,Средства снижающие давление
1732_2023-05-07,Крестор таблетки 20мг №28,4574.0,3430.0,4574.0,0,1,krestor_tabletki_20mg_28,110.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Чистая гиперхолестеринемия, Чистая гиперглицеридемия, Смешанная гиперлипидемия",Розувастатин,Not value,Крестор,Astrazeneca GMbH/ Астразенека,Великобритания,Таблетки,Таблетки,Рецептурный,Не выше 30 С,Розувастатин,20мг,Гиполипидемические средства (Статины)
1733_2023-05-07,Мертенил таблетки 10мг №30,915.0,628.0,915.0,0,1,mertenil_tabletki_10mg_30,17.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Инфаркт мозга, Чистая гиперхолестеринемия, Чистая гиперглицеридемия, Смешанная гиперлипидемия, Нестабильная стенокардия",Розувастатин,Not value,Мертенил,Gedeon Richter/ Гедеон Рихтер,Россия,Таблетки,Таблетки,Рецептурный,Не выше 30 С,Розувастатин,10мг,Гиполипидемические средства (Статины)
1734_2023-05-07,"Ко-Перинева таблетки 1,25мг+4мг №90",1452.0,868.0,1452.0,0,1,koperineva_tabletki_1_254mg_90,33.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,"Индапамид, Периндоприл",Not value,Ко-Перинева,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Индапамид+Периндоприл,1.25мг+4мг,Средства снижающие давление
1735_2023-05-07,Крестор таблетки 10мг №126,5932.0,4449.0,5932.0,0,1,krestor_tabletki_10mg_126,137.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Атеросклероз, Инфаркт мозга, Чистая гиперхолестеринемия, Чистая гиперглицеридемия, Смешанная гиперлипидемия",Розувастатин,Not value,Крестор,Astrazeneca GMbH/ Астразенека,Пуэрто-рико,Таблетки,Таблетки,Рецептурный,Не выше 30 С,Розувастатин,10мг,Гиполипидемические средства (Статины)
1736_2023-05-07,Вальсакор таблетки 160мг №90,1106.0,702.0,1106.0,0,1,valsakor_tabletki_160mg_90,30.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность",Валсартан,Not value,Вальсакор,KRKA d.d./ КРКА,Словения,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Валсартан,160мг,Средства снижающие давление
1737_2023-05-07,Розарт таблетки 20мг №30,1325.0,806.0,1325.0,0,1,rozart_tabletki_20mg_30,22.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Атеросклероз, Инфаркт мозга, Чистая гиперхолестеринемия, Чистая гиперглицеридемия, Смешанная гиперлипидемия",Розувастатин,Not value,Розарт,Actavis Group/Актавис,Испания,Таблетки,Таблетки,Рецептурный,Не выше 30 С,Розувастатин,20мг,Гиполипидемические средства (Статины)
1738_2023-05-07,Крестор таблетки 10мг №28,1954.0,1367.0,1954.0,0,1,krestor_tabletki_10mg_28,49.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Атеросклероз, Инфаркт мозга, Чистая гиперхолестеринемия, Чистая гиперглицеридемия, Смешанная гиперлипидемия",Розувастатин,Not value,Крестор,Astrazeneca GMbH/ Астразенека,Пуэрто-рико,Таблетки,Таблетки,Рецептурный,Не выше 30 С,Розувастатин,10мг,Гиполипидемические средства (Статины)
1739_2023-05-07,Розарт таблетки 10мг №30,864.0,521.0,864.0,0,1,rozart_tabletki_10mg_30,15.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Атеросклероз, Инфаркт мозга, Чистая гиперхолестеринемия, Чистая гиперглицеридемия, Смешанная гиперлипидемия",Розувастатин,Not value,Розарт,Actavis Group/Актавис,Испания,Таблетки,Таблетки,Рецептурный,Не выше 30 С,Розувастатин,10мг,Гиполипидемические средства (Статины)
1740_2023-05-07,Мертенил таблетки 5мг №30,738.0,506.0,738.0,0,1,mertenil_tabletki_5mg_30,16.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Инфаркт мозга, Чистая гиперхолестеринемия, Чистая гиперглицеридемия, Смешанная гиперлипидемия, Нестабильная стенокардия",Розувастатин,Not value,Мертенил,Gedeon Richter/ Гедеон Рихтер,Россия,Таблетки,Таблетки,Рецептурный,Не выше 30 С,Розувастатин,5мг,Гиполипидемические средства (Статины)
1741_2023-05-07,Мертенил таблетки 20мг №30,1243.0,861.0,1243.0,0,1,mertenil_tabletki_20mg_30,25.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Инфаркт мозга, Чистая гиперхолестеринемия, Чистая гиперглицеридемия, Смешанная гиперлипидемия, Нестабильная стенокардия",Розувастатин,Not value,Мертенил,Gedeon Richter/ Гедеон Рихтер,Россия,Таблетки,Таблетки,Рецептурный,Не выше 30 С,Розувастатин,20мг,Гиполипидемические средства (Статины)
1742_2023-05-07,Розукард таблетки 20мг №30,1296.0,954.0,1296.0,0,1,rozukard_tabletki_20mg_30,30.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Атеросклероз, Ишемическая болезнь сердца, Инфаркт мозга, Чистая гиперхолестеринемия, Чистая гиперглицеридемия",Розувастатин,Not value,Розукард,Zentiva/ Зентива,Чехия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Розувастатин,20мг,Гиполипидемические средства (Статины)
1743_2023-05-07,Вальсакор таблетки 80мг №90,977.0,620.0,977.0,0,1,valsakor_tabletki_80mg_90,27.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность",Валсартан,Not value,Вальсакор,KRKA d.d./ КРКА,Словения,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Валсартан,80мг,Средства снижающие давление
1744_2023-05-07,"Ко-Перинева таблетки 2,5мг+8мг №30",826.0,559.0,826.0,0,1,koperineva_tabletki_2_58mg_30,21.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,"Индапамид, Периндоприл",Not value,Ко-Перинева,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Индапамид+Периндоприл,2.5мг+8мг,Средства снижающие давление
1745_2023-05-07,Розукард таблетки 10мг №30,995.0,617.0,995.0,0,1,rozukard_tabletki_10mg_30,21.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Атеросклероз, Инфаркт мозга, Чистая гиперхолестеринемия, Чистая гиперглицеридемия, Смешанная гиперлипидемия",Розувастатин,Not value,Розукард,Zentiva/ Зентива,Чехия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Розувастатин,10мг,Гиполипидемические средства (Статины)
1746_2023-05-07,Ко-Перинева таблетки 1.25мг+4мг №30,734.0,455.0,734.0,0,1,koperineva_tabletki_1_254mg_30,18.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,"Индапамид, Периндоприл",Not value,Ко-Перинева,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Индапамид+Периндоприл,1.25мг+4мг,Средства снижающие давление
1747_2023-05-07,"Юперио таблетки 50мг (25,7мг+24,3мг) №28",2566.0,2100.0,2566.0,0,1,yuperio_tabletki_50mg_28,42.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность","Валсартан, Сакубитрил",Not value,Юперио,Novartis Pharma AG/ Новартис Фарма,Швейцария,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Валсартан+Сакубитрил,25.7мг+24.3мг,Средства снижающие давление
1748_2023-05-07,Телмиста таблетки 80мг №84,1280.0,884.0,1280.0,0,1,telmista_tabletki_80mg_84,41.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,Телмисартан,"Телзап, Телмиста, Телпрес",Телмиста,KRKA d.d./ КРКА,Словения,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Телмисартан,80мг,Средства повышающие давление
1749_2023-05-07,Перинева таблетки 4мг №90,656.0,418.0,656.0,0,1,perineva_tabletki_4mg_90,27.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Инфаркт мозга, Преходящие транзиторные церебральные ишемические приступы атаки и родственные синдромы, Эссенциальная первичная гипертензия, Стенокардия грудная жаба, Застойная сердечная недостаточность",Периндоприл,Not value,Перинева,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Периндоприл,4мг,Средства снижающие давление
1750_2023-05-07,Вальсакор таблетки 160мг №30,509.0,291.0,509.0,0,1,valsakor_tabletki_160mg_30,16.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность",Валсартан,Not value,Вальсакор,KRKA d.d./ КРКА,Словения,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Валсартан,160мг,Средства снижающие давление
1751_2023-05-07,Вальсакор Н таблетки 160мг+12.5мг №30,629.0,355.0,629.0,0,1,valsakor_n_tabletki_16012_5mg_30,19.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,"Валсартан, Гидрохлоротиазид",Not value,Вальсакор Н,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Валсартан+Гидрохлоротиазид,160мг+12.5мг,Средства снижающие давление
1752_2023-05-07,Каптоприл таблетки 50мг №30,192.0,159.0,192.0,0,1,kaptopril_tabletki_50mg_30,0.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Реноваскулярная гипертензия, Застойная сердечная недостаточность, Гломерулярные поражения при сахарном диабете (E10-E14+ с общим четвертым знаком .2)",Каптоприл,Not value,Каптоприл,"ООО ""Велфарм""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Каптоприл,50мг,Not value
1753_2023-05-07,Вальсакор таблетки 80мг №30,449.0,274.0,449.0,0,1,valsakor_tabletki_80mg_30,15.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность",Валсартан,Not value,Вальсакор,KRKA d.d./ КРКА,Словения,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Валсартан,80мг,Средства снижающие давление
1754_2023-05-07,Лориста Н таблетки 50мг+12.5мг №30,462.0,282.0,462.0,0,1,lorista_n_tabletki_5012_5mg_30,11.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,"Гидрохлоротиазид, Лозартан",Not value,Лориста Н,"ООО ""КРКА-РУС""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Лозартан+Гидрохлоротиазид,50мг+12.5мг,Средства снижающие давление
1755_2023-05-07,"Юперио таблетки 100мг (51,4мг+48,6мг) №28",2596.0,2181.0,2596.0,0,1,yuperio_tabletki_100mg_28,44.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность","Валсартан, Сакубитрил",Not value,Юперио,Novartis Pharma AG/ Новартис Фарма,Швейцария,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Валсартан+Сакубитрил,51.4мг+48.6мг,Средства снижающие давление
1756_2023-05-07,"Лориста Н таблетки 50мг+12,5мг №90",935.0,594.0,935.0,0,1,lorista_n_tabletki_5012_5mg_90,20.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,"Гидрохлоротиазид, Лозартан",Not value,Лориста Н,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Лозартан+Гидрохлоротиазид,50мг+12.5мг,Средства снижающие давление
1757_2023-05-07,Вальсакор Н таблетки 80мг+12.5мг №28,493.0,301.0,493.0,0,1,valsakor_n_tabletki_8012_5mg_28,16.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,"Валсартан, Гидрохлоротиазид",Not value,Вальсакор Н,KRKA d.d./ КРКА,Словения,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Валсартан+Гидрохлоротиазид,80мг+12.5мг,Средства снижающие давление
1758_2023-05-07,Лориста таблетки 50мг №90,506.0,339.0,506.0,0,1,lorista_tabletki_50mg_90,14.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность, Гломерулярные поражения при сахарном диабете (E10-E14+ с общим четвертым знаком .2)",Лозартан,Not value,Лориста,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Лозартан,50мг,Средства снижающие давление
1759_2023-05-07,Лориста таблетки 50мг №60,393.0,263.0,393.0,0,1,lorista_tabletki_50mg_60,11.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность, Гломерулярные поражения при сахарном диабете (E10-E14+ с общим четвертым знаком .2)",Лозартан,Not value,Лориста,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Лозартан,50мг,Средства снижающие давление
1760_2023-05-07,Лориста таблетки 50мг №30,211.0,141.0,211.0,0,1,lorista_tabletki_50mg_30,6.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность, Гломерулярные поражения при сахарном диабете (E10-E14+ с общим четвертым знаком .2)",Лозартан,Not value,Лориста,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Лозартан,50мг,Средства снижающие давление
1761_2023-05-07,Лориста Н таблетки 50мг+12.5мг №60,784.0,498.0,784.0,0,1,lorista_n_tabletki_5012_5mg_60,17.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,"Гидрохлоротиазид, Лозартан",Not value,Лориста Н,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Лозартан+Гидрохлоротиазид,50мг+12.5мг,Средства снижающие давление
1762_2023-05-07,Перинева таблетки 8мг №90,806.0,472.0,806.0,0,1,perineva_tabletki_8mg_90,37.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Инфаркт мозга, Преходящие транзиторные церебральные ишемические приступы атаки и родственные синдромы, Эссенциальная первичная гипертензия, Стенокардия грудная жаба, Застойная сердечная недостаточность",Периндоприл,Not value,Перинева,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Периндоприл,8мг,Средства снижающие давление
1763_2023-05-07,Капотен таблетки 25мг №28,200.0,135.0,200.0,0,1,kapoten_tabletki_25mg_28,4.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Реноваскулярная гипертензия, Острый инфаркт миокарда, Застойная сердечная недостаточность, Гломерулярные поражения при сахарном диабете (E10-E14+ с общим четвертым знаком .2)",Каптоприл,Not value,Капотен,"АО ""Акрихин ХФК""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Каптоприл,25мг,Средства снижающие давление
1764_2023-05-07,Норваск таблетки 5мг №30,207.0,165.0,207.0,0,1,norvask_tabletki_5mg_30,7.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Стенокардия грудная жаба, Стенокардия с документально подтвержденным спазмом",Амлодипин,Not value,Норваск,Pfizer PGM/ Пфайзер,Бельгия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Амлодипин,5мг,Средства снижающие давление
1765_2023-05-07,"Ко-Перинева таблетки 0,625мг+2мг №30",460.0,295.0,460.0,0,1,koperineva_tabletki_0_6252mg_30,12.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,"Индапамид, Периндоприл",Not value,Ко-Перинева,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Индапамид+Периндоприл,0.625мг+2мг,Средства снижающие давление
1766_2023-05-07,Телпрес таблетки 40мг №28,397.0,233.0,397.0,0,1,telpres_tabletki_40mg_28,11.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,Телмисартан,"Телзап, Телмиста, Телпрес",Телпрес,Lab.Liconsa/Ликонса Лаб.,Испания,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Телмисартан,40мг,Средства снижающие давление
1767_2023-05-07,"Фелодип таблетки 2,5мг №30",655.0,525.0,655.0,0,1,felodip_tabletki_2_5mg_30,13.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Стенокардия грудная жаба, Стенокардия с документально подтвержденным спазмом",Фелодипин,Not value,Фелодип,Teva Pharm. Industries/ Тева Фарм. Предприятие,Чехия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Фелодипин,2.5мг,Средства снижающие давление
1768_2023-05-07,Лориста таблетки 25мг №30,106.0,71.0,106.0,0,1,lorista_tabletki_25mg_30,6.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность, Гломерулярные поражения при сахарном диабете (E10-E14+ с общим четвертым знаком .2)",Лозартан,Not value,Лориста,"ООО ""КРКА-РУС""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Лозартан,25мг,Средства снижающие давление
1769_2023-05-07,Капотен таблетки 25мг №56,378.0,254.0,378.0,0,1,kapoten_tabletki_25mg_56,9.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Реноваскулярная гипертензия, Острый инфаркт миокарда, Застойная сердечная недостаточность, Гломерулярные поражения при сахарном диабете (E10-E14+ с общим четвертым знаком .2)",Каптоприл,Not value,Капотен,"АО ""Акрихин ХФК""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Каптоприл,25мг,Средства снижающие давление
1770_2023-05-07,"Юперио таблетки 200мг (102,8мг+97,2мг) №28",2598.0,2100.0,2598.0,0,1,yuperio_tabletki_200mg_28,42.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность","Валсартан, Сакубитрил",Not value,Юперио,Novartis Pharma AG/ Новартис Фарма,Швейцария,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Валсартан+Сакубитрил,102.8мг+97.2мг,Средства снижающие давление
1771_2023-05-07,Вальсакор НД таблетки 160мг+25мг №30,778.0,445.0,778.0,0,1,valsakor_nd_tabletki_16025mg_28,20.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,"Валсартан, Гидрохлоротиазид",Not value,Вальсакор НД,KRKA d.d./ КРКА,Словения,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Валсартан+Гидрохлоротиазид,160мг+25мг,Средства снижающие давление
1772_2023-05-07,"Телпрес плюс таблетки 40мг+12,5мг №28",467.0,374.0,467.0,0,1,telpres_plyus_tabletki_40mg12_5mg_28,13.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,"Гидрохлоротиазид, Телмисартан",Not value,Телпрес,Lab.Liconsa/Ликонса Лаб.,Испания,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Телмисартан+Гидрохлоротиазид,40мг+12.5мг,Средства снижающие давление
1773_2023-05-07,Лориста таблетки 100мг №30,194.0,130.0,194.0,0,1,lorista_tabletki_100mg_30,8.0,0.0,1,0,1,serdechnososudistaya,2023-05-07,"Эссенциальная первичная гипертензия, Застойная сердечная недостаточность, Гломерулярные поражения при сахарном диабете (E10-E14+ с общим четвертым знаком .2)",Лозартан,Not value,Лориста,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Лозартан,100мг,Средства снижающие давление
1774_2023-05-07,"Ко - Дальнева таблетки 5мг+1,25мг+4мг №30",728.0,508.0,728.0,0,1,kodalneva_tabletki_51_254mg_30,19.0,5.0,1,0,1,serdechnososudistaya,2023-05-07,Эссенциальная первичная гипертензия,"Амлодипин, Индапамид, Периндоприл",Трипликсам,Ко-Дальнева,KRKA d.d./ КРКА,Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Амлодипин+Индапамид+Периндоприл,5мг+1.25мг+4мг,Средства снижающие давление
