Форма выпуска,Производитель,list_drugstore,Побочные действия,Противопоказания,"Как принимать, курс приема и дозировка",Показания,Передозировка,Применение при беременности и кормлении грудью,Фармакологическое действие,item_price,Условия отпуска из аптек,Взаимодействие,Действующее вещество,item_name,Состав,availability_pharmacy,Специальные указания,Рекомендации по применению,Страна производства




Другое










Артериальная гипертензия




Артериальная гипертензия у пациентов с гипертрофией левого желудочка




Хроническая сердечная недостаточность




Артериальная гипертензия и сахарный диабет 2 типа с нарушением функции почек




Пострегистрационное наблюдение






Нарушения со стороны крови и лимфатической системы









			 анемия

		












			 часто

		








			 частота неизвестна

		






			 тромбоцитопения

		




















			 частота неизвестна

		





Нарушения со стороны иммунной системы









			 реакции гиперчувствительности, анафилактические реакции, ангионевротический отек* и васкулит**

		




















			 редко

		





Нарушения психики







			 депрессия

		




















			 частота неизвестна

		





Нарушения со стороны нервной системы







			 головокружение

		




			 часто

		




			 часто

		




			 часто

		




			 часто

		










			 сонливость

		




			 нечасто

		






















			 головная боль

		




			 нечасто

		








			 нечасто

		














			 нарушения сна

		




			 нечасто

		






















			 парестезия

		












			 редко

		














			 мигрень

		




















			 частота неизвестна

		






			 дисгевзия

		




















			 частота неизвестна

		





Нарушения со стороны органа слуха и лабиринтные нарушения









			 вертиго

		




			 часто

		




			 часто

		


















			 шум в ушах

		




















			 частота неизвестна

		





Нарушения со стороны сердца







			 ощущение сердцебиения

		




			 нечасто

		






















			 стенокардия

		




			 нечасто

		






















			 обморок

		












			 редко

		














			 фибрилляция предсердий

		












			 редко

		














			 острое нарушение мозгового кровообращения

		












			 редко

		













Нарушения со стороны сосудов







			 (ортостатическая) артериальная гипотензия (включая связанные с дозой ортостатические эффекты)II

		




			 нечасто

		








			 часто

		




			 часто

		









Нарушения со стороны дыхательной системы органов грудной клетки и средостения







			 одышка

		












			 нечасто

		














			 кашель

		












			 нечасто

		








			 частота неизвестна

		





Нарушения со стороны желудочно-кишечного тракта







			 боль в животе

		




			 нечасто

		






















			 запор

		




			 нечасто

		






















			 диарея

		












			 нечасто

		








			 частота неизвестна

		






			 тошнота

		












			 нечасто

		














			 рвота

		












			 нечасто

		













Нарушения со стороны печени и желчевыводящих путей







			 панкреатит

		




















			 частота неизвестна

		






			 гепатит

		




















			 редко

		






			 нарушения функции печени

		




















			 частота неизвестна

		





Нарушения со стороны кожи и подкожных тканей







			 крапивница

		












			 нечасто

		








			 частота неизвестна

		






			 кожный зуд

		












			 нечасто

		








			 частота неизвестна

		






			 кожная сыпь

		




			 нечасто

		








			 нечасто

		








			 частота неизвестна

		






			 светочувствительность

		




















			 частота неизвестна

		





Нарушения со стороны скелетно-мышечной и соединительной ткани







			 миалгия

		




















			 частота неизвестна

		






			 артралгия

		




















			 частота неизвестна

		






			 рабдомиолиз

		




















			 частота неизвестна

		





Нарушения со стороны почек и мочевыводящих путей







			 нарушение функции почек

		












			 часто

		














			 почечная недостаточность

		












			 часто

		













Нарушения со стороны половых органов и молочной железы







			 эректильная дисфункция/импотенция

		




















			 частота неизвестна

		





Общие расстройства и нарушения в месте введения







			 астения

		




			 нечасто

		




			 часто

		




			 нечасто

		




			 часто

		










			 утомляемость

		




			 нечасто

		




			 часто

		




			 нечасто

		




			 часто

		










			 отек

		




			 нечасто

		






















			 недомогание

		




















			 частота неизвестна

		





Лабораторные и инструментальные данные







			 гиперкалиемия

		




			 часто

		








			 нечасто†

		




			 часто‡

		










			 повышение активности аланинаминотрансферазы (АЛТ) в плазме крови§

		




			 редко

		






















			 повышение сывороточной концентрации мочевины, креатинина и содержания калия в сыворотке крови

		












			 часто

		














			 гипонатриемия

		




















			 частота неизвестна

		






			 гипогликемия

		
















			 часто

		
































	 *Включая отек гортани, сужение голосовой щели, отек лица, губ, глотки и/или языка (что приводит к нарушению проходимости дыхательных путей), у некоторых из этих пациентов ангионевротический отек был зарегистрирован ранее в связи с применением других лекарственных препаратов, включая ингибиторы АПФ.




	 **Включая геморрагический васкулит (болезнь Шенлейна-Геноха).




	 IIОсобенно у пациентов со сниженным ОЦК, например, у пациентов с сердечной недостаточностью тяжелой степени или получающих лечение диуретиками в высоких дозах.




	 †Часто у пациентов, получавших лечение лозартаном в дозе 150 мг вместо 50 мг.




	 ‡В клиническом исследовании, проведенном с участием пациентов с сахарным диабетом 2 типа с нефропатией, у 9,9% пациентов, получавших лечение таблетками лозартана, развилась гиперкалиемия > 5,5 ммоль/л, как и у 3,4% пациентов, получавших лечение плацебо.




	 §Обычно разрешалось после прекращения применения препарата.




	 Следующие дополнительные нежелательные реакции развивались чаще у пациентов, принимавших лозартан, чем у пациентов, получавших плацебо (частота неизвестна): боль в спине, инфекции мочевыводящих путей и гриппоподобные симптомы.



Нарушения со стороны почек и мочевыводящих путей:



	 У пациентов из группы риска вследствие подавления РААС были зарегистрированы нарушения функции почек, включая почечную недостаточность. Данные изменения функции почек могут носить обратимый характер в случае отмены лечения (см. раздел ""Особые указания"").


","



	 - Повышенная чувствительность к любому из компонентов данного препарата.




	 - Тяжелые нарушения функции печени (отсутствует опыт применения).




	 - Одновременное применение с алискиреном и препаратами, содержащими алискирен, у пациентов с сахарным диабетом и/или умеренными и тяжелыми нарушениями функции почек (скорость клубочковой фильтрации [СКФ] менее 60 мл/мин/1,73 м2 площади поверхности тела) (см. раздел ""Взаимодействие с другими лекарственными средствами"").




	 - Одновременное применение с ингибиторами АПФ у пациентов с диабетической нефропатией.




	 - Наследственная непереносимость лактозы, дефицит лактазы, синдром глюкозо-галактозной мальабсорбции.




	 - Беременность и период грудного вскармливания.




	 - Возраст до 18 лет (эффективность и безопасность применения не установлены).


","



	 Препарат Лориста® принимается внутрь вне зависимости от времени приема пищи. Препарат Лориста® можно принимать в комбинации с другими гипотензивными средствами.



Артериальная гипертензия



	 Стандартная начальная и поддерживающая доза для большинства пациентов составляет 50 мг препарата Лориста® 1 раз в сутки. Максимальный антигипертензивный эффект достигается через 3-6 недель от начала терапии. У некоторых пациентов для достижения большего эффекта доза может быть увеличена до максимальной дозы 100 мг препарата Лориста® 1 раз в сутки.




	 У пациентов со сниженным ОЦК (например, при приеме больших доз диуретиков) начальную дозу препарата Лориста® следует снизить до 25 мг 1 раз в сутки (см. раздел ""Особые указания"").




	 Нет необходимости в подборе начальной дозы препарата Лориста® для пациентов пожилого возраста и пациентов с нарушением функции почек, включая пациентов, находящихся на диализе.




	 Пациентам с заболеванием печени в анамнезе рекомендуется применять более низкие дозы препарата Лориста® (см. раздел ""Особые указания"").



Снижение риска ассоциированной сердечно-сосудистой заболеваемости и смертности у пациентов с АГ и гипертрофией левого желудочка



	 Стандартная начальная доза препарата Лориста® составляет 50 мг 1 раз в сутки. В дальнейшем рекомендуется добавить к терапии гидрохлоротиазид в низких дозах или увеличить дозу препарата Лориста® до максимальной дозы 100 мг 1 раз в сутки с учетом степени снижения АД.



Защита почек у пациентов с сахарным диабетом 2 типа и протеинурией



	 Стандартная начальная доза препарата Лориста® составляет 50 мг 1 раз в сутки. В дальнейшем дозу препарата Лориста® можно увеличивать до максимальной дозы 100 мг 1 раз в сутки с учетом степени снижения АД.




	 Препарат Лориста® может применяться в комбинации с другими гипотензивными средствами (например, диуретиками, блокаторами ""медленных"" кальциевых каналов (БМКК), альфа- и бета-адреноблокаторами, гипотензивными средствами центрального действия), инсулином и другими гипогликемическими средствами (например, производными сульфонилмочевины, глитазонами и ингибиторами глюкозидазы).



Хроническая сердечная недостаточность



	 Начальная доза препарата Лорнета® для пациентов с ХСН составляет 12,5 мг 1 раз в сутки. Как правило, доза подбирается с недельным интервалом (т. е. 12,5 мг/сутки, 25 мг/сутки, 50 мг/сутки, 100 мг/сутки до максимальной дозы [только для данного показания] 150 мг 1 раз в сутки) в зависимости от индивидуальной переносимости.


","



	 - Артериальная гипертензия.




	 - Снижение риска ассоциированной сердечно-сосудистой заболеваемости и смертности у пациентов с артериальной гипертензией и гипертрофией левого желудочка, проявляющееся совокупным снижением частоты сердечно-сосудистой смертности, частоты инсульта и инфаркта миокарда.




	 - Защита почек у пациентов с сахарным диабетом 2 типа с протеинурией - замедление прогрессирования почечной недостаточности, проявляющееся снижением частоты гиперкреатининемии, частоты развития терминальной стадии хронической почечной недостаточности, требующей проведения гемодиализа или трансплантации почки, показателей смертности, а также снижением протеинурии.




	 - Хроническая сердечная недостаточность при неэффективности лечения ингибиторами АПФ или непереносимости ингибиторов АПФ. Не рекомендуется переводить пациентов с сердечной недостаточностью и стабильными показателями гемодинамики при приеме ингибиторов АПФ на терапию лозартаном.


","



	 Сведения о передозировке ограничены.



Симптомы: наиболее вероятное проявление передозировки - выраженное снижение АД и тахикардия, брадикардия может возникнуть вследствие парасимпатической (вагусной) стимуляции. В случае развития симптоматической артериальной гипотензии показана поддерживающая терапия.



Лечение: симптоматическая терапия. Лозартан и его активный метаболит не выводятся с помощью гемодиализа.


","



	 Лекарственные средства, воздействующие непосредственно на РААС, могут стать причиной серьезных повреждений и гибели развивающегося плода, поэтому при диагностировании беременности препарат Лориста® должен быть сразу отменен и, если необходимо, назначена альтернативная гипотензивная терапия.




	 Терапию препаратом Лориста® нельзя начинать при беременности. Если пациенткам, планирующим беременность, продолжение гипотензивной терапии лозартаном считается необходимым, следует заменить лозартан на альтернативные гипотензивные средства, которые имеют установленный профиль безопасности применения при беременности.




	 Хотя нет опыта применения препарата лозартана у беременных, доклинические исследования на животных показали, что прием лозартана приводит к развитию серьезных эмбриональных и неонатальных повреждений и гибели плода или потомства. Считается, что механизм данных явлений обусловлен воздействием на РААС.




	 Почечная перфузия у плода, зависящая от развития РААС, появляется во втором триместре, поэтому риск для плода возрастает, если препарат Лориста® применяется во втором или третьем триместре беременности.




	 Применение лекарственных средств, воздействующих на РААС, во втором и третьем триместре беременности снижает функцию почек плода и увеличивает заболеваемость и смертность плода и новорожденных. Развитие олигогидрамниона может быть ассоциировано с гипоплазией легких у плода и деформациями скелета. Возможные нежелательные явления (НЯ) у новорожденных включают гипоплазию костей черепа, анурию, артериальную гипотензию, почечную недостаточность и летальный исход.




	 Указанные выше нежелательные исходы обычно обусловлены применением лекарственных средств, воздействующих на РААС, во втором и третьем триместре беременности. Большинство эпидемиологических исследований по изучению развития аномалий плода после применения гипотензивных лекарственных средств в первом триместре беременности не выявили различий между лекарственными средствами, воздействующими на РААС, и другими гипотензивными средствами. При применении гипотензивной терапии у беременных важно оптимизировать возможные исходы для матери и плода.




	 В случае если невозможно подобрать альтернативную терапию взамен терапии лекарственными средствами, воздействующими на РААС, необходимо проинформировать пациентку о возможном риске терапии для плода. Необходимо проведение периодических ультразвуковых исследований с целью оценки интраамниотического пространства. При выявлении олигогидрамниона необходимо прекратить прием препарата Лориста®, если только он не является жизненно необходимым для матери. В зависимости от срока беременности необходимо проведение соответствующих тестов у плода. Пациентки и врачи должны знать, что олигогидрамнион может не выявляться до появления необратимых повреждений плода. Необходимо тщательное наблюдение за новорожденными, матери которых принимали препарат Лориста® при беременности, с целью контроля артериальной гипотензии, олигурии и гиперкалиемии.




	 Неизвестно, выделяется ли лозартан с грудным молоком. Так как многие лекарственные средства выделяются с грудным молоком, и существует риск развития возможных неблагоприятных эффектов у ребенка, находящегося на грудном вскармливании, следует принять решение о прекращении грудного вскармливания или об отмене препарата с учетом необходимости его приема для матери.


","


Механизм действия



	 Ангиотензин II является мощным вазоконстриктором, главным активным гормоном ренин-ангиотензин-альдостероновой системы (РААС), а также решающим патофизиологическим звеном при развитии артериальной гипертензии (АГ). Ангиотензин II связывается с АТ1-рецепторами во многих тканях (в гладкомышечных тканях сосудов, в надпочечниках, почках и сердце) и выполняет несколько важных биологических функций, включая вазоконстрикцию и высвобождение альдостерона. Кроме этого, ангиотензин II стимулирует разрастание гладкомышечных клеток. АТ2-рецепторы - второй тип рецепторов, с которыми связывается ангиотензин II, но их роль в регуляции функции сердечно-сосудистой системы неизвестна.




	 Лозартан - селективный антагонист AT1-рецепторов ангиотензина II, высокоэффективный при приеме внутрь. Лозартан и его фармакологически активный карбоксилированный метаболит (Е-3174) в условиях как in vitro, так и in vivo блокируют все физиологические эффекты ангиотензина II независимо от его источника или пути синтеза. В отличие от некоторых пептидных антагонистов ангиотензина II лозартан не обладает свойствами агониста.




	 Лозартан избирательно связывается с АТ1-рецепторами и не связывается, и не блокирует рецепторы других гормонов и ионных каналов, играющих важную роль в регуляции функции сердечно-сосудистой системы. Кроме того, лозартан не ингибирует ангиотензинпревращающий фермент (АПФ) - кининаза II, отвечающий за разрушение брадикинина. Следовательно, эффекты, напрямую не связанные с блокадой АТ1 рецепторов, такие как усиление брадикинин-опосредованных эффектов или развитие отеков (лозартан 1,7%, плацебо 1,9%), не имеют отношения к действию лозартана.



Фармакодинамика



	 Лозартан подавляет повышение систолического и диастолического артериального давления (АД) при инфузии ангиотензина II. В момент достижения максимальной концентрации лозартана (Сmах) в плазме крови после приема лозартана в дозе 100 мг вышеуказанный эффект ангиотензина II подавляется приблизительно на 85%, а через 24 часа после однократного и многократного приемов - на 26-39%.




	 При приеме лозартана устранение отрицательной обратной связи, заключающейся в подавлении ангиотензином II секреции ренина, ведет к увеличению активности ренина плазмы крови (АРП). Увеличение АРП приводит к увеличению концентрации ангиотензина II в плазме крови.




	 Поскольку лозартан является специфическим антагонистом AT1-рецепторов ангиотензина II, он не ингибирует АПФ (кининазу II) - фермент, который инактивирует брадикинин.




	 Исследование, в котором сравнивались эффекты лозартана в дозах 20 мг и 100 мг с эффектами ингибитора АПФ по влиянию на ангиотензин I, ангиотензин II и брадикинин, показало, что лозартан блокирует эффекты ангиотензина I и ангиотензина II, не оказывая влияния на эффекты брадикинина. Это обусловлено специфичным механизмом действия лозартана. Ингибитор АПФ блокировал ответные реакции на ангиотензин I и повышал выраженность эффектов, обусловленных действием брадикинина, не влияя на выраженность ответа на ангиотензин II, что демонстрирует фармакодинамическое различие между лозартаном и ингибиторами АПФ.




	 Концентрации лозартана и его активного метаболита в плазме крови, а также антигипертензивный эффект лозартана возрастают с увеличением дозы препарата. Так как лозартан и его активный метаболит являются АРА II, они оба вносят вклад в антигипертензивный эффект.




	 Терапия лозартаном у женщин в постменопаузальном периоде с АГ не оказывает влияния на почечный и системный уровень простагландинов.




	 Лозартан не влияет на вегетативные рефлексы и не обладает длительным эффектом в отношении концентрации норадреналина в плазме крови.




	 У пациентов с АГ лозартан в дозах до 150 мг/сутки не вызывает клинически значимых изменений сывороточных концентраций триглицеридов натощак, общего холестерина и холестерина липопротеинов высокой плотности. В тех же дозах лозартан не оказывает влияния на концентрацию глюкозы в крови натощак.






	 У пациентов с хронической сердечной недостаточностью (ХСН) II-IV функционального класса по классификации NYHA и непереносимостью ингибиторов АПФ лозартан в дозе 150 мг/сутки значительно снижает риск смертности от всех причин или риск госпитализации по поводу сердечной недостаточности по сравнению с дозой 50 мг/сутки.




	 У пациентов с левожелудочковой недостаточностью (II-IV функциональный класс по классификации NYHA), большинство из которых принимают диуретики и/или сердечные гликозиды, лозартан в дозах 25 и 50 мг/сутки проявляет положительные гемодинамические и нейрогормональные эффекты.




	 Гемодинамические эффекты включают увеличение сердечного индекса и снижение давления заклинивания в легочных капиллярах, а также снижение общего периферического сосудистого сопротивления (ОПСС), среднего системного АД и частоты сердечных сокращений (ЧСС). Частота возникновения артериальной гипотензии у таких пациентов зависит от дозы лозартана.




	 Нейрогормональные эффекты включают снижение концентрации альдостерона и норадреналина в сыворотке крови.


",166.0,По рецепту,"



	 Другие гипотензивные препараты могут усиливать антигипертензивное действие лозартана.




	 Одновременное применение с другими лекарственными средствами, которые могут вызывать артериальную гипотензию (такими как трициклические антидепрессанты, нейролептики, баклофен и амифостин), может повышать риск развития артериальной гипотензии.




	 В клинических исследованиях по изучению фармакокинетических взаимодействий лекарственных средств не было выявлено клинически значимых взаимодействий лозартана с гидрохлоротиазидом, дигоксином, варфарином, циметидином и фенобарбиталом.




	 Рифампицин, являясь индуктором метаболизма лекарственных средств, снижает концентрацию активного метаболита лозартана в плазме крови.




	 В клинических исследованиях было изучено применение двух ингибиторов изофермента CYP3A4: кетоконазола и эритромицина. Кетоконазол не влиял на метаболизм лозартана до активного метаболита после внутривенного введения лозартана. Эритромицин не оказывал клинически значимого эффекта при приеме лозартана внутрь.




	 Флуконазол, ингибитор изофермента CYP2C9, снижает концентрацию активного метаболита лозартана в плазме крови, однако фармакодинамическая значимость одновременного применения лозартана и ингибиторов изофермента CYP2C9 не изучена. Показано, что у пациентов, не метаболизирующих лозартан в активный метаболит, имеется очень редкий и специфичный дефект изофермента CYP2C9. Эти данные дают возможность предполагать, что метаболизм лозартана до активного метаболита осуществляется изоферментом CYP2C9, а не изоферментом CYP3A4.




	 Одновременное применение лозартана, как и других лекарственных средств, блокирующих ангиотензин II или его эффекты, с калийсберегающими диуретиками (например, спиронолактоном, эплереноном, триамтереном, амилоридом), калийсодержащими добавками или солями калия может приводить к увеличению содержания калия в сыворотке крови.




	 Как и при применении других лекарственных средств, влияющих на выведение ионов натрия, лозартан может снижать выведение лития, поэтому при одновременном применении препаратов лития и АРА II необходимо тщательно контролировать содержание лития в сыворотке крови.




	 Нестероидные противовоспалительные препараты (НПВП), в том числе селективные ингибиторы циклооксигеназы-2 (ЦОГ-2), могут снижать эффект диуретиков и других гипотензивных средств. Вследствие этого антигипертензивный эффект АРА II или ингибиторов АПФ может быть ослаблен при одновременном применении с НПВП, в том числе с селективными ингибиторами ЦОГ-2.




	 У некоторых пациентов с нарушением функции почек (например, у пациентов пожилого возраста или пациентов с обезвоживанием, в том числе принимающих диуретики), получающих терапию НПВП, в том числе селективными ингибиторами ЦОГ-2, одновременное применение АРА II или ингибиторов АПФ может вызывать дальнейшее ухудшение функции почек, включая развитие острой почечной недостаточности. Данные эффекты обычно обратимы.




	 Одновременное применение данных лекарственных средств должно проводиться с осторожностью у пациентов с нарушением функции почек. Двойная блокада РААС с применением АРА II, ингибиторов АПФ или алискирена (ингибитор ренина) ассоциирована с повышенным риском развития артериальной гипотензии, обморока, гиперкалиемии и нарушений функции почек (в том числе острой почечной недостаточности) по сравнению с монотерапией. Необходим регулярный контроль АД, функции почек и содержания электролитов в плазме крови у пациентов, принимающих одновременно препарат Лориста® и другие лекарственные средства, влияющие на РААС.




	 Одновременное применение АРА II с препаратами, содержащими алискирен, противопоказано у пациентов с сахарным диабетом и/или умеренной тяжелой почечной недостаточностью (СКФ менее 60 мл/мин/1,73 м2 площади поверхности тела) и не рекомендуется у других пациентов. Одновременноеприменение АРА II с ингибиторами АПФ противопоказано у пациентов с диабетической нефропатией и не рекомендуется у других пациентов.


",Лозартан,Лориста таб п/пл/о 50мг N30 (КРКА),"


На 1 таблетку 50 мг


Ядро:



Действующее вещество:



	 Лозартан калия 50,00 мг



Вспомогательные вещества:



	 Целлактоза 801, крахмал прежелатинизированный, крахмал кукурузный, целлюлоза микрокристаллическая, кремния диоксид коллоидный, магния стеарат



Оболочка пленочная:



	 Гипромеллоза, тальк, пропиленгликоль, титана диоксид (Е171)




	 1Целлактоза 80: лактозы моногидрат, целлюлоза.


",15,"


Реакции гиперчувствительности



	 Пациенты с ангионевротическим отеком в анамнезе (отек лица, губ, глотки/гортани и/или языка) при применении препарата Лориста® должны находиться под строгим врачебным наблюдением (см. раздел ""Побочное действие"").



Эмбриотоксичность



	 Применение лекарственных средств, воздействующих на РААС, во втором и третьем триместре беременности снижает функцию почек у плода и увеличивает заболеваемость и смертность плода и новорожденных. Развитие олигогидрамниона может быть ассоциировано с гипоплазией легких у плода и деформациями скелета. Возможные НЯ у новорожденных включают гипоплазию костей черепа, анурию, артериальную гипотензию, почечную недостаточность и летальный исход. При диагностировании беременности препарат Лориста® должен быть сразу отменен (см. раздел ""Применение при беременности и в период грудного вскармливания"").



Артериальная гипотензия и нарушение водно-электролитного баланса или снижение ОЦК



	 У пациентов со сниженным ОЦК (например, получающих лечение большими дозами диуретиков) может развиться симптоматическая артериальная гипотензия. Коррекцию таких состояний необходимо проводить до применения препарата Лориста® или начинать лечение с более низкой дозы препарата Лориста® (см. раздел ""Способ применения и дозы"").




	 Нарушение водно-электролитного баланса является характерным для пациентов с нарушением функции почек с сахарным диабетом или без сахарного диабета, поэтому необходимо тщательное наблюдение за данными пациентами. В клинических исследованиях с участием пациентов с сахарным диабетом 2 типа с протеинурией количество случаев развития гиперкалиемии было больше в группе, принимавшей лозартан, чем в группе, принимавшей плацебо. Несколько пациентов прекратили терапию в связи с возникшей гиперкалиемией (см. раздел ""Побочное действие"", подраздел ""Лабораторные и инструментальные данные"").
