group;name_item;href_name;price;street;region;seller;group2
2-komnatnye;2-к. квартира, 72,9 м², 21/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_729m_2121et._2160490522;11550000.0;ул. Трофимова, д. 7, лит. А;р-н Советский;Московские кварталы, квартиры в центре Астрахани;novostroyka
2-komnatnye;2-к. квартира, 59,2 м², 10/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_592m_1018et._2615531222;6272000.0;ул. Васильковая, д. 7;р-н Советский;RES застройщик г. Астрахань;novostroyka
2-komnatnye;2-к. квартира, 66,2 м², 2/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_662m_216et._2751203420;6156600.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 61,7 м², 8/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_617m_89et._2692236702;6985500.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
2-komnatnye;2-к. квартира, 69,1 м², 11/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_691m_1116et._2751417162;6422580.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 59,2 м², 8/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_592m_818et._2615378281;6272000.0;ул. Васильковая, д. 7;р-н Советский;RES застройщик г. Астрахань;novostroyka
2-komnatnye;2-к. квартира, 69,3 м², 7/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_693m_716et._2750927719;6442110.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 68,7 м², 7/15 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_687m_715et._2508892115;7100000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 60,3 м², 7/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_603m_718et._2614982371;6400500.0;ул. Васильковая, д. 7;р-н Советский;RES застройщик г. Астрахань;novostroyka
2-komnatnye;2-к. квартира, 60,3 м², 8/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_603m_818et._2775700340;6400500.0;ул. Васильковая, д. 7;р-н Советский;RES застройщик г. Астрахань;novostroyka
2-komnatnye;2-к. квартира, 71,7 м², 4/19 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_717m_419et._2509592061;7400000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 58,3 м², 11/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_583m_1124et._2547875766;7370000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
2-komnatnye;2-к. квартира, 67,4 м², 14/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_674m_1416et._2659166987;6463660.0;ул. Калинина, з/у 19;р-н Кировский;ЖК Калина Парк;novostroyka
2-komnatnye;2-к. квартира, 61,7 м², 9/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_617m_99et._2692255911;7085550.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
2-komnatnye;2-к. квартира, 71,1 м², 11/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_711m_1116et._2751475128;6612300.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 58,3 м², 22/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_583m_2224et._3124007166;7420000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
2-komnatnye;2-к. квартира, 60,3 м², 14/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_603m_1418et._2391178794;6400500.0;ул. Васильковая, д. 7;р-н Советский;RES застройщик г. Астрахань;novostroyka
2-komnatnye;2-к. квартира, 65 м², 10/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_65m_1016et._2659362692;6233500.0;ул. Калинина, з/у 19;р-н Кировский;ЖК Калина Парк;novostroyka
2-komnatnye;2-к. квартира, 66,5 м², 15/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_665m_1516et._2750977494;6184500.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 59,2 м², 11/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_592m_1118et._2615271679;6272000.0;ул. Васильковая, д. 7;р-н Советский;RES застройщик г. Астрахань;novostroyka
2-komnatnye;2-к. квартира, 59,3 м², 3/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_593m_321et._2192873348;7040000.0;ул. Трофимова, д. 7А;р-н Советский;Московские кварталы, квартиры в центре Астрахани;novostroyka
2-komnatnye;2-к. квартира, 59,2 м², 10/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_592m_1018et._2615286481;6272000.0;ул. Васильковая, д. 7;р-н Советский;RES застройщик г. Астрахань;novostroyka
2-komnatnye;2-к. квартира, 55,2 м², 13/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_552m_1316et._3027474241;5216400.0;ул. Минусинская, уч. 8г, стр. 1;р-н Кировский;АКСИОМА | Квартиры в новостройках Астрахани от застройщика;novostroyka
2-komnatnye;2-к. квартира, 67,1 м², 19/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_671m_1924et._2548330806;8610000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
2-komnatnye;2-к. квартира, 71,7 м², 11/19 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_717m_1119et._2509302432;7550000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 61,7 м², 6/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_617m_69et._2692283939;7017100.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
2-komnatnye;2-к. квартира, 66,7 м², 13/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_667m_1316et._2751708958;6203100.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 47,2 м², 9/25 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_472m_925et._3045511561;5460000.0;ул. Космонавтов, д. 18;р-н Советский;РАЗУМ  Девелоперская компания;novostroyka
2-komnatnye;2-к. квартира, 58,3 м², 19/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_583m_1924et._2547932411;7470000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
2-komnatnye;2-к. квартира, 71,1 м², 4/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_711m_416et._2751284120;6612300.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 56,7 м², 5/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_567m_521et._2956983558;5900000.0;ул. Трофимова, стр. 3;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 61,7 м², 8/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_617m_89et._2692047732;6985500.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
2-komnatnye;2-к. квартира, 58,3 м², 19/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_583m_1924et._2547932411;7470000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
2-komnatnye;2-к. квартира, 71,1 м², 4/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_711m_416et._2751284120;6612300.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 61,7 м², 8/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_617m_89et._2692047732;6985500.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
2-komnatnye;2-к. квартира, 60,3 м², 14/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_603m_1418et._2391178794;6400500.0;ул. Васильковая, д. 7;р-н Советский;RES застройщик г. Астрахань;novostroyka
2-komnatnye;2-к. квартира, 69,3 м², 5/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_693m_516et._2750891840;6442110.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 59,2 м², 13/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_592m_1318et._2615037935;6272000.0;ул. Васильковая, д. 7;р-н Советский;RES застройщик г. Астрахань;novostroyka
2-komnatnye;2-к. квартира, 57,6 м², 2/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_576m_224et._2548749775;7660000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
2-komnatnye;2-к. квартира, 59,3 м², 3/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_593m_321et._2192873348;7040000.0;ул. Трофимова, д. 7А;р-н Советский;Московские кварталы, квартиры в центре Астрахани;novostroyka
2-komnatnye;2-к. квартира, 67,7 м², 9/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_677m_916et._2659031246;6492430.0;ул. Калинина, з/у 19;р-н Кировский;ЖК Калина Парк;novostroyka
2-komnatnye;2-к. квартира, 69,1 м², 6/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_691m_616et._2751257796;6422580.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 55,8 м², 7/25 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_558m_725et._3045398954;6170000.0;ул. Космонавтов, д. 18;р-н Советский;РАЗУМ  Девелоперская компания;novostroyka
2-komnatnye;2-к. квартира, 61,7 м², 6/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_617m_69et._2692283939;7017100.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
2-komnatnye;2-к. квартира, 68,7 м², 19/23 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_687m_1923et._2373659759;8640000.0;ул. Набережная Приволжского затона, д. 43;р-н Советский;РАЗУМ  Девелоперская компания;novostroyka
2-komnatnye;2-к. квартира, 56,7 м², 5/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_567m_521et._2956983558;5900000.0;ул. Трофимова, стр. 3;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 59 м², 19/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_59m_1921et._2160013578;7600000.0;ул. Трофимова, д. 7А;р-н Советский;Московские кварталы, квартиры в центре Астрахани;novostroyka
2-komnatnye;2-к. квартира, 61 м², 10/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_61m_1024et._2548679202;7480000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
2-komnatnye;2-к. квартира, 59,2 м², 5/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_592m_518et._2615447966;6272000.0;ул. Васильковая, д. 7;р-н Советский;RES застройщик г. Астрахань;novostroyka
2-komnatnye;2-к. квартира, 50,6 м², 9/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_506m_99et._2692539705;6003000.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
2-komnatnye;2-к. квартира, 56,7 м², 9/17 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_567m_917et._2509167826;6400000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 56,7 м², 17/25 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_567m_1725et._3076936226;6530000.0;ул. Латышева, стр. 1.1;р-н Ленинский;РАЗУМ  Девелоперская компания;novostroyka
2-komnatnye;2-к. квартира, 63,9 м², 11/15 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_639m_1115et._2509060154;7000000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 69,3 м², 15/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_693m_1516et._2751172232;6442110.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 63,9 м², 11/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_639m_1124et._2822748162;7212432.0;ул. Савушкина, стр. 1;р-н Ленинский;СЗ Тайгер;novostroyka
2-komnatnye;2-к. квартира, 58,3 м², 6/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_583m_624et._2548047529;7320000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
2-komnatnye;2-к. квартира, 77,1 м², 2/7 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_771m_27et._2964506042;11565000.0;ул. Кремлевская/Ан.Сергеева, д. 1/4;р-н Кировский;ЖК Кремлевский;novostroyka
2-komnatnye;2-к. квартира, 62,4 м², 21/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_624m_2124et._2548211136;8250000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
2-komnatnye;2-к. квартира, 58,3 м², 16/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_583m_1624et._2548356480;7370000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
2-komnatnye;2-к. квартира, 89,2 м², 5/19 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_892m_519et._2509260834;9000000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 69,8 м², 9/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_698m_916et._2751489978;6493260.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 50,6 м², 4/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_506m_49et._2692756493;5895100.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
2-komnatnye;2-к. квартира, 60,3 м², 18/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_603m_1818et._2615242120;6528510.0;ул. Васильковая, д. 7;р-н Советский;RES застройщик г. Астрахань;novostroyka
2-komnatnye;2-к. квартира, 72,9 м², 14/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_729m_1416et._2659527080;6991110.0;ул. Калинина, з/у 19;р-н Кировский;ЖК Калина Парк;novostroyka
2-komnatnye;2-к. квартира, 55,1 м², 6/25 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_551m_625et._2437156922;6010000.0;ул. Космонавтов, д. 18;р-н Советский;РАЗУМ  Девелоперская компания;novostroyka
2-komnatnye;2-к. квартира, 74,4 м², 5/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_744m_521et._2508881965;8000000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 59,2 м², 7/18 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_592m_718et._2390868225;6272000.0;ул. Васильковая, д. 7;р-н Советский;RES застройщик г. Астрахань;novostroyka
2-komnatnye;2-к. квартира, 57,2 м², 11/25 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_572m_1125et._2437205357;6260000.0;ул. Космонавтов, д. 18;р-н Советский;РАЗУМ  Девелоперская компания;novostroyka
2-komnatnye;2-к. квартира, 69,3 м², 11/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_693m_1116et._2751498110;6442110.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 68,9 м², 15/23 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_689m_1523et._2436955395;8510000.0;ул. Набережная Приволжского затона, д. 43;р-н Советский;РАЗУМ  Девелоперская компания;novostroyka
2-komnatnye;2-к. квартира, 63,7 м², 13/23 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_637m_1323et._2341447297;7820000.0;ул. Набережная Приволжского затона, стр. 4;р-н Советский;РАЗУМ  Девелоперская компания;novostroyka
2-komnatnye;2-к. квартира, 53,8 м², 16/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_538m_1624et._2822553900;6226566.0;ул. Савушкина, стр. 1;р-н Ленинский;СЗ Тайгер;novostroyka
2-komnatnye;2-к. квартира, 61 м², 20/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_61m_2024et._2548582949;7580000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
2-komnatnye;2-к. квартира, 62,1 м², 14/23 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_621m_1423et._2437202873;8140000.0;ул. Набережная Приволжского затона, стр. 3;р-н Советский;РАЗУМ  Девелоперская компания;novostroyka
2-komnatnye;2-к. квартира, 55 м², 4/4 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_55m_44et._2664821154;5225000.0;ул. 1-я Воскресенская, д. 2;р-н Советский;АЛЕГРАНТ-ГРУПП;novostroyka
2-komnatnye;2-к. квартира, 72,6 м², 2/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_726m_216et._2659278777;6599340.0;ул. Калинина, з/у 19;р-н Кировский;ЖК Калина Парк;novostroyka
2-komnatnye;2-к. квартира, 63,9 м², 4/15 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_639m_415et._2509123710;6800000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 67,1 м², 20/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_671m_2024et._2548504422;8610000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
2-komnatnye;2-к. квартира, 67,7 м², 3/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_677m_316et._2659261357;6363800.0;ул. Калинина, з/у 19;р-н Кировский;ЖК Калина Парк;novostroyka
2-komnatnye;2-к. квартира, 69,4 м², 11/21 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_694m_1121et._2509212041;8000000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 55,2 м², 12/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_552m_1216et._3027333637;5161200.0;ул. Минусинская, уч. 8г, стр. 1;р-н Кировский;АКСИОМА | Квартиры в новостройках Астрахани от застройщика;novostroyka
2-komnatnye;2-к. квартира, 60,4 м², 15/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_604m_1524et._2822101802;6737292.0;ул. Савушкина, стр. 1;р-н Ленинский;СЗ Тайгер;novostroyka
2-komnatnye;2-к. квартира, 55,2 м², 12/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_552m_1216et._3027333637;5161200.0;ул. Минусинская, уч. 8г, стр. 1;р-н Кировский;АКСИОМА | Квартиры в новостройках Астрахани от застройщика;novostroyka
2-komnatnye;2-к. квартира, 60,4 м², 15/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_604m_1524et._2822101802;6737292.0;ул. Савушкина, стр. 1;р-н Ленинский;СЗ Тайгер;novostroyka
2-komnatnye;2-к. квартира, 89,2 м², 11/19 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_892m_1119et._2509663300;9500000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 50,5 м², 3/25 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_505m_325et._3045619494;5840000.0;ул. Космонавтов, д. 18;р-н Советский;РАЗУМ  Девелоперская компания;novostroyka
2-komnatnye;2-к. квартира, 68,7 м², 5/15 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_687m_515et._2509293905;7100000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 71,3 м², 10/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_713m_1016et._2751084359;6630900.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 61,7 м², 6/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_617m_69et._2692578584;6917100.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
2-komnatnye;2-к. квартира, 63,9 м², 9/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_639m_924et._2822696544;7186856.0;ул. Савушкина, стр. 1;р-н Ленинский;СЗ Тайгер;novostroyka
2-komnatnye;2-к. квартира, 69,3 м², 2/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_693m_216et._2751413353;6442110.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 69,8 м², 5/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_698m_516et._2751406833;6493260.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 57,6 м², 11/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_576m_1124et._2548803681;7330000.0;ул. Бехтерева, стр. 3;р-н Кировский;"""Прогресс"" Девелоперская компания";novostroyka
2-komnatnye;2-к. квартира, 71,7 м², 17/19 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_717m_1719et._2509106493;7550000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 56 м², 7/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_56m_79et._2692480905;6390700.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
2-komnatnye;2-к. квартира, 67,2 м², 5/19 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_672m_519et._2509187233;7000000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 54 м², 10/24 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_54m_1024et._2822338504;6190692.0;ул. Савушкина, стр. 1;р-н Ленинский;СЗ Тайгер;novostroyka
2-komnatnye;2-к. квартира, 61,7 м², 4/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_617m_49et._2691857617;6855400.0;ул. Бакинская, д. 87;р-н Кировский;"ООО СЗ ""ИФК ""Астрстройинвест""";novostroyka
2-komnatnye;2-к. квартира, 71,7 м², 10/19 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_717m_1019et._2509223784;7550000.0;ул. Трофимова, стр. 1;р-н Советский;"ООО ""Буран"", ЖК ""Лотос Парк""";novostroyka
2-komnatnye;2-к. квартира, 69,8 м², 8/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_698m_816et._2750991897;6493260.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 69,3 м², 14/16 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_693m_1416et._2751008412;6442110.0;пер. Аршанский, д. 4;р-н Ленинский;"ООО CЗ ""Нижневолжская строительная компания""";novostroyka
2-komnatnye;2-к. квартира, 62 м², 2/9 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_62m_29et._2849078498;4300000.0;ул. Белгородская, д. 13;р-н Кировский;Застройщик;novostroyka
2-komnatnye;2-к. квартира, 56,9 м², 2/25 эт. в Астрахани;https://www.avito.ru/astrahan/kvartiry/2-k._kvartira_569m_225et._3077351461;6830000.0;ул. Латышева, стр. 1.1;р-н Ленинский;РАЗУМ  Девелоперская компания;novostroyka
