name_item,href_name,price
"Розувастатин  Ксантис таблетки покрыт. п/о 10мг, №30",https://vitaexpress.ru/product/rozuvastatin_tabletki_10mg_30/?origin=catalog,269.0
"Розувастатин Ксантис таблетки покрыт. п/о 20мг, №30",https://vitaexpress.ru/product/rozuvastatin_tabletki_20mg_30/?origin=catalog,319.0
"Розувастатин Ксантис таблетки покрыт. п/о 5мг, №30",https://vitaexpress.ru/product/rozuvastatin_tabletki_5mg_30_ksantis/?origin=catalog,190.0
"Розувастатин Озон таблетки п/о 10мг, №30",https://vitaexpress.ru/product/rozuvastatin_tabletki_10mg_30_136509/?origin=catalog,525.0
"Розувастатин Озон таблетки п/о 20мг, №30",https://vitaexpress.ru/product/rozuvastatin_tabletki_20mg_30_136510/?origin=catalog,797.0
"Розувастатин-СЗ таблетки покрыт. п/о 10мг, №30",https://vitaexpress.ru/product/rozuvastatin_sz_tab__po_10mg__30/?origin=catalog,305.0
"Розувастатин-СЗ таблетки покрыт. п/о 10мг, №90",https://vitaexpress.ru/product/rozuvastatin_sz_tabletki_10mg_90/?origin=catalog,797.0
"Розувастатин-СЗ таблетки покрыт. п/о  20мг, №30",https://vitaexpress.ru/product/rozuvastatin_sz_tabletki_pokryt_p_o_20mg_30/?origin=catalog,405.0
"Розувастатин-СЗ таблетки покрыт. п/о 20мг, №90",https://vitaexpress.ru/product/rozuvastatin_sz_tabletki_20mg_90/?origin=catalog,919.0
"Розувастатин-СЗ таблетки покрыт. п/о 40мг, №30",https://vitaexpress.ru/product/rozuvastatin_sz_tabletki_40mg_30/?origin=catalog,658.0
"Розувастатин-СЗ таблетки покрыт. п/о 5мг, №90",https://vitaexpress.ru/product/rozuvastatin_sz_tab__po_5mg__90/?origin=catalog,769.0
"Розувастатин-Тева таблетки покрыт. п/о 10мг, №30",https://vitaexpress.ru/product/rozuvastatin_teva_tabletki_10mg_30/?origin=catalog,669.0
"Розувастатин-Тева таблетки покрыт. п/о 10мг, №90",https://vitaexpress.ru/product/rozuvastatin_teva_tabletki_10mg_90/?origin=catalog,1449.0
"Розувастатин-Тева таблетки покрыт. п/о  20мг, №30",https://vitaexpress.ru/product/rozuvastatin_teva_tabletki_pokryt_p_o_20mg_30/?origin=catalog,919.0
"Розувастатин-Тева таблетки покрыт. п/о  20мг, №90",https://vitaexpress.ru/product/rozuvastatin_teva_tabletki_pokryt_p_o_20mg_90/?origin=catalog,2215.0
"Розувастатин-Тева таблетки покрыт. п/о 5мг, №30",https://vitaexpress.ru/product/rozuvastatin_teva_tabletki_5mg_30/?origin=catalog,479.0
"Розувастатин ФТ таблетки покрыт. п/о 10мг, №30",https://vitaexpress.ru/product/rozuvastatin_ft_tabletki_10mg_30/?origin=catalog,419.0
"Розувастатин ФТ таблетки покрыт. п/о 20мг, №30",https://vitaexpress.ru/product/rozuvastatin_ft_tabletki_20mg_30/?origin=catalog,559.0
"Розукард таблетки покрыт. п/о 10мг, №30",https://vitaexpress.ru/product/rozukard_tab_p_o_10mg_30/?origin=catalog,763.0
"Розукард таблетки покрыт. п/о 10мг, №90",https://vitaexpress.ru/product/rozukard_tab_p_o_10mg_90/?origin=catalog,1783.0
"Розукард таблетки покрыт. п/о 20мг, №30",https://vitaexpress.ru/product/rozukard_tab_p_o_20mg_30/?origin=catalog,1003.0
"Розукард таблетки покрыт. п/о 20мг, №90",https://vitaexpress.ru/product/rozukard_tab_p_o_20mg_90/?origin=catalog,2549.0
"Розукард таблетки покрыт. п/о 40мг, №30",https://vitaexpress.ru/product/rozukard_tab_p_o_40mg_30/?origin=catalog,1578.0
"Розукард таблетки покрыт. п/о 40мг, №90",https://vitaexpress.ru/product/rozukard_tabletki_40mg_90/?origin=catalog,3439.0
"Розулип Плюс капсулы 10мг+10мг, №30",https://vitaexpress.ru/product/rozulip_plyus_kapsuly_10_10mg_30/?origin=catalog,1232.0
"Розулип Плюс капсулы 20мг+10 мг, №30",https://vitaexpress.ru/product/rozulip_plyus_20mg_10_mg_30/?origin=catalog,1606.0
"Розулип таблетки покрыт. п/о 10мг, №28",https://vitaexpress.ru/product/rozulip_tab_p_o_10mg_28/?origin=catalog,924.0
"Розулип таблетки покрыт. п/о 20мг, №28",https://vitaexpress.ru/product/rozulip_tab_p_o_20mg_28/?origin=catalog,1369.0
"Розулип таблетки покрыт. п/о 5мг, №28",https://vitaexpress.ru/product/rozulip_tab_p_o_5mg_28/?origin=catalog,606.0
"Роксатенз-инда таблетки покрыт. п/о 1,25мг+4мг10мг, №30",https://vitaexpress.ru/product/roksatenz_inda_tabletki_1_25_4_10mg_30/?origin=catalog,597.0
"Роксатенз-инда таблетки покрыт. п/о 2,5мг+8мг+10мг, №30",https://vitaexpress.ru/product/roksatenz_inda_tabletki_2_5_8_10mg_30/?origin=catalog,733.0
"Роксера таблетки покрыт. п/о 10мг, №30",https://vitaexpress.ru/product/roksera_tabletki_10mg_30/?origin=catalog,606.0
"Роксера таблетки покрыт. п/о 10мг, №90",https://vitaexpress.ru/product/roksera_tabletki_10mg_90/?origin=catalog,1299.0
"Роксера таблетки покрыт. п/о 15мг, №30",https://vitaexpress.ru/product/roksera_tabletki_15mg_30/?origin=catalog,762.0
"Роксера таблетки покрыт. п/о 15мг, №90",https://vitaexpress.ru/product/roksera_tabletki_15mg_90/?origin=catalog,1579.0
"Роксера таблетки покрыт. п/о 20мг, №30",https://vitaexpress.ru/product/roksera_tabletki_p_o_20mg_30/?origin=catalog,927.0
"Роксера таблетки покрыт. п/о 20мг, №90",https://vitaexpress.ru/product/roksera_tabletki_p_o_20mg_90/?origin=catalog,1899.0
"Роксера таблетки покрыт. п/о 5мг, №30",https://vitaexpress.ru/product/roksera_tabletki_5mg_30/?origin=catalog,521.0
"Роксера таблетки покрыт. п/о 5мг, №90",https://vitaexpress.ru/product/roksera_tabletki_p_o_5mg_90_175719/?origin=catalog,1019.0
"Роноцит раствор для приема внутрь 100мг/мл, 10мл №10",https://vitaexpress.ru/product/ronotsit_rastvor_dlya_priema_vnutr_100mg_ml_10ml_10/?origin=catalog,1206.0
"Рэнезин таблетки с пролонг. высв. покрыт. п/о 1000мг, №30",https://vitaexpress.ru/product/renezin_tabletki_1000mg_30/?origin=catalog,1236.0
"Сановаск таблетки покрыт. кишечнораств. плен. об. 100мг, №30",https://vitaexpress.ru/product/sanovask_tabletki_100mg_30/?origin=catalog,45.0
"Сановаск таблетки покрыт. кишечнораств. плен. об. 100мг, №60",https://vitaexpress.ru/product/sanovask_tabletki_100mg_60/?origin=catalog,92.0
"Сановаск таблетки покрыт. кишечнораств. плен. об. 50мг, №30",https://vitaexpress.ru/product/sanovask_tabletki_50mg_30/?origin=catalog,41.0
"Сановаск таблетки покрыт. кишечнораств. плен. об. 75мг, №30",https://vitaexpress.ru/product/sanovask_tabletki_75mg_30/?origin=catalog,42.0
"Семакс капли 0,1%, 3мл",https://vitaexpress.ru/product/semaks-kapli-v-nos-0-1-3ml/?origin=catalog,365.0
"Семакс капли 1%, 3мл",https://vitaexpress.ru/product/semaks-kapli-v-nos-1-3ml/?origin=catalog,1663.0
"Сермион лиофилизат для приг.р-ра д/инъекций 4мг, №4",https://vitaexpress.ru/product/sermion-liofil-d-prigot-r-ra-d-inekts-4mg-4-fl/?origin=catalog,2528.0
"Сермион таблетки п/о 10мг, №50",https://vitaexpress.ru/product/sermion-tab-p-o-10mg-50/?origin=catalog,762.0
"Сермион таблетки п/о 30мг, №30",https://vitaexpress.ru/product/sermion-tab-p-o-30mg-30/?origin=catalog,1366.0
"Сермион таблетки покрыт. п/о 5мг, №30",https://vitaexpress.ru/product/sermion-tab-p-o-5mg-30/?origin=catalog,602.0
"Сиднофарм таблетки 2мг, №30",https://vitaexpress.ru/product/sidnofarm-tab-2mg-30/?origin=catalog,289.0
"Силденафил Кардио таблетки п/о 20мг, №90",https://vitaexpress.ru/product/sildenafil_kardio_tabletki_20mg_90/?origin=catalog,2875.0
"Симвастатин-Алси таблетки покрыт. п/о  10мг, №30",https://vitaexpress.ru/product/simvastatin_alsi_tabletki_pokryt_p_o_10mg_30/?origin=catalog,97.0
"Симвастатин-Алси таблетки покрыт. п/о  20мг, №30",https://vitaexpress.ru/product/simvastatin_alsi_tabletki_pokryt_p_o_20mg_30/?origin=catalog,125.0
"Симвастатин-Вертекс таблетки п/о 10мг, №30",https://vitaexpress.ru/product/simvastatin_tabletki_10mg_30/?origin=catalog,126.0
"Симвастатин Озон таблетки покрыт. п/о 20мг, №30",https://vitaexpress.ru/product/simvastatin_ozon_tabletki_20mg_30/?origin=catalog,189.0
"Симвастатин Озон таблетки покрыт. п/о 40мг, №30",https://vitaexpress.ru/product/simvastatin_tabletki_40mg_30_ozon/?origin=catalog,399.0
"Симвастатин Санофи таблетки покрыт. п/о 10мг, №28",https://vitaexpress.ru/product/simvastatin_sanofi_tabletki_10mg_28/?origin=catalog,152.0
"Симвастатин таблетки п/о 20мг, №30 Вертекс",https://vitaexpress.ru/product/simvastatin-tab-p-o-20mg-30-36834/?origin=catalog,252.0
"Сорбифер Дурулес таблетки п/о , №30",https://vitaexpress.ru/product/sorbifer-durules-tab-p-o-30/?origin=catalog,458.0
"Сорбифер Дурулес таблетки п/о , №50",https://vitaexpress.ru/product/sorbifer-durules-tab-p-o-50/?origin=catalog,588.0
"Сотагексал таблетки 160мг, №20",https://vitaexpress.ru/product/sotageksal-tab-160mg-20-antiaritmich-sr-vo/?origin=catalog,140.0
"Сотагексал таблетки 80мг, №20",https://vitaexpress.ru/product/sotageksal-tab-80mg-20-antiaritmich-sr-vo/?origin=catalog,89.0
"Соталол (Авексима) таблетки 160мг, №20",https://vitaexpress.ru/product/sotalol_tabletki_aveksima_160mg_20/?origin=catalog,139.0
"Соталол (Авексима) таблетки 80мг, №20",https://vitaexpress.ru/product/sotalol_tabletki_80mg_20_aveksima/?origin=catalog,99.0
"Соталол (Канон) таблетки 160мг, №20",https://vitaexpress.ru/product/sotalol_tabletki_160mg_20_kanon/?origin=catalog,149.0
"Соталол таблетки 160мг, №20",https://vitaexpress.ru/product/sotalol_tabletki_160mg_20/?origin=catalog,135.0
"Соталол таблетки 80мг, №20 Канон",https://vitaexpress.ru/product/sotalol-kanon-tab-80-mg-20/?origin=catalog,96.0
"Соталол таблетки 80мг, №20 Озон",https://vitaexpress.ru/product/sotalol_tabletki_80mg_20/?origin=catalog,79.0
"Спиронолактон Медисорб таблетки 25мг, №20",https://vitaexpress.ru/product/spironolakton_tabletki_25mg_20/?origin=catalog,73.0
"Спиронолактон Прана капсулы 100мг, №30",https://vitaexpress.ru/product/spironolakton_kapsuly_100mg_30/?origin=catalog,229.0
"Спиронолактон Прана капсулы 50мг, №30",https://vitaexpress.ru/product/spironolakton_kapsuly_50mg_30/?origin=catalog,151.0
"Стугерон таблетки  25мг, №50",https://vitaexpress.ru/product/stugeron_tabletki_25mg_50/?origin=catalog,302.0
"Сувардио таблетки покрыт. п/о 10мг, №28",https://vitaexpress.ru/product/suvardio_tabletki_10mg_28/?origin=catalog,584.0
"Сувардио таблетки покрыт. п/о 10мг, №90",https://vitaexpress.ru/product/suvardio_tabletki_10mg_90/?origin=catalog,1254.0
"Сувардио таблетки покрыт. п/о 20мг, №28",https://vitaexpress.ru/product/suvardio_tabletki_20mg_28/?origin=catalog,771.0
"Сульфокамфокаин раствор д/инъекций 10%, 2мл №10",https://vitaexpress.ru/product/sulfokamfokain_rastvor_dlya_inektsiy_10_2ml_10/?origin=catalog,175.0
"Супрозафен таблетки п/о 10мг+145мг, №30",https://vitaexpress.ru/product/suprozafen_tabletki_10_145mg_30/?origin=catalog,1515.0
"Тагиста таблетки 16мг, №30",https://vitaexpress.ru/product/tagista_tab_0_016_30_45035/?origin=catalog,110.0
"Тагиста таблетки 24мг, №30",https://vitaexpress.ru/product/tagista_tab_0_024_30/?origin=catalog,122.0
"Тагиста таблетки 24мг, №50",https://vitaexpress.ru/product/tagista_tabletki_24mg_50/?origin=catalog,229.0
"Тагиста таблетки 8мг, №30",https://vitaexpress.ru/product/tagista-tab-0-008-30-49077/?origin=catalog,102.0
"Танакан раствор для приема внутрь, 30мл",https://vitaexpress.ru/product/tanakan-r-r-d-priema-vnutr-30ml/?origin=catalog,641.0
"Танакан таблетки п/о 40мг, №30",https://vitaexpress.ru/product/tanakan-tab-p-ob-40mg-30-6293/?origin=catalog,549.0
"Танакан таблетки п/о 40мг, №90",https://vitaexpress.ru/product/tanakan-tab-p-o-40mg-90-1467/?origin=catalog,1564.0
"Тардиферон таблетки пролонг.действ.покрыт.об. 80мг, №30",https://vitaexpress.ru/product/tardiferon-prolong-deystv-tab-80mg-30-anemiya-zheleza/?origin=catalog,537.0
"Твинста таблетки 10мг+80мг, №28",https://vitaexpress.ru/product/tvinsta_tabletki_10mg_80mg_28/?origin=catalog,1757.0
"Твинста таблетки 5мг+40мг, №28",https://vitaexpress.ru/product/tvinsta_tabletki_5mg_40mg_28/?origin=catalog,1689.0
"Твинста таблетки 5мг + 80мг, №28",https://vitaexpress.ru/product/tvinsta_tabletki_5mg_80mg_28/?origin=catalog,1668.0
"Телзап АМ таблетки 10мг+80мг, №28",https://vitaexpress.ru/product/telzap_am_tabletki_80_10mg_28/?origin=catalog,611.0
"Телзап АМ таблетки  10мг+80мг, №56",https://vitaexpress.ru/product/telzap_am_tab__10mg_80mg__56/?origin=catalog,1059.0
"Телзап АМ таблетки  5мг+40мг, №28",https://vitaexpress.ru/product/telzap_am_tab__5mg_40mg__28/?origin=catalog,467.0
"Телзап АМ таблетки 5мг+40мг, №56",https://vitaexpress.ru/product/telzap_am_tabletki_5mg_40mg_56/?origin=catalog,901.0
"Телзап АМ таблетки 5мг+80мг, №28",https://vitaexpress.ru/product/telzap_am_tabletki_80_5mg_28/?origin=catalog,584.0
"Телзап АМ таблетки 5мг+80мг, №56",https://vitaexpress.ru/product/telzap_am_tab__5mg_80mg__56/?origin=catalog,1056.0
"Телзап Плюс таблетки 80мг+12,5мг, №30",https://vitaexpress.ru/product/telzap_plyus_tabletki_80mg_12_5mg_30/?origin=catalog,627.0
"Телзап Плюс таблетки 80мг+12,5мг, №90",https://vitaexpress.ru/product/telzap_plyus_tabletki_80mg_12_5mg_90/?origin=catalog,1236.0
"Телзап таблетки 40мг, №30",https://vitaexpress.ru/product/telzap_tabletki_40mg_30/?origin=catalog,383.0
"Телзап таблетки 40мг, №90",https://vitaexpress.ru/product/telzap_tabletki_40mg_90/?origin=catalog,817.0
"Телзап таблетки 80мг, №30",https://vitaexpress.ru/product/telzap_tabletki_80mg_30/?origin=catalog,512.0
"Телзап таблетки 80мг, №90",https://vitaexpress.ru/product/telzap_tabletki_80mg_90/?origin=catalog,1113.0
"Телмисартан (Озон) таблетки п/о 80мг, №28",https://vitaexpress.ru/product/telmisartan_tabletki_80mg_28/?origin=catalog,372.0
"Телмисартан таблетки 40мг, №28",https://vitaexpress.ru/product/telmisartan_tabletki_40mg_28/?origin=catalog,319.0
"Телмиста H таблетки 40мг+12,5мг, №28",https://vitaexpress.ru/product/telmista_h_tabletki_40_12_5mg_28/?origin=catalog,413.0
"Телмиста H таблетки  40мг+12,5мг, №84",https://vitaexpress.ru/product/telmista_h_tabletki_40mg_12_5mg_84/?origin=catalog,838.0
"Телмиста H таблетки  80мг+12,5, №84",https://vitaexpress.ru/product/telmista_h_tab__80mg_12_5mg__84/?origin=catalog,1117.0
"Телмиста АМ таблетки  5мг+40мг, №28",https://vitaexpress.ru/product/telmista_am_tabletki_5mg_40mg_28/?origin=catalog,413.0
"Телмиста АМ таблетки 5мг+80мг, №28",https://vitaexpress.ru/product/telmista_am_tabletki_5mg_80mg_28/?origin=catalog,530.0
"Телмиста Н таблетки 80мг+12,5мг, №28",https://vitaexpress.ru/product/telmista_n_tabletki_80_12_5mg_28/?origin=catalog,548.0
"Телмиста таблетки 40мг, №28",https://vitaexpress.ru/product/telmista-40mg-28/?origin=catalog,350.0
"Телмиста таблетки 40мг, №84",https://vitaexpress.ru/product/telmista_tab_40mg_84/?origin=catalog,762.0
"Телмиста таблетки 80мг, №28",https://vitaexpress.ru/product/telmista-80mg-28/?origin=catalog,446.0
"Телмиста таблетки 80мг, №84",https://vitaexpress.ru/product/telmista_tab_80mg_84/?origin=catalog,1132.0
"Телпрес Плюс таблетки 40мг+12,5мг, №28",https://vitaexpress.ru/product/telpres_plyus_tabletki_40_12_5mg_28/?origin=catalog,350.0
"Телпрес Плюс таблетки 40мг+12,5мг, №56",https://vitaexpress.ru/product/telpres_plyus_tabletki_40mg_12_5mg_56/?origin=catalog,697.0
"Телпрес Плюс таблетки 40мг+12,5мг, №98",https://vitaexpress.ru/product/telpres_plyus_tabletki_40_12_5mg_98/?origin=catalog,1019.0
"Телпрес Плюс таблетки 80мг+12,5мг, №28",https://vitaexpress.ru/product/telpres_plyus_tabletki_80_12_5mg_28/?origin=catalog,491.0
"Телпрес Плюс таблетки 80мг+12,5мг, №56",https://vitaexpress.ru/product/telpres_plyus_tabletki_80mg_12_5mg_56/?origin=catalog,780.0
"Телпрес Плюс таблетки 80мг+12,5мг, №98",https://vitaexpress.ru/product/telpres_plyus_tabletki_80_12_5mg_98/?origin=catalog,1117.0
"Телпрес Плюс таблетки 80мг+25мг, №28",https://vitaexpress.ru/product/telpres_plyus_tabletki_80_25mg_28/?origin=catalog,476.0
"Телпрес таблетки 20мг, №28",https://vitaexpress.ru/product/telpres_tabletki_20mg_28/?origin=catalog,314.0
"Телпрес таблетки 40мг, №28",https://vitaexpress.ru/product/telpres_tabletki_40mg_28/?origin=catalog,296.0
"Телпрес таблетки 40мг, №56",https://vitaexpress.ru/product/telpres_tabletki_40mg_56/?origin=catalog,508.0
"Телпрес таблетки 40мг, №98",https://vitaexpress.ru/product/telpres_tabletki_40mg_98/?origin=catalog,771.0
"Телпрес таблетки 80мг, №28",https://vitaexpress.ru/product/telpres_tabletki_80mg_28/?origin=catalog,382.0
"Телпрес таблетки 80мг, №56",https://vitaexpress.ru/product/telpres_tabletki_80mg_56/?origin=catalog,707.0
"Телпрес таблетки 80мг, №98",https://vitaexpress.ru/product/telpres_tabletki_80mg_98/?origin=catalog,948.0
"Телсартан АМ таблетки 40мг+10мг, №28",https://vitaexpress.ru/product/telsartan_am_tabletki_40_10mg_28/?origin=catalog,497.0
"Телсартан АМ таблетки 40мг+5мг, №28",https://vitaexpress.ru/product/telsartan_am_tab_40mg_5mg_28_40_5mg_28/?origin=catalog,337.0
"Телсартан АМ таблетки 80мг+10мг, №28",https://vitaexpress.ru/product/telsartan_am_tabletki_80_10mg_28/?origin=catalog,579.0
"Телсартан АМ таблетки 80мг+5мг, №28",https://vitaexpress.ru/product/telsartan_am_tab_80mg_5mg_28_80_5mg_28/?origin=catalog,473.0
"Телсартан Н таблетки 80мг+12,5мг, №28",https://vitaexpress.ru/product/telsartan_n_80mg_12_5mg_28/?origin=catalog,537.0
"Телсартан таблетки 40мг, №30",https://vitaexpress.ru/product/telsartan_40mg_30/?origin=catalog,289.0
"Телсартан таблетки 80мг, №30",https://vitaexpress.ru/product/telsartan_tab_80mg_30/?origin=catalog,332.0
"Тензотран таблетки покрыт. п/о 0.4мг, №28",https://vitaexpress.ru/product/tenzotran_tabletki_0_4mg_28/?origin=catalog,704.0
"Тензотран Тева таблетки покрыт. п/о 0.2мг, №28",https://vitaexpress.ru/product/tenzotran_tabletki_p_o_0_2mg_28_teva_/?origin=catalog,382.0
"Тенорик таблетки п/о 100мг+25мг, №28",https://vitaexpress.ru/product/tenorik-tab-p-o-100mg-25mg-28/?origin=catalog,252.0
"Тенорик таблетки п/о 50мг+12,5мг, №28",https://vitaexpress.ru/product/tenorik-tab-50mg-12-5mg-28/?origin=catalog,181.0
"Тенорокс таблетки п/о 100мг+25мг, №28",https://vitaexpress.ru/product/tenoroks-tab-100mg-28/?origin=catalog,215.0
"Тенорокс таблетки п/о 50мг+12,5мг, №28",https://vitaexpress.ru/product/tenoroks-tab-50mg-28/?origin=catalog,149.0
"Теночек таблетки 5мг+50мг, №28",https://vitaexpress.ru/product/tenochek-tab-50mg-5mg-28/?origin=catalog,445.0
"Тиоцетам Озон таблетки покрыт. п/о 50мг+200мг, №60",https://vitaexpress.ru/product/tiotsetam_tabletki_p_o_60_/?origin=catalog,580.0
"Торасемид (Канон) таблетки 10мг, №20",https://vitaexpress.ru/product/torasemid_tabletki_10mg_20_kanon/?origin=catalog,225.0
"Торасемид  Медисорб таблетки  10мг, №30",https://vitaexpress.ru/product/torasemid_medisorb_tabletki_10mg_30/?origin=catalog,299.0
"Торасемид Медисорб таблетки  5мг, №30",https://vitaexpress.ru/product/torasemid_medisorb_tabletki_5mg_30/?origin=catalog,235.0
"Торасемид-С3 таблетки 5мг, №30",https://vitaexpress.ru/product/torasemid-s3-tab-0-005-30/?origin=catalog,159.0
"Торасемид-СЗ таблетки 10мг, №30",https://vitaexpress.ru/product/torasemid_sz_tabletki_10mg_30/?origin=catalog,248.0
"Торасемид-СЗ таблетки  10мг, №60",https://vitaexpress.ru/product/torasemid-s3-tab-0-01-60/?origin=catalog,369.0
"Торасемид-СЗ таблетки 5мг, №60",https://vitaexpress.ru/product/torasemid_sz_tabletki_5mg_60/?origin=catalog,268.0
"Торасемид таблетки 10мг, №30",https://vitaexpress.ru/product/torasemid_tabletki_10mg_30/?origin=catalog,309.0
"Торасемид таблетки 5мг, №30",https://vitaexpress.ru/product/torasemid_tabletki_5mg_30/?origin=catalog,202.0
"Торвакард таблетки п/о 10мг, №30",https://vitaexpress.ru/product/torvakard_tabletki_10mg_30/?origin=catalog,185.0
"Торвакард таблетки п/о 10мг, №90",https://vitaexpress.ru/product/torvakard_tabletki_pokrytye_obolochkoy_10mg_90/?origin=catalog,537.0
"Торвакард таблетки п/о 20мг, №30",https://vitaexpress.ru/product/torvakard_tab_p_o_20_mg_30/?origin=catalog,383.0
"Торвакард таблетки п/о 20мг, №90",https://vitaexpress.ru/product/torvakard_tabletki_20mg_90/?origin=catalog,1046.0
"Торвакард таблетки п/о 40мг, №90",https://vitaexpress.ru/product/torvakard_tabletki_pokrytye_plenochnoy_obolochkoy_40mg_90/?origin=catalog,1190.0
"Торвакард таблетки покрыт. п/о 40мг, №30",https://vitaexpress.ru/product/torvakard_tab_p_o_40_mg_30/?origin=catalog,422.0
"Тотема раствор для приема внутрь, 10мл №20",https://vitaexpress.ru/product/totema-r-r-d-priema-vnutr-10ml-20-amp-anemiya-asteniya/?origin=catalog,689.0
"Трайкор таблетки п/о 145мг, №30",https://vitaexpress.ru/product/traykor_tabletki_145mg_30/?origin=catalog,994.0
"Трентал 400 таблетки пролонг.действ.покрыт.об. 400мг, №60",https://vitaexpress.ru/product/trental_tabletki_p_o_prolongirovannogo_deystviya_400mg_60/?origin=catalog,2029.0
"Трентал таблетки покрыт. кишечнораств. плен. об. 100мг, №60",https://vitaexpress.ru/product/trental_tabletki_p_o_100mg_60/?origin=catalog,698.0
"Трентал таблетки пролонг.действ.покрыт.об. 400мг, №20",https://vitaexpress.ru/product/trental_tabletki_400mg_20/?origin=catalog,834.0
"Триампур композитум таблетки, №50",https://vitaexpress.ru/product/triampur-kompozitum-tab-50/?origin=catalog,422.0
"Тригрим таблетки  10мг, №30",https://vitaexpress.ru/product/trigrim_tabletki_10mg_30/?origin=catalog,538.0
"Тригрим таблетки 20мг, №30",https://vitaexpress.ru/product/trigrim_tabletki_20mg_30/?origin=catalog,611.0
"Тригрим таблетки  5мг, №30",https://vitaexpress.ru/product/trigrim_tabletki_5mg_30/?origin=catalog,413.0
"Тригрим таблетки п/о 2.5мг, №30",https://vitaexpress.ru/product/trigrim_tabletki_2_5mg_30/?origin=catalog,323.0
"Тримектал МВ таблетки с модиф.высв.покрыт.п/о 35мг, №120",https://vitaexpress.ru/product/trimektal-mv-tab-p-ob-35mg-120/?origin=catalog,754.8
"Тримектал МВ таблетки с модиф.высв.покрыт.п/о 35мг, №60",https://vitaexpress.ru/product/trimektal-mv-tab-p-ob-35mg-60/?origin=catalog,599.0
"Тримектал ОД таблетки с пролонг. высв. покрыт. п/о  80мг, №30",https://vitaexpress.ru/product/trimektal_od_tabletki_s_prolong_vysv_pokryt_p_o_80mg_30/?origin=catalog,759.0
"Триметазидин-АКОС МВ таблетки с модиф.высв.покрыт.п/о  35мг, №30",https://vitaexpress.ru/product/trimetazidin_akos_mv_tabletki_s_modif_vysv_pokryt_p_o_35mg_30/?origin=catalog,186.0
"Триметазидин-Вертекс капсулы 20мг, №30",https://vitaexpress.ru/product/trimetazidin-20mg-30-kaps/?origin=catalog,139.0
"Триметазидин Канон таблетки покрыт. п/о 20мг, №60",https://vitaexpress.ru/product/trimetazidin-tab-p-o-20mg-60/?origin=catalog,139.0
"Триметазидин МВ Изварино таблетки с модиф.высв.покрыт.п/о 35мг, №60",https://vitaexpress.ru/product/trimetazidin_tab_p_o_35mg_60/?origin=catalog,597.0
"Триметазидин МВ Тева таблетки пролонг.действ.покрыт.об. 35мг, №60",https://vitaexpress.ru/product/trimetazidin_mv_tabletki_p_o_35mg_60_teva/?origin=catalog,521.0
"Трипликсам таблетки покрыт. п/о 10мг+2,5мг+10мг, №30",https://vitaexpress.ru/product/tripliksam_tabletki_10_2_5_10mg_30/?origin=catalog,938.0
"Трипликсам таблетки покрыт. п/о 5мг+1,25мг+5мг, №30",https://vitaexpress.ru/product/tripliksam_tabletki_5_1_25_5mg_30/?origin=catalog,767.0
"Трипликсам таблетки покрыт. п/о 5мг+2,5мг+10мг, №30",https://vitaexpress.ru/product/tripliksam_tabletki_5_2_5_10mg_30/?origin=catalog,957.0
"Тритаце таблетки 5мг, №28",https://vitaexpress.ru/product/tritatse-5mg-28-tab/?origin=catalog,1113.0
"Тромбитал таблетки покрыт. п/о 75мг+15,2мг, №100",https://vitaexpress.ru/product/trombital_tab_p_p_o_75_mg_15_20_mg_100/?origin=catalog,179.0
"Тромбитал таблетки покрыт. п/о  75мг+15,2мг, №180",https://vitaexpress.ru/product/trombital_tab__po_75mg_15_2mg__180/?origin=catalog,316.0
"Тромбитал таблетки покрыт. п/о 75мг+15,2мг, №30",https://vitaexpress.ru/product/trombital_tab_p_o_75mg_15_2_mg_30/?origin=catalog,125.0
"Тромбитал Форте таблетки покрыт. п/о 150мг+30,39, №100",https://vitaexpress.ru/product/trombital-forte-tab-p-p-o-150-mg-30-39-mg-100/?origin=catalog,309.0
"Тромбо АСС таблетки покрыт.кишечнораств.об. 50мг, №100",https://vitaexpress.ru/product/trombo-ass-tab-p-o-50mg-100/?origin=catalog,128.0
"Тромбо АСС таблетки покрыт. кишечнораств. плен. об. 100мг, №100",https://vitaexpress.ru/product/trombo-ass-tab-p-o-100mg-100/?origin=catalog,149.0
"Тромбо АСС таблетки покрыт. кишечнораств. плен. об. 100мг, №28",https://vitaexpress.ru/product/trombo-ass-tab-p-o-100mg-28/?origin=catalog,52.0
"Тромбо АСС таблетки покрыт. кишечнораств. плен. об. 50мг, №28",https://vitaexpress.ru/product/trombo-ass-tab-p-o-50mg-28/?origin=catalog,45.0
"Тромбовазим капсулы 400ЕД, №50",https://vitaexpress.ru/product/trombovazim-kaps-400ed-50/?origin=catalog,3757.0
"Тромбопол таблетки покрыт. п/о 75мг, №30",https://vitaexpress.ru/product/trombopol-tab-p-o-75mg-30/?origin=catalog,44.0
"Тромбостен таблетки покрыт. кишечнораств. плен. об. 50мг, №90",https://vitaexpress.ru/product/trombosten_tabletki_50mg_90/?origin=catalog,99.0
"Тулип таблетки п/о 10мг, №90",https://vitaexpress.ru/product/tulip-tab-p-ob-10mg-90/?origin=catalog,572.0
"Тулип таблетки п/о 20мг, №30",https://vitaexpress.ru/product/tulip-tab-p-ob-20mg-30/?origin=catalog,379.0
